CountyNumber,CountyName,RegionNumber,DistrictNumber,DistrictName,DistrictType,DistrictStreetAddress,DistrictCity,DistrictState,DistrictZip,DistrictSiteStreetAddress,DistrictSiteCity,DistrictSiteState,DistrictSiteZip,DistrictPhone,DistrictFax,DistrictEmailAddress,DistrictWebPageAddress,DistrictSuperintendent,DistrictEnrollmentasofOct2014,SchoolNumber,SchoolName,InstructionType,CharterType,SchoolStreetAddress,SchoolCity,SchoolState,SchoolZip,SchoolSiteStreetAddress,SchoolSiteCity,SchoolSiteState,SchoolSiteZip,SchoolPhone,SchoolFax,SchoolEmailAddress,SchoolWebPageAddress,SchoolPrincipal,GradeRange,SchoolEnrollmentasofOct2014,SchoolStatus,SchoolStatusDate,UpdateDate,AUTO_UNIQUE_ID_2015-03-23_rvmoreno_WORK,Source,UpdatedGeocoding,TimeTaken,TransactionId,Version,ErrorMessage,Latitude,Longitude,MatchType,MatchedLocationType,FeatureMatchingResultType,InterpolationType,InterpolationSubType,FeatureMatchingGeographyType,MatchScore,GeocodeQualityType,FeatureMatchingHierarchy,FeatureMatchingHierarchyNotes,FeatureMatchingResultTypeNotes,FeatureMatchingResultCount,FeatureMatchingResultTypeTieBreakingNotes,TieHandlingStrategyType,RegionSize,RegionSizeUnits,naaccrQualCode,naaccrQualType,Notes
'116,HUNT COUNTY,'10,'116905,GREENVILLE ISD,INDEPENDENT,P O BOX 1022,GREENVILLE,TX,75403-1022,4004 MOULTON,GREENVILLE,TX,75401-5103,(903) 457-2500,(903) 457-2504,supt-secretary@greenvilleisd.com,www.greenvilleisd.com,MR DONALD RAY JEFFERIES   ,4742,'116905107,TRAVIS EL,REGULAR INSTRUCTIONAL,,P O BOX 1022,GREENVILLE,TX,75403-1022,3005 DIVISION ST,GREENVILLE,TX,75401-5507,(903) 457-2696,(903) 457-0741,hensleys@greenvilleisd.com,www.greenvilleisd.com,MR MATTHEW SPIVY   ,'KG-05,356,Active, ,2015-03-14T05:35:17,25,USCGeocoder,1,47,445b983d-99a5-4058-bd3d-c82ce11035b3,4.01,,33.1274281232,-96.1127407553,Relaxed,LOCATION_TYPE_STREET_ADDRESS,Success,ArealInterpolation,ArealInterpolationGeometricCentroid,Parcel,99.4082840237,ExactParcelCentroidPoint,FeatureClassBased,,,0,,ReturnAll,31177.5406528,Meters,2,Parcel,
'116,HUNT COUNTY,'10,'116905,GREENVILLE ISD,INDEPENDENT,P O BOX 1022,GREENVILLE,TX,75403-1022,4004 MOULTON,GREENVILLE,TX,75401-5103,(903) 457-2500,(903) 457-2504,supt-secretary@greenvilleisd.com,www.greenvilleisd.com,MR DONALD RAY JEFFERIES   ,4742,'116905108,6TH GRADE CENTER,REGULAR INSTRUCTIONAL,,P O BOX 1022,GREENVILLE,TX,75403-1022,3201 STANFORD,GREENVILLE,TX,75401-5526,(903) 457-2660,(903) 457-2533,evansj@greenvilleisd.com,www.greenvilleisd.com,MR JAMES EVANS   ,'06,318,Active, ,2015-03-14T05:35:17,26,USCGeocoder,1,31,9a7f8adc-315f-4449-abd2-184442abd663,4.01,,33.1246197205,-96.1133219237,Relaxed,LOCATION_TYPE_STREET_ADDRESS,Success,ArealInterpolation,ArealInterpolationGeometricCentroid,Parcel,93.4911242604,ExactParcelCentroidPoint,FeatureClassBased,,,0,,ReturnAll,42158.4722511,Meters,2,Parcel,
'116,HUNT COUNTY,'10,'116905,GREENVILLE ISD,INDEPENDENT,P O BOX 1022,GREENVILLE,TX,75403-1022,4004 MOULTON,GREENVILLE,TX,75401-5103,(903) 457-2500,(903) 457-2504,supt-secretary@greenvilleisd.com,www.greenvilleisd.com,MR DONALD RAY JEFFERIES   ,4742,'116905109,L P WATERS EARLY CHILDHOOD CENTER,REGULAR INSTRUCTIONAL,,P O BOX 1022,GREENVILLE,TX,75403-1022,2504 CARVER ST,GREENVILLE,TX,75401.0,(903) 457-2680,(903) 457-0745,evansj1@greenvilleisd.com,www.greenvilleisd.com,MS JUDY EVANS   ,'EE-PK,244,Active,34515.0,2015-03-14T05:35:17,27,USCGeocoder,1,16,6badb0d2-fceb-4fdb-a17b-d43719f526db,4.01,,33.1390036359,-96.1341813535,Relaxed,LOCATION_TYPE_STREET_ADDRESS,Success,ArealInterpolation,ArealInterpolationGeometricCentroid,Parcel,99.4082840237,ExactParcelCentroidPoint,FeatureClassBased,,,0,,ReturnAll,42495.6187311,Meters,2,Parcel,
'116,HUNT COUNTY,'10,'116906,LONE OAK ISD,INDEPENDENT,8162 HWY 69 S,LONE OAK,TX,75453-5305,8162 HWY 69 S,LONE OAK,TX,75453-5305,(903) 662-5427 ext:2270,(903) 662-5290,lcampbell@loisd.net,www.loisd.net,LANCE CAMPBELL   ,1000,'116906001,LONE OAK H S,REGULAR INSTRUCTIONAL,,8204 HWY 69 S,LONE OAK,TX,75453-0038,8204 HWY 69 S,LONE OAK,TX,75453-0038,(903) 662-0981,(903) 662-0984,jhicks@loisd.net,www.loisd.net,MR JEFF HICKS   ,'09-12,315,Active, ,2015-03-14T05:35:17,28,USCGeocoder,1,78,f293eec4-8b78-4100-90fd-b0968d5f5493,4.01,,32.988569,-95.934343,Exact,LOCATION_TYPE_STREET_ADDRESS,Success,ArealInterpolation,ArealInterpolationGeometricCentroid,USPSZip,100.0,Manual,FeatureClassBased,,,0,,ReturnAll,,Meters,9,AddressZIPCentroid,
'116,HUNT COUNTY,'10,'116906,LONE OAK ISD,INDEPENDENT,8162 HWY 69 S,LONE OAK,TX,75453-5305,8162 HWY 69 S,LONE OAK,TX,75453-5305,(903) 662-5427 ext:2270,(903) 662-5290,lcampbell@loisd.net,www.loisd.net,LANCE CAMPBELL   ,1000,'116906041,LONE OAK MIDDLE,REGULAR INSTRUCTIONAL,,8160 HWY 69 S,LONE OAK,TX,75453-0038,8160 HYW 69 S,LONE OAK,TX,75453-9608,(903) 662-5121 ext:2241,(903) 662-5017,kwhite@loisd.net,www.loisd.net,MS KIM WHITE   ,'06-08,252,Active, ,2015-03-14T05:35:17,29,USCGeocoder,1,47,559608b2-dd98-4afb-a3fc-e495755a3104,4.01,,32.988569,-95.934343,Exact,LOCATION_TYPE_STREET_ADDRESS,Success,ArealInterpolation,ArealInterpolationGeometricCentroid,USPSZip,100.0,Manual,FeatureClassBased,,,0,,ReturnAll,,Meters,9,AddressZIPCentroid,
'116,HUNT COUNTY,'10,'116906,LONE OAK ISD,INDEPENDENT,8162 HWY 69 S,LONE OAK,TX,75453-5305,8162 HWY 69 S,LONE OAK,TX,75453-5305,(903) 662-5427 ext:2270,(903) 662-5290,lcampbell@loisd.net,www.loisd.net,LANCE CAMPBELL   ,1000,'116906101,LONE OAK EL,REGULAR INSTRUCTIONAL,,8080 HWY 69 S,LONE OAK,TX,75453-0038,8080 HWY 69 S,LONE OAK,TX,75453-6157,(903) 662-5022 ext:2286,(903) 662-0973,jsteadham@loisd.net,www.loisd.net,MS BETH LUHN   ,'EE-05,433,Active, ,2015-03-14T05:35:17,30,USCGeocoder,1,63,e26e4efe-9adc-429e-b4b8-3c7213a55ec8,4.01,,32.986709,-95.940373,Exact,LOCATION_TYPE_STREET_ADDRESS,Success,ArealInterpolation,ArealInterpolationGeometricCentroid,USPSZip,100.0,Manual,FeatureClassBased,,,0,,ReturnAll,,Meters,9,AddressZIPCentroid,
'116,HUNT COUNTY,'10,'116908,QUINLAN ISD,INDEPENDENT,401 E RICHMOND,QUINLAN,TX,75474-9690,401 E RICHMOND,QUINLAN,TX,75474-9690,(903) 356-1200,(903) 356-1201,kathy.goleman@quinlanisd.net,www.quinlanisd.net/,DR DEBRA CROSBY   ,2542,'116908001,WH FORD H S,REGULAR INSTRUCTIONAL,,10064 S BUSINESS 34,QUINLAN,TX,75474.0,10064 S BUSINESS 34,QUINLAN,TX,75474.0,(903) 356-1600,(903) 356-3558,amy.griffin@quinlanisd.net,,MRS AMY GRIFFIN   ,'09-12,785,Active, ,2015-03-14T05:35:17,31,USCGeocoder,1,63,73696324-6b99-49d1-b106-450cd0bf2443,4.01,,32.892239,-96.13541,Exact,LOCATION_TYPE_STREET_ADDRESS,Success,ArealInterpolation,ArealInterpolationGeometricCentroid,USPSZip,100.0,Manual,FeatureClassBased,,,0,,ReturnAll,,Meters,9,AddressZIPCentroid,
'116,HUNT COUNTY,'10,'116908,QUINLAN ISD,INDEPENDENT,401 E RICHMOND,QUINLAN,TX,75474-9690,401 E RICHMOND,QUINLAN,TX,75474-9690,(903) 356-1200,(903) 356-1201,kathy.goleman@quinlanisd.net,www.quinlanisd.net/,DR DEBRA CROSBY   ,2542,'116908041,C B THOMPSON MIDDLE,REGULAR INSTRUCTIONAL,,423 PANTHER PATH,QUINLAN,TX,75474-8945,423 PANTHER PATH,QUINLAN,TX,75474-8945,(903) 356-1501,(903) 356-1599,brian.kinsworthy@quinlanisd.net,,MR BRIAN KINSWORTHY   ,'06-08,565,Active, ,2015-03-14T05:35:17,32,USCGeocoder,1,31,70f73bac-380f-48aa-932f-fc19f6438cf9,4.01,,32.917321,-96.129357,Exact,LOCATION_TYPE_STREET_ADDRESS,Success,ArealInterpolation,ArealInterpolationGeometricCentroid,USPSZip,100.0,Manual,FeatureClassBased,,,0,,ReturnAll,,Meters,9,AddressZIPCentroid,
'116,HUNT COUNTY,'10,'116908,QUINLAN ISD,INDEPENDENT,401 E RICHMOND,QUINLAN,TX,75474-9690,401 E RICHMOND,QUINLAN,TX,75474-9690,(903) 356-1200,(903) 356-1201,kathy.goleman@quinlanisd.net,www.quinlanisd.net/,DR DEBRA CROSBY   ,2542,'116908101,A E BUTLER INT,REGULAR INSTRUCTIONAL,,410 CLARDY DR,QUINLAN,TX,75474.0,410 CLARDY DR,QUINLAN,TX,75474.0,(903) 356-1401,(903) 356-0034,john.milton@quinlanisd.net,,MR JOHN MICHAEL MILTON   ,'03-05,509,Active, ,2015-03-14T05:35:17,33,USCGeocoder,1,78,8b923cec-c0cd-4069-ac47-42f26782af07,4.01,,32.905916,-96.130908,Exact,LOCATION_TYPE_STREET_ADDRESS,Success,ArealInterpolation,ArealInterpolationGeometricCentroid,USPSZip,100.0,Manual,FeatureClassBased,,,0,,ReturnAll,,Meters,9,AddressZIPCentroid,
'116,HUNT COUNTY,'10,'116908,QUINLAN ISD,INDEPENDENT,401 E RICHMOND,QUINLAN,TX,75474-9690,401 E RICHMOND,QUINLAN,TX,75474-9690,(903) 356-1200,(903) 356-1201,kathy.goleman@quinlanisd.net,www.quinlanisd.net/,DR DEBRA CROSBY   ,2542,'116908102,D C CANNON EL,REGULAR INSTRUCTIONAL,,315 S BUSINESS 34,QUINLAN,TX,75474.0,315 S BUSINESS 34,QUINLAN,TX,75474.0,(903) 356-1301,(903) 356-1399,ANGELA.HOUSE@QUINLANISD.NET,,ANGELA HOUSE   ,'EE-02,683,Active, ,2015-03-14T05:35:17,34,USCGeocoder,1,31,acb251e2-6870-41dc-a6e4-fd9f93808049,4.01,,32.905087,-96.134453,Exact,LOCATION_TYPE_STREET_ADDRESS,Success,ArealInterpolation,ArealInterpolationGeometricCentroid,USPSZip,100.0,Manual,FeatureClassBased,,,0,,ReturnAll,,Meters,9,AddressZIPCentroid,
'116,HUNT COUNTY,'10,'116909,WOLFE CITY ISD,INDEPENDENT,553 W DALLAS ST,WOLFE CITY,TX,75496-3375,553 W DALLAS ST,WOLFE CITY,TX,75496-3375,(903) 496-7333,(903) 496-7905,richardsonv@wcisd.net,www.a2zfast.com/wcisd,VERNON A RICHARDSON   ,626,'116909001,WOLFE CITY H S,REGULAR INSTRUCTIONAL,,8353 HWY 34 S,WOLFE CITY,TX,75496-0607,8353 HWY 34 S,WOLFE CITY,TX,75496-0607,(903) 496-2891,(903) 496-7124,hensleed@wcisd.net,wcisd.net,CHRIS SHEETS   ,'09-12,168,Active, ,2015-03-14T05:35:17,35,USCGeocoder,1,63,0b301478-05c1-4f5f-adda-38441e34e018,4.01,,33.357198,-96.079673,Exact,LOCATION_TYPE_STREET_ADDRESS,Success,ArealInterpolation,ArealInterpolationGeometricCentroid,USPSZip,100.0,Manual,FeatureClassBased,,,0,,ReturnAll,,Meters,9,AddressZIPCentroid,
'116,HUNT COUNTY,'10,'116909,WOLFE CITY ISD,INDEPENDENT,553 W DALLAS ST,WOLFE CITY,TX,75496-3375,553 W DALLAS ST,WOLFE CITY,TX,75496-3375,(903) 496-7333,(903) 496-7905,richardsonv@wcisd.net,www.a2zfast.com/wcisd,VERNON A RICHARDSON   ,626,'116909041,WOLFE CITY MIDDLE,REGULAR INSTRUCTIONAL,,553 W DALLAS ST,WOLFE CITY,TX,75496-0607,553 W DALLAS ST,WOLFE CITY,TX,75496-0607,(903) 496-7333 ext:10  ,(903) 496-7905,,,LAURA RODGERS   ,'06-08,155,Active, ,2015-03-14T05:35:17,36,USCGeocoder,1,16,69d82838-afe4-4788-87b7-ecac4a951965,4.01,,33.3679233163,-96.0665147588,Relaxed,LOCATION_TYPE_STREET_ADDRESS,Success,LinearInterpolation,LinearInterpolationAddressRange,StreetSegment,97.9289940828,AddressRangeInterpolation,FeatureClassBased,,,0,,ReturnAll,3847.92169744,Meters,3,StreetSegmentInterpolation,
'116,HUNT COUNTY,'10,'116909,WOLFE CITY ISD,INDEPENDENT,553 W DALLAS ST,WOLFE CITY,TX,75496-3375,553 W DALLAS ST,WOLFE CITY,TX,75496-3375,(903) 496-7333,(903) 496-7905,richardsonv@wcisd.net,www.a2zfast.com/wcisd,VERNON A RICHARDSON   ,626,'116909101,WOLFE CITY EL,REGULAR INSTRUCTIONAL,,505 W DALLAS ST,WOLFE CITY,TX,75496-0607,505 W DALLAS ST,WOLFE CITY,TX,75496-0607,(903) 496-2032 ext:13  ,(903) 496-7905,,,OLA OWENS   ,'EE-05,303,Active, ,2015-03-14T05:35:17,37,USCGeocoder,1,16,bfb660cc-f2e4-4bd7-b9be-6c752337a21b,4.01,,33.3679060528,-96.0660728856,Relaxed,LOCATION_TYPE_STREET_ADDRESS,Success,LinearInterpolation,LinearInterpolationAddressRange,StreetSegment,97.9289940828,AddressRangeInterpolation,FeatureClassBased,,,0,,ReturnAll,3847.92169744,Meters,3,StreetSegmentInterpolation,
'116,HUNT COUNTY,'10,'116910,CAMPBELL ISD,INDEPENDENT,480 N PATTERSON ST,CAMPBELL,TX,75422.0,480 N PATTERSON ST,CAMPBELL,TX,75422.0,(903) 862-3259 ext:215 ,(903) 862-2222,mearle@campbellisd.org,www.campbellisd.org/,MARK KEAHEY   ,377,'116910001,CAMPBELL H S,REGULAR INSTRUCTIONAL,,480 N PATTERSON,CAMPBELL,TX,75422.0,480 N PATTERSON,CAMPBELL,TX,75422.0,(903) 862-3257,(903) 862-3547,jdaugherty@campbellisd.org,,MR JAMES DAUGHERTY   ,'06-12,198,Active, ,2015-03-14T05:35:17,38,USCGeocoder,1,16,6982499c-19b4-4f12-aa08-f6e5b57d5ca2,4.01,,33.1481663917,-95.9518144577,Relaxed,LOCATION_TYPE_STREET_ADDRESS,Success,LinearInterpolation,LinearInterpolationAddressRange,StreetSegment,97.9289940828,AddressRangeInterpolation,FeatureClassBased,,,0,,ReturnAll,2737.4741477,Meters,3,StreetSegmentInterpolation,
'116,HUNT COUNTY,'10,'116910,CAMPBELL ISD,INDEPENDENT,480 N PATTERSON ST,CAMPBELL,TX,75422.0,480 N PATTERSON ST,CAMPBELL,TX,75422.0,(903) 862-3259 ext:215 ,(903) 862-2222,mearle@campbellisd.org,www.campbellisd.org/,MARK KEAHEY   ,377,'116910101,CAMPBELL EL,REGULAR INSTRUCTIONAL,,480 N PATTERSON,CAMPBELL,TX,75422.0,480 N PATTERSON,CAMPBELL,TX,75422.0,(903) 862-3253,(903) 862-3546,serwin@campbellisd.org,,MRS STEPHENIA ERWIN   ,'PK-05,179,Active, ,2015-03-14T05:35:17,39,USCGeocoder,1,16,cf0065cf-5072-4e21-b71d-dbcafd15ed7d,4.01,,33.1481663917,-95.9518144577,Relaxed,LOCATION_TYPE_STREET_ADDRESS,Success,LinearInterpolation,LinearInterpolationAddressRange,StreetSegment,97.9289940828,AddressRangeInterpolation,FeatureClassBased,,,0,,ReturnAll,2737.4741477,Meters,3,StreetSegmentInterpolation,
'116,HUNT COUNTY,'10,'116915,BLAND ISD,INDEPENDENT,P O BOX 216,MERIT,TX,75458-0216,2556 LK AVE,MERIT,TX,75458-0216,(903) 776-2239,(903) 776-2240,jill.spear@blandisd.org,www.blandisd.us,MR BRYAN E CLARK   ,584,'116915001,BLAND H S,REGULAR INSTRUCTIONAL,,P O BOX 216,MERIT,TX,75458-0216,6164 F M 2194,MERIT,TX,75458-0216,(903) 776-2239 ext:3   ,(903) 776-2426,brian.bymaster@blandisd.org,,MR BRIAN BYMASTER   ,'09-12,157,Active, ,2015-03-14T05:35:17,40,USCGeocoder,1,94,3ac61657-6607-4899-9bf1-adbc3cb20ca5,4.01,,33.209088,-96.295301,Exact,LOCATION_TYPE_STREET_ADDRESS,Success,ArealInterpolation,ArealInterpolationGeometricCentroid,USPSZip,100.0,Manual,FeatureClassBased,,,0,,ReturnAll,,Meters,10,POBoxZIPCentroid,
'116,HUNT COUNTY,'10,'116915,BLAND ISD,INDEPENDENT,P O BOX 216,MERIT,TX,75458-0216,2556 LK AVE,MERIT,TX,75458-0216,(903) 776-2239,(903) 776-2240,jill.spear@blandisd.org,www.blandisd.us,MR BRYAN E CLARK   ,584,'116915041,BLAND MIDDLE,REGULAR INSTRUCTIONAL,,P O BOX 216,MERIT,TX,75458-0216,5123 FM 2194,CELESTE,TX,75423.0,(903) 776-2239 ext:2   ,(903) 527-5491,kevin.hamilton@blandisd.org,,KEVIN HAMILTON   ,'06-08,151,Active,34072.0,2015-03-14T05:35:17,41,USCGeocoder,1,94,90d5ea0a-029c-45d9-8a3b-9eada8572b56,4.01,,33.209699,-96.289756,Exact,LOCATION_TYPE_STREET_ADDRESS,Success,ArealInterpolation,ArealInterpolationGeometricCentroid,USPSZip,100.0,Manual,FeatureClassBased,,,0,,ReturnAll,,Meters,9,AddressZIPCentroid,Closed
'116,HUNT COUNTY,'10,'116915,BLAND ISD,INDEPENDENT,P O BOX 216,MERIT,TX,75458-0216,2556 LK AVE,MERIT,TX,75458-0216,(903) 776-2239,(903) 776-2240,jill.spear@blandisd.org,www.blandisd.us,MR BRYAN E CLARK   ,584,'116915101,BLAND EL,REGULAR INSTRUCTIONAL,,P O BOX 216,MERIT,TX,75458-0216,5123 FM 2194,CELESTE,TX,75423.0,(903) 776-2239 ext:1   ,(903) 527-5481,jason.hammack@blandisd.org,,MR JASON HAMMACK   ,'EE-05,276,Active, ,2015-03-14T05:35:17,42,USCGeocoder,1,94,0ba3b0d7-21dd-41a5-a585-3ab5882adf47,4.01,,33.220371,-96.27043,Exact,LOCATION_TYPE_STREET_ADDRESS,Success,ArealInterpolation,ArealInterpolationGeometricCentroid,USPSZip,100.0,Manual,FeatureClassBased,,,0,,ReturnAll,,Meters,9,AddressZIPCentroid,
'116,HUNT COUNTY,'10,'116916,BOLES ISD,INDEPENDENT,9777 F M 2101,QUINLAN,TX,75474-4434,9777 F M 2101,QUINLAN,TX,75474-4434,(903) 883-4464 ext:132 ,(903) 883-4531,gsweeney@bolesonline.com,boles.ednet10.net,DR GRAHAM A SWEENEY   ,505,'116916001,BOLES H S,REGULAR INSTRUCTIONAL,,9777 FM 2101,QUINLAN,TX,75474-4434,9777 FM 2101,QUINLAN,TX,75474-4434,(903) 883-2918 ext:111 ,(903) 883-5109,cbbrown@ednet10.net,boles.ednet10.net,MIKAYLE MORELAND   ,'09-12,166,Active,25446.0,2015-03-14T05:35:17,43,USCGeocoder,1,94,2a1502b2-8e38-4e00-8e8d-20c4e2fcafcc,4.01,,32.947391,-96.101596,Exact,LOCATION_TYPE_STREET_ADDRESS,Success,ArealInterpolation,ArealInterpolationGeometricCentroid,USPSZip,100.0,Manual,FeatureClassBased,,,0,,ReturnAll,,Meters,9,AddressZIPCentroid,
'116,HUNT COUNTY,'10,'116916,BOLES ISD,INDEPENDENT,9777 F M 2101,QUINLAN,TX,75474-4434,9777 F M 2101,QUINLAN,TX,75474-4434,(903) 883-4464 ext:132 ,(903) 883-4531,gsweeney@bolesonline.com,boles.ednet10.net,DR GRAHAM A SWEENEY   ,505,'116916041,BOLES MIDDLE,REGULAR INSTRUCTIONAL,,9777 FM 2101,QUINLAN,TX,75474.0,9777 FM 2101,QUINLAN,TX,75474.0,(903) 883-4464 ext:200 ,(903) 883-3097,moreland@ednet10.net,boles.ednet10.net,SHARON ROBERTS   ,'05-08,144,Active,35627.0,2015-03-14T05:35:17,44,USCGeocoder,1,94,6e1ebaea-0c43-4eaa-a9ae-aa2b6ce451e8,4.01,,32.947422,-96.101413,Exact,LOCATION_TYPE_STREET_ADDRESS,Success,ArealInterpolation,ArealInterpolationGeometricCentroid,USPSZip,100.0,Manual,FeatureClassBased,,,0,,ReturnAll,,Meters,9,AddressZIPCentroid,
'116,HUNT COUNTY,'10,'116916,BOLES ISD,INDEPENDENT,9777 F M 2101,QUINLAN,TX,75474-4434,9777 F M 2101,QUINLAN,TX,75474-4434,(903) 883-4464 ext:132 ,(903) 883-4531,gsweeney@bolesonline.com,boles.ednet10.net,DR GRAHAM A SWEENEY   ,505,'116916101,BOLES EL,REGULAR INSTRUCTIONAL,,9777 FM 2101,QUINLAN,TX,75474-4434,9777 FM 2101,QUINLAN,TX,75474-4434,(903) 883-2161 ext:100 ,(903) 883-9094,dduran@ednet10.net,boles.ednet10.net,SHIRLEY DURAN   ,'EE-04,195,Active,25446.0,2015-03-14T05:35:17,45,USCGeocoder,1,94,13f82e65-15d3-4d70-a7b3-c28c74e1c55b,4.01,,32.947615,-96.107751,Exact,LOCATION_TYPE_STREET_ADDRESS,Success,ArealInterpolation,ArealInterpolationGeometricCentroid,USPSZip,100.0,Manual,FeatureClassBased,,,0,,ReturnAll,,Meters,9,AddressZIPCentroid,
'117,HUTCHINSON COUNTY,'16,'117901,BORGER ISD,INDEPENDENT,200 E 9TH ST,BORGER,TX,79007-3612,200 E 9TH ST,BORGER,TX,79007-3612,(806) 273-6481,(806) 273-1066,chance.welch@borgerisd.net,www.borgerisd.net,MR CHANCE WELCH   ,2741,'117901001,BORGER H S,REGULAR INSTRUCTIONAL,,600 W 1ST ST,BORGER,TX,79007-4059,600 W 1ST ST,BORGER,TX,79007-4059,(806) 273-1029 ext:701 ,(806) 273-1036,matt.ammerman@borgerisd.nt,www.borgerisd.net,MR MATT AMMERMAN   ,'09-12,771,Active, ,2015-03-14T05:35:17,46,USCGeocoder,1,63,646d0e60-265b-4112-8bb2-7f6a11740ec7,4.01,,35.6658805696,-101.394861154,Exact,LOCATION_TYPE_STREET_ADDRESS,Success,LinearInterpolation,LinearInterpolationAddressRange,StreetSegment,100.0,AddressRangeInterpolation,FeatureClassBased,,,0,,ReturnAll,2610.05018051,Meters,3,StreetSegmentInterpolation,
'117,HUTCHINSON COUNTY,'16,'117901,BORGER ISD,INDEPENDENT,200 E 9TH ST,BORGER,TX,79007-3612,200 E 9TH ST,BORGER,TX,79007-3612,(806) 273-6481,(806) 273-1066,chance.welch@borgerisd.net,www.borgerisd.net,MR CHANCE WELCH   ,2741,'117901041,BORGER MIDDLE,REGULAR INSTRUCTIONAL,,1321 S FLORIDA,BORGER,TX,79007-6398,1321 S FLORIDA,BORGER,TX,79007-6398,(806) 273-1037,(806) 273-1069,michael.cano@borgerisd.net,www.borgerisd.net,MR MICHAEL CANO   ,'06-08,530,Active, ,2015-03-14T05:35:17,47,USCGeocoder,1,16,3bc9af24-8e30-430e-9763-274201a7490c,4.01,,35.6521229448,-101.391552292,Relaxed,LOCATION_TYPE_STREET_ADDRESS,Success,LinearInterpolation,LinearInterpolationAddressRange,StreetSegment,97.0414201183,AddressRangeInterpolation,FeatureClassBased,,,0,,ReturnAll,8663.59329327,Meters,3,StreetSegmentInterpolation,
'117,HUTCHINSON COUNTY,'16,'117901,BORGER ISD,INDEPENDENT,200 E 9TH ST,BORGER,TX,79007-3612,200 E 9TH ST,BORGER,TX,79007-3612,(806) 273-6481,(806) 273-1066,chance.welch@borgerisd.net,www.borgerisd.net,MR CHANCE WELCH   ,2741,'117901104,PAUL BELTON EL,REGULAR INSTRUCTIONAL,,800 N MCGEE ST,BORGER,TX,79007-2839,800 N MCGEE ST,BORGER,TX,79007-3612,(806) 273-1059,(806) 273-1070,daniel.kotara@borgerisd.net,www.borgerisd.net,MR DANIEL KOTARA   ,'EE-KG,418,Active, ,2015-03-14T05:35:17,48,USCGeocoder,1,16,bde3c8f3-6722-447e-9d33-2df392686627,4.01,,35.6742462838,-101.394161685,Exact,LOCATION_TYPE_STREET_ADDRESS,Success,LinearInterpolation,LinearInterpolationAddressRange,StreetSegment,100.0,AddressRangeInterpolation,FeatureClassBased,,,0,,ReturnAll,3051.60756043,Meters,3,StreetSegmentInterpolation,
'117,HUTCHINSON COUNTY,'16,'117901,BORGER ISD,INDEPENDENT,200 E 9TH ST,BORGER,TX,79007-3612,200 E 9TH ST,BORGER,TX,79007-3612,(806) 273-6481,(806) 273-1066,chance.welch@borgerisd.net,www.borgerisd.net,MR CHANCE WELCH   ,2741,'117901105,CROCKETT EL,REGULAR INSTRUCTIONAL,,400 KAYE ST,BORGER,TX,79007-6355,400 KAYE ST,BORGER,TX,79007-6355,(806) 273-1054,(806) 273-1067,amy.blansett@borgerisd.net,www.borgerisd.net,MR BRANDON MAHLER   ,'03-04,408,Active, ,2015-03-14T05:35:17,49,USCGeocoder,1,16,361ccce9-069c-453e-8854-255a8a937904,4.01,,35.652859353,-101.389039503,Exact,LOCATION_TYPE_STREET_ADDRESS,Success,LinearInterpolation,LinearInterpolationAddressRange,StreetSegment,100.0,AddressRangeInterpolation,FeatureClassBased,,,0,,ReturnAll,4164.46524526,Meters,3,StreetSegmentInterpolation,
'117,HUTCHINSON COUNTY,'16,'117901,BORGER ISD,INDEPENDENT,200 E 9TH ST,BORGER,TX,79007-3612,200 E 9TH ST,BORGER,TX,79007-3612,(806) 273-6481,(806) 273-1066,chance.welch@borgerisd.net,www.borgerisd.net,MR CHANCE WELCH   ,2741,'117901106,GATEWAY EL,REGULAR INSTRUCTIONAL,,401 TRISTRAM,BORGER,TX,79007-2363,401 TRISTRAM,BORGER,TX,79007-2363,(806) 273-1044,(806) 273-1071,teresa.bodey@borgerisd.net,www.borgerisd.net,MS TERESA BODEY   ,'01-02,422,Active, ,2015-03-14T05:35:17,50,USCGeocoder,1,0,450abe55-2af2-4d9c-b204-f7a19cb30461,4.01,,35.6501062379,-101.39046707,Relaxed,LOCATION_TYPE_STREET_ADDRESS,Success,LinearInterpolation,LinearInterpolationAddressRange,StreetSegment,97.0414201183,AddressRangeInterpolation,FeatureClassBased,,,0,,ReturnAll,2223.78394754,Meters,3,StreetSegmentInterpolation,
