CountyNumber,CountyName,RegionNumber,DistrictNumber,DistrictName,DistrictType,DistrictStreetAddress,DistrictCity,DistrictState,DistrictZip,DistrictSiteStreetAddress,DistrictSiteCity,DistrictSiteState,DistrictSiteZip,DistrictPhone,DistrictFax,DistrictEmailAddress,DistrictWebPageAddress,DistrictSuperintendent,DistrictEnrollmentasofOct2014,SchoolNumber,SchoolName,InstructionType,CharterType,SchoolStreetAddress,SchoolCity,SchoolState,SchoolZip,SchoolSiteStreetAddress,SchoolSiteCity,SchoolSiteState,SchoolSiteZip,SchoolPhone,SchoolFax,SchoolEmailAddress,SchoolWebPageAddress,SchoolPrincipal,GradeRange,SchoolEnrollmentasofOct2014,SchoolStatus,SchoolStatusDate,UpdateDate,AUTO_UNIQUE_ID_2015-03-23_etimms_output_14_et,Source,TimeTaken,UpdatedGeocoding,Version,ErrorMessage,TransactionId,naaccrQualCode,naaccrQualType,FeatureMatchingResultType,MatchedLocationType,RegionSizeUnits,InterpolationType,RegionSize,InterpolationSubType,FeatureMatchingGeographyType,MatchScore,FeatureMatchingHierarchy,TieHandlingStrategyType,FeatureMatchingResultTypeTieBreakingNotes,GeocodeQualityType,FeatureMatchingHierarchyNotes,FeatureMatchingResultTypeNotes,FeatureMatchingResultCount,Latitude,Longitude,MatchType
'170,MONTGOMERY COUNTY,'06,'170903,MONTGOMERY ISD,INDEPENDENT,P O BOX 1475,MONTGOMERY,TX,77356-1475,13159 WALDEN RD,MONTGOMERY,TX,77356-1475,(936) 582-1333,(936) 582-6457,superintendent@misd.org,www.misd.org,DR BEAU REES   ,7936,'170903051,MONTGOMERY MIDDLE,REGULAR INSTRUCTIONAL,,P O BOX 1475,MONTGOMERY,TX,77356,13755 LIBERTY ST,MONTGOMERY,TX,77316-4480,(936) 597-7070,(936) 597-7074,abusby@misd.org,www.misd.org/mms/,MRS AMY BUSBY   ,'06,662,Active,1987-06-23,2015-03-14T05:35:21,26,USCGeocoder,31,1,4.01,,e92e3469-700d-4265-a864-d1f5bca7e06d,9,AddressZIPCentroid,Success,LOCATION_TYPE_STREET_ADDRESS,Meters,ArealInterpolation,0,ArealInterpolationGeometricCentroid,USPSZip,100,FeatureClassBased,ReturnAll,,Manual,,,0,30.381946,-95.698904,Exact
'170,MONTGOMERY COUNTY,'06,'170903,MONTGOMERY ISD,INDEPENDENT,P O BOX 1475,MONTGOMERY,TX,77356-1475,13159 WALDEN RD,MONTGOMERY,TX,77356-1475,(936) 582-1333,(936) 582-6457,superintendent@misd.org,www.misd.org,DR BEAU REES   ,7936,'170903102,MONTGOMERY INT,REGULAR INSTRUCTIONAL,,P O BOX 1475,MONTGOMERY,TX,77356,700 DOCTOR MARTIN LUTHER KING JUNIOR DRIVE,MONTGOMERY,TX,77356-4384,(936) 597-6494,(936) 597-6497,jmullins@misd.org,www.misd.org/mis/,MRS MALLORY KIRBY   ,'05,631,Active,1998-06-05,2015-03-14T05:35:21,27,USCGeocoder,94,1,4.01,,96f9e37f-e7cc-4338-90a3-ebbc9aca7573,9,AddressZIPCentroid,Success,LOCATION_TYPE_STREET_ADDRESS,Meters,ArealInterpolation,0,ArealInterpolationGeometricCentroid,USPSZip,100,FeatureClassBased,ReturnAll,,Manual,,,0,30.404369,-95.700746,Exact
'170,MONTGOMERY COUNTY,'06,'170903,MONTGOMERY ISD,INDEPENDENT,P O BOX 1475,MONTGOMERY,TX,77356-1475,13159 WALDEN RD,MONTGOMERY,TX,77356-1475,(936) 582-1333,(936) 582-6457,superintendent@misd.org,www.misd.org,DR BEAU REES   ,7936,'170903103,MONTGOMERY EL,REGULAR INSTRUCTIONAL,,P O BOX 1475,MONTGOMERY,TX,77356,20774 EVA ST,MONTGOMERY,TX,77356-4481,(936) 597-6333,(936) 597-6339,jmullins@misd.org,www.misd.org/mes/,MRS JADA MULLINS   ,'EE-04,765,Active,1990-07-01,2015-03-14T05:35:21,28,USCGeocoder,78,1,4.01,,195f5e69-6c0a-47db-a0cf-30a1ebe0e7a2,9,AddressZIPCentroid,Success,LOCATION_TYPE_STREET_ADDRESS,Meters,ArealInterpolation,0,ArealInterpolationGeometricCentroid,USPSZip,100,FeatureClassBased,ReturnAll,,Manual,,,0,30.391349,-95.69193,Exact
'170,MONTGOMERY COUNTY,'06,'170903,MONTGOMERY ISD,INDEPENDENT,P O BOX 1475,MONTGOMERY,TX,77356-1475,13159 WALDEN RD,MONTGOMERY,TX,77356-1475,(936) 582-1333,(936) 582-6457,superintendent@misd.org,www.misd.org,DR BEAU REES   ,7936,'170903104,STEWART CREEK EL,REGULAR INSTRUCTIONAL,,P O BOX 1475,MONTGOMERY,TX,77356,18990 STEWART CREEK RD,MONTGOMERY,TX,77356,(936) 582-5355,(936) 582-5360,jdrummond@misd.org,www.misd.org/sce/,MRS CAROLYN FIASCHETTI   ,'EE-04,777,Active,2002-07-31,2015-03-14T05:35:21,29,USCGeocoder,0,1,4.01,,33ba8cb2-c3af-48a0-864b-144b52b9da94,3,StreetSegmentInterpolation,Success,LOCATION_TYPE_STREET_ADDRESS,Meters,LinearInterpolation,3020.232288,LinearInterpolationAddressRange,StreetSegment,100,FeatureClassBased,ReturnAll,,AddressRangeInterpolation,,,0,30.388133343,-95.6618324483,Exact
'170,MONTGOMERY COUNTY,'06,'170903,MONTGOMERY ISD,INDEPENDENT,P O BOX 1475,MONTGOMERY,TX,77356-1475,13159 WALDEN RD,MONTGOMERY,TX,77356-1475,(936) 582-1333,(936) 582-6457,superintendent@misd.org,www.misd.org,DR BEAU REES   ,7936,'170903105,LONE STAR EL,REGULAR INSTRUCTIONAL,,P O BOX 1475,MONTGOMERY,TX,77356,16600 FM 2854,MONTGOMERY,TX,77316,(936) 588-6100,(936) 588-5941,cbartlett@misd.org,www.misd.org/lse/,DR CATHERINE BARTLETT   ,'EE-04,867,Active,2006-09-08,2015-03-14T05:35:21,30,USCGeocoder,78,1,4.01,,95736038-06f5-44bf-94b2-aa3499d5120f,9,AddressZIPCentroid,Success,LOCATION_TYPE_STREET_ADDRESS,Meters,ArealInterpolation,0,ArealInterpolationGeometricCentroid,USPSZip,100,FeatureClassBased,ReturnAll,,Manual,,,0,30.319813,-95.618468,Exact
'170,MONTGOMERY COUNTY,'06,'170903,MONTGOMERY ISD,INDEPENDENT,P O BOX 1475,MONTGOMERY,TX,77356-1475,13159 WALDEN RD,MONTGOMERY,TX,77356-1475,(936) 582-1333,(936) 582-6457,superintendent@misd.org,www.misd.org,DR BEAU REES   ,7936,'170903106,MADELEY RANCH EL,REGULAR INSTRUCTIONAL,,P O BOX 1475,MONTGOMERY,TX,77356,3500 MADELEY RANCH RD,MONTGOMERY,TX,77356,(936) 582-7500,(936) 582-7505,asmith@misd.org,,MRS ANDREA SMITH   ,'EE-04,-1,Active,2009-07-06,2015-03-14T05:35:21,31,USCGeocoder,47,1,4.01,,d76f9bd1-2819-47d7-9069-70336006baa6,9,AddressZIPCentroid,Success,LOCATION_TYPE_STREET_ADDRESS,Meters,ArealInterpolation,0,ArealInterpolationGeometricCentroid,USPSZip,100,FeatureClassBased,ReturnAll,,Manual,,,0,30.396883,-95.613372,Exact
'170,MONTGOMERY COUNTY,'06,'170904,WILLIS ISD,INDEPENDENT,204 W ROGERS ST,WILLIS,TX,77378-9239,204 W ROGERS ST,WILLIS,TX,77378-9239,(936) 856-1200,(936) 856-5182,shill@willisisd.org,www.willisisd.org,TIM HARKRIDER   ,6915,'170904002,WILLIS H S,REGULAR INSTRUCTIONAL,,1201 F M 830,WILLIS,TX,77378-5625,1201 F M 830,WILLIS,TX,77378-5625,(936) 856-1250,(936) 856-3391,tharkrider@willisisd.org,wisd.willisisd.org,TRAVIS UTECHT   ,'09-12,1944,Active,1990-07-01,2015-03-14T05:35:21,32,USCGeocoder,63,1,4.01,,8c9945e8-dfee-42e6-b37b-db36998193e3,3,StreetSegmentInterpolation,Success,LOCATION_TYPE_STREET_ADDRESS,Meters,LinearInterpolation,3476.69967031,LinearInterpolationAddressRange,StreetSegment,99.899408284,FeatureClassBased,ReturnAll,,AddressRangeInterpolation,,,0,30.3910716681,-95.4900437216,Relaxed
'170,MONTGOMERY COUNTY,'06,'170904,WILLIS ISD,INDEPENDENT,204 W ROGERS ST,WILLIS,TX,77378-9239,204 W ROGERS ST,WILLIS,TX,77378-9239,(936) 856-1200,(936) 856-5182,shill@willisisd.org,www.willisisd.org,TIM HARKRIDER   ,6915,'170904003,STUBBLEFIELD ALTERNATIVE ACADEMY,DAEP INSTRUCTIONAL,,207 PHILPOT ST,WILLIS,TX,77378-8848,207 PHILPOT ST,WILLIS,TX,77378-8848,(936) 856-1302,(936) 890-0312,lsloan@willisisd.org,www.willisisd.org,DOUG ANDERSON   ,'01-12,0,Active,1995-01-01,2015-03-14T05:35:21,33,USCGeocoder,94,1,4.01,,2b45d585-a0d5-4124-85b0-c3e944c7548d,9,AddressZIPCentroid,Success,LOCATION_TYPE_STREET_ADDRESS,Meters,ArealInterpolation,0,ArealInterpolationGeometricCentroid,USPSZip,100,FeatureClassBased,ReturnAll,,Manual,,,0,30.425844,-95.488297,Exact
'170,MONTGOMERY COUNTY,'06,'170904,WILLIS ISD,INDEPENDENT,204 W ROGERS ST,WILLIS,TX,77378-9239,204 W ROGERS ST,WILLIS,TX,77378-9239,(936) 856-1200,(936) 856-5182,shill@willisisd.org,www.willisisd.org,TIM HARKRIDER   ,6915,'170904004,JJAEP,JJAEP INSTRUCTIONAL,,1201 FM 830,WILLIS,TX,77378-9239,1201 FM 830,WILLIS,TX,77378-9239,(936) 856-1250,(936) 856-3391,tpatton@willisisd.org,,MR DOUG ANDERSON   ,'05-12,-1,Active,1997-12-01,2015-03-14T05:35:21,34,USCGeocoder,31,1,4.01,,f84cabd3-8c66-4271-b482-408edce4fea2,3,StreetSegmentInterpolation,Success,LOCATION_TYPE_STREET_ADDRESS,Meters,LinearInterpolation,3476.69967031,LinearInterpolationAddressRange,StreetSegment,99.899408284,FeatureClassBased,ReturnAll,,AddressRangeInterpolation,,,0,30.3910716681,-95.4900437216,Relaxed
'170,MONTGOMERY COUNTY,'06,'170904,WILLIS ISD,INDEPENDENT,204 W ROGERS ST,WILLIS,TX,77378-9239,204 W ROGERS ST,WILLIS,TX,77378-9239,(936) 856-1200,(936) 856-5182,shill@willisisd.org,www.willisisd.org,TIM HARKRIDER   ,6915,'170904042,LYNN LUCAS MIDDLE,REGULAR INSTRUCTIONAL,,1304 N CAMPBELL ST,WILLIS,TX,77378-8668,1304 N CAMPBELL ST,WILLIS,TX,77378-8668,(936) 856-1274,(936) 856-1065,rgodsey@willisisd.org,www.willisisd.org,MR IVAN VELASCO   ,'06-08,774,Active,1990-07-01,2015-03-14T05:35:21,35,USCGeocoder,16,1,4.01,,cec8f246-f66f-42e9-a634-12266970fec5,3,StreetSegmentInterpolation,Success,LOCATION_TYPE_STREET_ADDRESS,Meters,LinearInterpolation,2649.51739022,LinearInterpolationAddressRange,StreetSegment,100,FeatureClassBased,ReturnAll,,AddressRangeInterpolation,,,0,30.4333305475,-95.4884768025,Exact
'170,MONTGOMERY COUNTY,'06,'170904,WILLIS ISD,INDEPENDENT,204 W ROGERS ST,WILLIS,TX,77378-9239,204 W ROGERS ST,WILLIS,TX,77378-9239,(936) 856-1200,(936) 856-5182,shill@willisisd.org,www.willisisd.org,TIM HARKRIDER   ,6915,'170904043,ROBERT P BRABHAM MIDDLE,REGULAR INSTRUCTIONAL,,10000 FM 830,WILLIS,TX,77318,10000 FM 830,WILLIS,TX,77318,(936) 890-2312,(936) 856-2910,kdevillier@willisisd.org,www.willisisd.org,MS KIMMIE DEVILLIER   ,'06-08,791,Active,2004-06-08,2015-03-14T05:35:21,36,USCGeocoder,16,1,4.01,,fccc88f3-80b3-4970-83cc-f92a0b67ea1c,3,StreetSegmentInterpolation,Success,LOCATION_TYPE_STREET_ADDRESS,Meters,LinearInterpolation,2449.46671594,LinearInterpolationAddressRange,StreetSegment,100,FeatureClassBased,ReturnAll,,AddressRangeInterpolation,,,0,30.3995069041,-95.5166158721,Exact
'170,MONTGOMERY COUNTY,'06,'170904,WILLIS ISD,INDEPENDENT,204 W ROGERS ST,WILLIS,TX,77378-9239,204 W ROGERS ST,WILLIS,TX,77378-9239,(936) 856-1200,(936) 856-5182,shill@willisisd.org,www.willisisd.org,TIM HARKRIDER   ,6915,'170904101,PARMLEY EL,REGULAR INSTRUCTIONAL,,600 N CAMPBELL ST,WILLIS,TX,77378-9297,600 N CAMPBELL ST,WILLIS,TX,77378-9297,(936) 856-1231,(936) 856-1239,jwiggins@willisisd.org,www.willisisd.org,CALANDRA LEWIS   ,'EE-05,751,Active,1990-07-01,2015-03-14T05:35:21,37,USCGeocoder,78,1,4.01,,068694d4-4aee-42f3-8c18-77e279ae5cd9,3,StreetSegmentInterpolation,Success,LOCATION_TYPE_STREET_ADDRESS,Meters,LinearInterpolation,10976.182557,LinearInterpolationAddressRange,StreetSegment,100,FeatureClassBased,ReturnAll,,AddressRangeInterpolation,,,0,30.4269326256,-95.4842678957,Exact
'170,MONTGOMERY COUNTY,'06,'170904,WILLIS ISD,INDEPENDENT,204 W ROGERS ST,WILLIS,TX,77378-9239,204 W ROGERS ST,WILLIS,TX,77378-9239,(936) 856-1200,(936) 856-5182,shill@willisisd.org,www.willisisd.org,TIM HARKRIDER   ,6915,'170904103,C C HARDY EL,REGULAR INSTRUCTIONAL,,701 GERALD ST,WILLIS,TX,77378-3403,701 GERALD ST,WILLIS,TX,77378-3403,(936) 856-1241,(936) 856-1242,njohnson@willisisd.org,www.willisisd.org,MRS ANDRIANA VELASCO   ,'PK-05,676,Active, ,2015-03-14T05:35:21,38,USCGeocoder,47,1,4.01,,8b4c9b6f-026e-4d58-975a-de08092486c9,3,StreetSegmentInterpolation,Success,LOCATION_TYPE_STREET_ADDRESS,Meters,LinearInterpolation,2517.09789577,LinearInterpolationAddressRange,StreetSegment,100,FeatureClassBased,ReturnAll,,AddressRangeInterpolation,,,0,30.4345507254,-95.4892192924,Exact
'170,MONTGOMERY COUNTY,'06,'170904,WILLIS ISD,INDEPENDENT,204 W ROGERS ST,WILLIS,TX,77378-9239,204 W ROGERS ST,WILLIS,TX,77378-9239,(936) 856-1200,(936) 856-5182,shill@willisisd.org,www.willisisd.org,TIM HARKRIDER   ,6915,'170904104,TURNER EL,REGULAR INSTRUCTIONAL,,10101 HWY 75 S,WILLIS,TX,77378-9326,10101 HWY 75 S,WILLIS,TX,77378-9326,(936) 856-1289,(936) 856-1677,ganderson@willisisd.org,www.willisisd.org,PATRICIA MUSICK   ,'PK-05,-1,Active,1988-01-20,2015-03-14T05:35:21,39,USCGeocoder,47,1,4.01,,893ec776-9b50-43a3-80a1-9e50ab304df2,9,AddressZIPCentroid,Success,LOCATION_TYPE_STREET_ADDRESS,Meters,ArealInterpolation,0,ArealInterpolationGeometricCentroid,USPSZip,100,FeatureClassBased,ReturnAll,,Manual,,,0,30.395254,-95.475937,Exact
'170,MONTGOMERY COUNTY,'06,'170904,WILLIS ISD,INDEPENDENT,204 W ROGERS ST,WILLIS,TX,77378-9239,204 W ROGERS ST,WILLIS,TX,77378-9239,(936) 856-1200,(936) 856-5182,shill@willisisd.org,www.willisisd.org,TIM HARKRIDER   ,6915,'170904106,EDWARD B CANNAN EL,REGULAR INSTRUCTIONAL,,7639 COUNTY LINE RD,WILLIS,TX,77378,7639 COUNTY LINE RD,WILLIS,TX,77378,(936) 890-8660,(936) 890-2616,dkimberly@willisisd.org,www.willisisd.org,MRS KIM SPRAYBERRY   ,'PK-05,632,Active,1993-07-01,2015-03-14T05:35:21,40,USCGeocoder,16,1,4.01,,236256e5-846f-4375-b9c5-d6b92ab854e9,3,StreetSegmentInterpolation,Success,LOCATION_TYPE_STREET_ADDRESS,Meters,LinearInterpolation,1904.71310946,LinearInterpolationAddressRange,StreetSegment,100,FeatureClassBased,ReturnAll,,AddressRangeInterpolation,,,0,30.4243436154,-95.4627747848,Exact
'170,MONTGOMERY COUNTY,'06,'170904,WILLIS ISD,INDEPENDENT,204 W ROGERS ST,WILLIS,TX,77378-9239,204 W ROGERS ST,WILLIS,TX,77378-9239,(936) 856-1200,(936) 856-5182,shill@willisisd.org,www.willisisd.org,TIM HARKRIDER   ,6915,'170904107,W LLOYD MEADOR EL,REGULAR INSTRUCTIONAL,,10020 FM 830,WILLIS,TX,77318,10020 FM 830,WILLIS,TX,77318,(936) 890-7550,(936) 890-7540,kpriest@willisisd.org,www.willisisd.org,NAN SEITH   ,'PK-05,771,Active,2008-08-25,2015-03-14T05:35:21,41,USCGeocoder,16,1,4.01,,a781925d-6ac2-494d-881c-0bf7dab39a79,3,StreetSegmentInterpolation,Success,LOCATION_TYPE_STREET_ADDRESS,Meters,LinearInterpolation,2449.46671594,LinearInterpolationAddressRange,StreetSegment,100,FeatureClassBased,ReturnAll,,AddressRangeInterpolation,,,0,30.399530495,-95.5166534504,Exact
'170,MONTGOMERY COUNTY,'06,'170906,MAGNOLIA ISD,INDEPENDENT,P O BOX 88,MAGNOLIA,TX,77353-0088,31141 NICHOLS SAWMILL RD,MAGNOLIA,TX,77355-8547,(281) 356-3571,(281) 356-1328,info@magnoliaisd.org,www.magnoliaisd.org,DR TODD STEPHENS   ,12458,'170906001,MAGNOLIA H S,REGULAR INSTRUCTIONAL,,P O BOX 428,MAGNOLIA,TX,77353,14250 FM 1488,MAGNOLIA,TX,77354,(281) 356-3572,(281) 252-2092,jspringer@magnoliaisd.org,mhs.magnoliaisd.org,MR JEFF SPRINGER   ,'09-12,1794,Active, ,2015-03-14T05:35:21,42,USCGeocoder,47,1,4.01,,debcb2f5-b51a-4482-93e9-211f727c7a59,3,StreetSegmentInterpolation,Success,LOCATION_TYPE_STREET_ADDRESS,Meters,LinearInterpolation,3501.20589243,LinearInterpolationAddressRange,StreetSegment,100,FeatureClassBased,ReturnAll,,AddressRangeInterpolation,,,0,30.2278473888,-95.691270822,Exact
'170,MONTGOMERY COUNTY,'06,'170906,MAGNOLIA ISD,INDEPENDENT,P O BOX 88,MAGNOLIA,TX,77353-0088,31141 NICHOLS SAWMILL RD,MAGNOLIA,TX,77355-8547,(281) 356-3571,(281) 356-1328,info@magnoliaisd.org,www.magnoliaisd.org,DR TODD STEPHENS   ,12458,'170906002,MAGNOLIA WEST H S,REGULAR INSTRUCTIONAL,,P O BOX 426,MAGNOLIA,TX,77353,42202 FM 1774,MAGNOLIA,TX,77355,(281) 252-2550,(281) 252-2560,bschnautz@magnoliaisd.org,mwhs.magnoliaisd.org,DR BRAD SCHNAUTZ   ,'09-12,1836,Active,2006-08-28,2015-03-14T05:35:21,43,USCGeocoder,63,1,4.01,,4714dec1-c931-46a2-9c38-7f28817fde89,3,StreetSegmentInterpolation,Success,LOCATION_TYPE_STREET_ADDRESS,Meters,LinearInterpolation,26919.42176,LinearInterpolationAddressRange,StreetSegment,96.0059171598,FeatureClassBased,ReturnAll,,AddressRangeInterpolation,,,0,30.218046394,-95.7750468773,Relaxed
'170,MONTGOMERY COUNTY,'06,'170906,MAGNOLIA ISD,INDEPENDENT,P O BOX 88,MAGNOLIA,TX,77353-0088,31141 NICHOLS SAWMILL RD,MAGNOLIA,TX,77355-8547,(281) 356-3571,(281) 356-1328,info@magnoliaisd.org,www.magnoliaisd.org,DR TODD STEPHENS   ,12458,'170906010,PROJECT RESTORE,JJAEP INSTRUCTIONAL,,P O BOX 88,MAGNOLIA,TX,77353-0088, , ,TX, , , ,,,    ,'06-12,-1,Active,1998-06-26,2015-03-14T05:35:21,44,USCGeocoder,219,1,4.01,,fbb55fc7-4d66-4156-8b9f-42eaab226508,98,Unknown,Success,LOCATION_TYPE_USPS_ZIP_CODE,Kilometers,ArealInterpolation,695661.333,ArealInterpolationGeometricCentroid,State,100,FeatureClassBased,ReturnAll,,Unknown,,,0,,,Exact
'170,MONTGOMERY COUNTY,'06,'170906,MAGNOLIA ISD,INDEPENDENT,P O BOX 88,MAGNOLIA,TX,77353-0088,31141 NICHOLS SAWMILL RD,MAGNOLIA,TX,77355-8547,(281) 356-3571,(281) 356-1328,info@magnoliaisd.org,www.magnoliaisd.org,DR TODD STEPHENS   ,12458,'170906011,AEP,ALTERNATIVE INSTRUCTIONAL,,P O BOX 329,MAGNOLIA,TX,77353,919 CLOYD,MAGNOLIA,TX,77355,(281) 252-2006,(281) 252-2268,kdoehrmann@magnoliaisd.org,daep.magnoliaisd.org,MR KEITH DOEHRMANN   ,'04-12,0,Active,1999-04-08,2015-03-14T05:35:21,45,USCGeocoder,47,1,4.01,,5b0ca470-136a-462c-a377-903da3f53a11,9,AddressZIPCentroid,Success,LOCATION_TYPE_STREET_ADDRESS,Meters,ArealInterpolation,0,ArealInterpolationGeometricCentroid,USPSZip,100,FeatureClassBased,ReturnAll,,Manual,,,0,30.20367,-95.756692,Exact
'170,MONTGOMERY COUNTY,'06,'170906,MAGNOLIA ISD,INDEPENDENT,P O BOX 88,MAGNOLIA,TX,77353-0088,31141 NICHOLS SAWMILL RD,MAGNOLIA,TX,77355-8547,(281) 356-3571,(281) 356-1328,info@magnoliaisd.org,www.magnoliaisd.org,DR TODD STEPHENS   ,12458,'170906012,ALPHA,ALTERNATIVE INSTRUCTIONAL,,P O BOX 329,MAGNOLIA,TX,77353,919 CLOYD ST,MAGNOLIA,TX,77355,(281) 252-2265,(281) 252-2268,dfrederick@magnoliaisd.org,alpha.magnoliaisd.org/,MR DEAN FREDERICK   ,'09-12,-1,Active,2000-02-21,2015-03-14T05:35:21,46,USCGeocoder,31,1,4.01,,a53e0c4d-168e-4b67-8509-aeded7d8f3ce,9,AddressZIPCentroid,Success,LOCATION_TYPE_STREET_ADDRESS,Meters,ArealInterpolation,0,ArealInterpolationGeometricCentroid,USPSZip,100,FeatureClassBased,ReturnAll,,Manual,,,0,30.20367,-95.756692,Exact
'170,MONTGOMERY COUNTY,'06,'170906,MAGNOLIA ISD,INDEPENDENT,P O BOX 88,MAGNOLIA,TX,77353-0088,31141 NICHOLS SAWMILL RD,MAGNOLIA,TX,77355-8547,(281) 356-3571,(281) 356-1328,info@magnoliaisd.org,www.magnoliaisd.org,DR TODD STEPHENS   ,12458,'170906041,MAGNOLIA J H,REGULAR INSTRUCTIONAL,,P O BOX 476,MAGNOLIA,TX,77355-0476,31138 NICHOLS SAWMILL RD,MAGNOLIA,TX,77355,(281) 356-1327,(281) 252-2125,mmetz@magnoliaisd.org,mjhs.magnoliaisd.org,MR MIKE METZ   ,'07-08,1056,Active, ,2015-03-14T05:35:21,47,USCGeocoder,31,1,4.01,,1a6ac6d9-834c-4c07-8a60-2504c22bb503,2,Parcel,Success,LOCATION_TYPE_STREET_ADDRESS,Meters,ArealInterpolation,153045.30407,ArealInterpolationGeometricCentroid,Parcel,98.4023668639,FeatureClassBased,ReturnAll,,ExactParcelCentroidPoint,,,0,30.1988885058,-95.7489364751,Relaxed
'170,MONTGOMERY COUNTY,'06,'170906,MAGNOLIA ISD,INDEPENDENT,P O BOX 88,MAGNOLIA,TX,77353-0088,31141 NICHOLS SAWMILL RD,MAGNOLIA,TX,77355-8547,(281) 356-3571,(281) 356-1328,info@magnoliaisd.org,www.magnoliaisd.org,DR TODD STEPHENS   ,12458,'170906042,BEAR BRANCH J H,REGULAR INSTRUCTIONAL,,P O BOX 606,MAGNOLIA,TX,77353-0606,31310 F M 2978,MAGNOLIA,TX,77354-2301,(281) 356-6088,(281) 252-2060,gevans@magnoliaisd.org,bbjh.magnoliaisd.org,MR GERALD EVANS   ,'07-08,977,Active,1996-08-12,2015-03-14T05:35:21,48,USCGeocoder,63,1,4.01,,980ee1a3-292c-4f23-8317-9b695809fcd5,3,StreetSegmentInterpolation,Success,LOCATION_TYPE_STREET_ADDRESS,Meters,LinearInterpolation,2731.5376477,LinearInterpolationAddressRange,StreetSegment,98.9940828402,FeatureClassBased,ReturnAll,,AddressRangeInterpolation,,,0,30.1937285386,-95.5895440833,Relaxed
'170,MONTGOMERY COUNTY,'06,'170906,MAGNOLIA ISD,INDEPENDENT,P O BOX 88,MAGNOLIA,TX,77353-0088,31141 NICHOLS SAWMILL RD,MAGNOLIA,TX,77355-8547,(281) 356-3571,(281) 356-1328,info@magnoliaisd.org,www.magnoliaisd.org,DR TODD STEPHENS   ,12458,'170906051,MAGNOLIA SIXTH GRADE CAMPUS,REGULAR INSTRUCTIONAL,,P O BOX 476,MAGNOLIA,TX,77353,110 S MAGNOLIA BLVD,MAGNOLIA,TX,77355-0476,(281) 252-2033,(281) 252-2024,lbertrand@magnoliaisd.org,mj6.magnoliaisd.org,MRS LISA BERTRAND   ,'06,504,Active,2002-02-20,2015-03-14T05:35:21,49,USCGeocoder,16,1,4.01,,0ccabeda-bac9-4baf-8bca-ed3e13cf793a,2,Parcel,Success,LOCATION_TYPE_STREET_ADDRESS,Meters,ArealInterpolation,57140.0561562,ArealInterpolationGeometricCentroid,Parcel,94.2603550296,FeatureClassBased,ReturnAll,,ExactParcelCentroidPoint,,,0,30.2055732035,-95.746260817,Relaxed
'170,MONTGOMERY COUNTY,'06,'170906,MAGNOLIA ISD,INDEPENDENT,P O BOX 88,MAGNOLIA,TX,77353-0088,31141 NICHOLS SAWMILL RD,MAGNOLIA,TX,77355-8547,(281) 356-3571,(281) 356-1328,info@magnoliaisd.org,www.magnoliaisd.org,DR TODD STEPHENS   ,12458,'170906052,BEAR BRANCH SIXTH GRADE CAMPUS,REGULAR INSTRUCTIONAL,,P O BOX 606,MAGNOLIA,TX,77353,8040 KENLAKE,MAGNOLIA,TX,77354-2307,(281) 252-2031,(281) 252-2032,tburns@magnoliaisd.org,bb6.magnoliaisd.org,MR TOMMY BURNS   ,'06,458,Active,2002-02-20,2015-03-14T05:35:21,50,USCGeocoder,63,1,4.01,,455d5890-177e-4524-83f7-f870078979bc,3,StreetSegmentInterpolation,Success,LOCATION_TYPE_STREET_ADDRESS,Meters,LinearInterpolation,2203.31023189,LinearInterpolationAddressRange,StreetSegment,96.0355029586,FeatureClassBased,ReturnAll,,AddressRangeInterpolation,,,0,30.1994224875,-95.5775598596,Relaxed
'170,MONTGOMERY COUNTY,'06,'170906,MAGNOLIA ISD,INDEPENDENT,P O BOX 88,MAGNOLIA,TX,77353-0088,31141 NICHOLS SAWMILL RD,MAGNOLIA,TX,77355-8547,(281) 356-3571,(281) 356-1328,info@magnoliaisd.org,www.magnoliaisd.org,DR TODD STEPHENS   ,12458,'170906102,MAGNOLIA EL,REGULAR INSTRUCTIONAL,,P O BOX 638,MAGNOLIA,TX,77355-0638,31900 NICHOLS SAWMILL RD,MAGNOLIA,TX,77355-6033,(281) 356-6434,(281) 252-2150,lkenjura@magnoliaisd.org,mes.magnoliaisd.org,MRS LINDA KENJURA   ,'EE-05,782,Active, ,2015-03-14T05:35:21,51,USCGeocoder,63,1,4.01,,1152dc4e-aa7c-4fe7-adc9-0caa60428812,2,Parcel,Success,LOCATION_TYPE_STREET_ADDRESS,Meters,ArealInterpolation,66081.9336743,ArealInterpolationGeometricCentroid,Parcel,98.4023668639,FeatureClassBased,ReturnAll,,ExactParcelCentroidPoint,,,0,30.205539421,-95.7489694703,Relaxed
