CountyNumber,CountyName,RegionNumber,DistrictNumber,DistrictName,DistrictType,DistrictStreetAddress,DistrictCity,DistrictState,DistrictZip,DistrictSiteStreetAddress,DistrictSiteCity,DistrictSiteState,DistrictSiteZip,DistrictPhone,DistrictFax,DistrictEmailAddress,DistrictWebPageAddress,DistrictSuperintendent,DistrictEnrollmentasofOct2014,SchoolNumber,SchoolName,InstructionType,CharterType,SchoolStreetAddress,SchoolCity,SchoolState,SchoolZip,SchoolSiteStreetAddress,SchoolSiteCity,SchoolSiteState,SchoolSiteZip,SchoolPhone,SchoolFax,SchoolEmailAddress,SchoolWebPageAddress,SchoolPrincipal,GradeRange,SchoolEnrollmentasofOct2014,SchoolStatus,SchoolStatusDate,UpdateDate,AUTO_UNIQUE_ID_2015-03-23_wesmartin_output_10_wm,Source,TimeTaken,UpdatedGeocoding,Version,ErrorMessage,TransactionId,naaccrQualCode,naaccrQualType,FeatureMatchingResultType,MatchedLocationType,RegionSizeUnits,InterpolationType,RegionSize,InterpolationSubType,FeatureMatchingGeographyType,MatchScore,FeatureMatchingHierarchy,TieHandlingStrategyType,FeatureMatchingResultTypeTieBreakingNotes,GeocodeQualityType,FeatureMatchingHierarchyNotes,FeatureMatchingResultTypeNotes,FeatureMatchingResultCount,Latitude,Longitude,MatchType,
'101,HARRIS COUNTY,'04,'101912,HOUSTON ISD,INDEPENDENT,4400 W 18TH ST,HOUSTON,TX,77092-8501,4400 W 18TH ST,HOUSTON,TX,77092-8501,(713) 556-6000,(713) 556-6006,infocenter@houstonisd.org,www.houstonisd.org,DR TERRY B GRIER   ,215225,'101912380,R D S P D,REGULAR INSTRUCTIONAL,,4400 W 18TH ST,HOUSTON,TX,77092-8501,4400 W 18TH ST,HOUSTON,TX,77092-8501,(713) 293-1001,(713) 293-9771,pboyd@houstonisd.org,www.houstonisd.org,PATRICIA BOYD   ,'EE,41,Active,2003-10-31,2015-03-14T05:35:00,25,USCGeocoder,31,1,4.01,,c7fce6c5-f326-4b1f-9323-69b4c35d9b08,2,Parcel,Success,LOCATION_TYPE_STREET_ADDRESS,Meters,ArealInterpolation,160242.870561,ArealInterpolationGeometricCentroid,Parcel,99.4082840237,FeatureClassBased,ReturnAll,,ExactParcelCentroidPoint,,,0,29.8028745545,-95.4556033918,Relaxed,
'101,HARRIS COUNTY,'04,'101912,HOUSTON ISD,INDEPENDENT,4400 W 18TH ST,HOUSTON,TX,77092-8501,4400 W 18TH ST,HOUSTON,TX,77092-8501,(713) 556-6000,(713) 556-6006,infocenter@houstonisd.org,www.houstonisd.org,DR TERRY B GRIER   ,215225,'101912382,REAGAN K-8 EDUCATIONAL CTR,REGULAR INSTRUCTIONAL,,4842 ANDERSON RD,HOUSTON,TX,77053-2202,4842 ANDERSON RD,HOUSTON,TX,77053-2202,(713) 556-6000,(713) 556-6006,jwillia3@houstonisd.org,www.houstonisd.org,JOYCE E WILLIAMS   ,'EE-08,1057,Active,2012-08-09,2015-03-14T05:35:00,26,USCGeocoder,47,1,4.01,,7798bbcc-7bc5-4da7-94e9-65d456ec7c78,2,Parcel,Success,LOCATION_TYPE_STREET_ADDRESS,Meters,ArealInterpolation,51807.4397759,ArealInterpolationGeometricCentroid,Parcel,99.4082840237,FeatureClassBased,ReturnAll,,ExactParcelCentroidPoint,,,0,29.6075929857,-95.4536303744,Relaxed,
'101,HARRIS COUNTY,'04,'101912,HOUSTON ISD,INDEPENDENT,4400 W 18TH ST,HOUSTON,TX,77092-8501,4400 W 18TH ST,HOUSTON,TX,77092-8501,(713) 556-6000,(713) 556-6006,infocenter@houstonisd.org,www.houstonisd.org,DR TERRY B GRIER   ,215225,'101912383,DEANDA EL,REGULAR INSTRUCTIONAL,,7980 ALMEDA GENOA RD,HOUSTON,TX,77075,7980 ALMEDA GENOA RD,HOUSTON,TX,77075,(713) 556-9550,(713) 556-9552,CDELARIV@houstonisd.org,www.houstonisd.org,CHRISTIAN DE LA RIVA   ,'EE-05,770,Active,2011-08-01,2015-03-14T05:35:00,27,USCGeocoder,16,1,4.01,,32982d73-6ea7-4835-858f-0670622c1c25,2,Parcel,Success,LOCATION_TYPE_STREET_ADDRESS,Meters,ArealInterpolation,31938.0434536,ArealInterpolationGeometricCentroid,Parcel,99.4082840237,FeatureClassBased,ReturnAll,,ExactParcelCentroidPoint,,,0,29.6248378725,-95.2794118907,Relaxed,
'101,HARRIS COUNTY,'04,'101912,HOUSTON ISD,INDEPENDENT,4400 W 18TH ST,HOUSTON,TX,77092-8501,4400 W 18TH ST,HOUSTON,TX,77092-8501,(713) 556-6000,(713) 556-6006,infocenter@houstonisd.org,www.houstonisd.org,DR TERRY B GRIER   ,215225,'101912389,KETELSEN EL,REGULAR INSTRUCTIONAL,,600 QUITMAN,HOUSTON,TX,77009-8113,600 QUITMAN,HOUSTON,TX,77009-8113,(713) 220-5050,(713) 220-5074,cbanda@houstonisd.org,www.houstonisd.org,CYNTHIA BANDA   ,'EE-05,644,Active,2002-06-17,2015-03-14T05:35:00,28,USCGeocoder,63,1,4.01,,b743e4a3-311c-4dfd-8e05-fe9c8b3dc250,3,StreetSegmentInterpolation,Success,LOCATION_TYPE_STREET_ADDRESS,Meters,LinearInterpolation,1974.73968366,LinearInterpolationAddressRange,StreetSegment,97.0414201183,FeatureClassBased,ReturnAll,,AddressRangeInterpolation,,,0,29.7806872192,-95.3638178921,Relaxed,
'101,HARRIS COUNTY,'04,'101912,HOUSTON ISD,INDEPENDENT,4400 W 18TH ST,HOUSTON,TX,77092-8501,4400 W 18TH ST,HOUSTON,TX,77092-8501,(713) 556-6000,(713) 556-6006,infocenter@houstonisd.org,www.houstonisd.org,DR TERRY B GRIER   ,215225,'101912390,ENERGIZED FOR STEM ACADEMY WEST MIDDLE,REGULAR INSTRUCTIONAL,CAMPUS CHARTER,6107 BISSONNET,HOUSTON,TX,77081-6809,6107 BISSONNET,HOUSTON,TX,77081-6809,(713) 773-3600,(713) 773-3630,rperez13@houstonisd.org,www.houstonisd.org,RANIER PEREZ   ,'06-08,298,Active,2009-08-21,2015-03-14T05:35:00,29,USCGeocoder,16,1,4.01,,c1e9ab3b-fbec-4809-b6ff-8674e7b01b2d,2,Parcel,Success,LOCATION_TYPE_STREET_ADDRESS,Meters,ArealInterpolation,19915.9533394,ArealInterpolationGeometricCentroid,Parcel,92.4852071006,FeatureClassBased,ReturnAll,,ExactParcelCentroidPoint,,,0,29.6957776185,-95.4893824253,Relaxed,
'101,HARRIS COUNTY,'04,'101912,HOUSTON ISD,INDEPENDENT,4400 W 18TH ST,HOUSTON,TX,77092-8501,4400 W 18TH ST,HOUSTON,TX,77092-8501,(713) 556-6000,(713) 556-6006,infocenter@houstonisd.org,www.houstonisd.org,DR TERRY B GRIER   ,215225,'101912392,YOUNG LEARNERS,REGULAR INSTRUCTIONAL,CAMPUS CHARTER,8432 BISSONNET ST,HOUSTON,TX,77074,8432 BISSONNET ST,HOUSTON,TX,77074,(713) 772-7100,(713) 772-7104,KTROUTMA@houstonisd.org,www.houstonisd.org,MS KRISTINA TROUTMAN   ,'PK,1382,Active,2001-01-03,2015-03-14T05:35:00,30,USCGeocoder,16,1,4.01,,b236de93-52b7-4960-81a9-37f4c671bab9,3,StreetSegmentInterpolation,Success,LOCATION_TYPE_STREET_ADDRESS,Meters,LinearInterpolation,743.748419144,LinearInterpolationAddressRange,StreetSegment,100,FeatureClassBased,ReturnAll,,AddressRangeInterpolation,,,0,29.6784007946,-95.5255688817,Exact,
'101,HARRIS COUNTY,'04,'101912,HOUSTON ISD,INDEPENDENT,4400 W 18TH ST,HOUSTON,TX,77092-8501,4400 W 18TH ST,HOUSTON,TX,77092-8501,(713) 556-6000,(713) 556-6006,infocenter@houstonisd.org,www.houstonisd.org,DR TERRY B GRIER   ,215225,'101912394,NEFF EL,REGULAR INSTRUCTIONAL,,8301 NEFF ST,HOUSTON,TX,77036-6323,8301 NEFF ST,HOUSTON,TX,77036,(713) 556-9565,(713) 556-6006,awingard@houstonisd.org,www.houstonisd.org,MS AMANDA L WINGARD   ,'02-05,774,Active,2012-08-09,2015-03-14T05:35:00,31,USCGeocoder,47,1,4.01,,395b1833-15ff-41fb-9294-9f3f4e400a1b,3,StreetSegmentInterpolation,Success,LOCATION_TYPE_STREET_ADDRESS,Meters,LinearInterpolation,5305.5488795,LinearInterpolationAddressRange,StreetSegment,100,FeatureClassBased,ReturnAll,,AddressRangeInterpolation,,,0,29.7013576873,-95.5303653257,Exact,
'101,HARRIS COUNTY,'04,'101912,HOUSTON ISD,INDEPENDENT,4400 W 18TH ST,HOUSTON,TX,77092-8501,4400 W 18TH ST,HOUSTON,TX,77092-8501,(713) 556-6000,(713) 556-6006,infocenter@houstonisd.org,www.houstonisd.org,DR TERRY B GRIER   ,215225,'101912395,HINES-CALDWELL,REGULAR INSTRUCTIONAL,,5515 W OREM,HOUSTON,TX,77085-1253,5515 W OREM,HOUSTON,TX,77085-1253,(713) 726-3700,(713) 726-3724,thooper1@houstonisd.org,www.houstonisd.org,MS TORRYE D HOOPER   ,'EE-05,807,Active,2005-10-17,2015-03-14T05:35:00,32,USCGeocoder,47,1,4.01,,e05cc69f-b3f7-45a0-9d69-3cec7c01c541,9,AddressZIPCentroid,Success,LOCATION_TYPE_STREET_ADDRESS,Meters,ArealInterpolation,0,ArealInterpolationGeometricCentroid,USPSZip,100,FeatureClassBased,ReturnAll,,Manual,,,0,29.62691,-95.472783,Exact,
'101,HARRIS COUNTY,'04,'101912,HOUSTON ISD,INDEPENDENT,4400 W 18TH ST,HOUSTON,TX,77092-8501,4400 W 18TH ST,HOUSTON,TX,77092-8501,(713) 556-6000,(713) 556-6006,infocenter@houstonisd.org,www.houstonisd.org,DR TERRY B GRIER   ,215225,'101912396,RAY DAILY EL,REGULAR INSTRUCTIONAL,,12909 BRIAR FOREST,HOUSTON,TX,77077-2005,12909 BRIAR FOREST,HOUSTON,TX,77077-2005,(281) 368-2111,(281) 368-7464,srhodes1@houstonisd.org,www.houstonisd.org,MS STEPHANIE RHODES   ,'EE-06,729,Active,2007-08-21,2015-03-14T05:35:00,33,USCGeocoder,31,1,4.01,,9341d3c9-b9d5-4843-bdd7-a3586df9ad4c,9,AddressZIPCentroid,Success,LOCATION_TYPE_STREET_ADDRESS,Meters,ArealInterpolation,0,ArealInterpolationGeometricCentroid,USPSZip,100,FeatureClassBased,ReturnAll,,Manual,,,0,29.753815,-95.615412,Exact,
'101,HARRIS COUNTY,'04,'101912,HOUSTON ISD,INDEPENDENT,4400 W 18TH ST,HOUSTON,TX,77092-8501,4400 W 18TH ST,HOUSTON,TX,77092-8501,(713) 556-6000,(713) 556-6006,infocenter@houstonisd.org,www.houstonisd.org,DR TERRY B GRIER   ,215225,'101912402,NEW SCHOOL,REGULAR INSTRUCTIONAL,,4400 W 18TH ST,HOUSTON,TX,77092-8501,4400 W 18TH ST,HOUSTON,TX,77092-8501, , ,infocenter@houstonisd.org,,    ,'PK-05,0,Under Construction,2012-01-09,2015-03-14T05:35:00,34,USCGeocoder,16,1,4.01,,07f73f74-2885-44a2-ba42-2b7fb2bfe866,2,Parcel,Success,LOCATION_TYPE_STREET_ADDRESS,Meters,ArealInterpolation,160242.870561,ArealInterpolationGeometricCentroid,Parcel,99.4082840237,FeatureClassBased,ReturnAll,,ExactParcelCentroidPoint,,,0,29.8028745545,-95.4556033918,Relaxed,
'101,HARRIS COUNTY,'04,'101912,HOUSTON ISD,INDEPENDENT,4400 W 18TH ST,HOUSTON,TX,77092-8501,4400 W 18TH ST,HOUSTON,TX,77092-8501,(713) 556-6000,(713) 556-6006,infocenter@houstonisd.org,www.houstonisd.org,DR TERRY B GRIER   ,215225,'101912455,ENERGIZED FOR STEM ACADEMY WEST H S,REGULAR INSTRUCTIONAL,CAMPUS CHARTER,6107 BISSONNET,HOUSTON,TX,77081-6809,6107 BISSONNET,HOUSTON,TX,77081-6809,(713) 773-3600,(713) 773-3630,tliu@houstonisd.org,www.houstonisd.org,THOMAS X LIU   ,'09-12,332,Active,2009-08-21,2015-03-14T05:35:00,35,USCGeocoder,0,1,4.01,,80b8d3cb-e634-4563-ae7d-8490f7c1f64e,2,Parcel,Success,LOCATION_TYPE_STREET_ADDRESS,Meters,ArealInterpolation,19915.9533394,ArealInterpolationGeometricCentroid,Parcel,92.4852071006,FeatureClassBased,ReturnAll,,ExactParcelCentroidPoint,,,0,29.6957776185,-95.4893824253,Relaxed,
'101,HARRIS COUNTY,'04,'101912,HOUSTON ISD,INDEPENDENT,4400 W 18TH ST,HOUSTON,TX,77092-8501,4400 W 18TH ST,HOUSTON,TX,77092-8501,(713) 556-6000,(713) 556-6006,infocenter@houstonisd.org,www.houstonisd.org,DR TERRY B GRIER   ,215225,'101912456,H S AHEAD ACADEMY,ALTERNATIVE INSTRUCTIONAL,,5320 YALE,HOUSTON,TX,77091-5730,5320 YALE,HOUSTON,TX,77091-5730,(713) 556-6800,(713) 556-6814,YJONES4@houstonisd.org,www.houstonid.org,MS YOLANDA JONES   ,'06-08,316,Active,2010-05-28,2015-03-14T05:35:00,36,USCGeocoder,47,1,4.01,,b51410e2-4752-4aa6-8eed-f7ad5b0db21b,2,Parcel,Success,LOCATION_TYPE_STREET_ADDRESS,Meters,ArealInterpolation,15625.7976589,ArealInterpolationGeometricCentroid,Parcel,93.4911242604,FeatureClassBased,ReturnAll,,ExactParcelCentroidPoint,,,0,29.8444599636,-95.4023183509,Relaxed,
'101,HARRIS COUNTY,'04,'101912,HOUSTON ISD,INDEPENDENT,4400 W 18TH ST,HOUSTON,TX,77092-8501,4400 W 18TH ST,HOUSTON,TX,77092-8501,(713) 556-6000,(713) 556-6006,infocenter@houstonisd.org,www.houstonisd.org,DR TERRY B GRIER   ,215225,'101912458,MICKEY LELAND COLLEGE PREP ACAD FOR YOUNG MEN,REGULAR INSTRUCTIONAL,,1510 JENSEN DR,HOUSTON,TX,77020,1510 JENSEN DDIVE,HOUSTON,TX,77020,(713) 226-2668,(713) 226-4923,DCROOK@houstonisd.org,www.ymcpa.org,DAMEION J CROOK   ,'06-12,461,Active,2011-05-17,2015-03-14T05:35:00,37,USCGeocoder,78,1,4.01,,56fae563-7a96-42cf-9e6a-d051f54d6ec8,9,AddressZIPCentroid,Success,LOCATION_TYPE_STREET_ADDRESS,Meters,ArealInterpolation,0,ArealInterpolationGeometricCentroid,USPSZip,100,FeatureClassBased,ReturnAll,,Manual,,,0,29.774864,-95.341376,Exact,
'101,HARRIS COUNTY,'04,'101912,HOUSTON ISD,INDEPENDENT,4400 W 18TH ST,HOUSTON,TX,77092-8501,4400 W 18TH ST,HOUSTON,TX,77092-8501,(713) 556-6000,(713) 556-6006,infocenter@houstonisd.org,www.houstonisd.org,DR TERRY B GRIER   ,215225,'101912459,ENERGIZED FOR STEM ACADEMY CENTRAL MIDDLE,REGULAR INSTRUCTIONAL,CAMPUS CHARTER,6107 BISSONNET,HOUSTON,TX,77081-6807,6107 BISSONNET,HOUSTON,TX,77081-6807,(713) 773-3600,(713) 773-3630,rperez13@houstonisd.org,www.houstonisd.org,RANIER PEREZ   ,'06-08,28,Active,2010-08-23,2015-03-14T05:35:00,38,USCGeocoder,0,1,4.01,,e64cd45e-33b2-49d9-b6c1-bf949e62c9c6,2,Parcel,Success,LOCATION_TYPE_STREET_ADDRESS,Meters,ArealInterpolation,19915.9533394,ArealInterpolationGeometricCentroid,Parcel,92.4852071006,FeatureClassBased,ReturnAll,,ExactParcelCentroidPoint,,,0,29.6957776185,-95.4893824253,Relaxed,
'101,HARRIS COUNTY,'04,'101912,HOUSTON ISD,INDEPENDENT,4400 W 18TH ST,HOUSTON,TX,77092-8501,4400 W 18TH ST,HOUSTON,TX,77092-8501,(713) 556-6000,(713) 556-6006,infocenter@houstonisd.org,www.houstonisd.org,DR TERRY B GRIER   ,215225,'101912460,MANDARIN CHINESE LANGUAGE IMMERSION MAGNET SCHOOL,REGULAR INSTRUCTIONAL,,6300 AVE B,BELLAIRE,TX,77401-3716,6300 AVE B,BELLAIRE,TX,77401-3716,(713) 295-5276,(713) 662-3527,cchang@houstonisd.org,www.houstonisd.org,MR CHAOLIN CHANG   ,'PK-05,398,Active,2012-08-09,2015-03-14T05:35:00,39,USCGeocoder,47,1,4.01,,d480eba6-7b80-4bc2-ba87-5ab0243d8a76,9,AddressZIPCentroid,Success,LOCATION_TYPE_STREET_ADDRESS,Meters,ArealInterpolation,0,ArealInterpolationGeometricCentroid,USPSZip,100,FeatureClassBased,ReturnAll,,Manual,,,0,29.71301,-95.456067,Exact,
'101,HARRIS COUNTY,'04,'101912,HOUSTON ISD,INDEPENDENT,4400 W 18TH ST,HOUSTON,TX,77092-8501,4400 W 18TH ST,HOUSTON,TX,77092-8501,(713) 556-6000,(713) 556-6006,infocenter@houstonisd.org,www.houstonisd.org,DR TERRY B GRIER   ,215225,'101912462,ADVANCED VIRTUAL ACADEMY,ALTERNATIVE INSTRUCTIONAL,CAMPUS CHARTER,1102 TELEPHONE RD,HOUSTON,TX,77023-3126,1102 TELEPHONE RD,HOUSTON,TX,77023-3126,(713) 926-4528,(713) 778-3479,cgidding@houstonisd.org,www.houstonisd.org,MS CLARISSA L GIDDINGS   ,'09-12,300,Active,2010-08-23,2015-03-14T05:35:00,40,USCGeocoder,47,1,4.01,,484bf168-062f-42ef-8044-c8ebcbd1b883,2,Parcel,Success,LOCATION_TYPE_STREET_ADDRESS,Meters,ArealInterpolation,4409.44568825,ArealInterpolationGeometricCentroid,Parcel,98.4023668639,FeatureClassBased,ReturnAll,,ExactParcelCentroidPoint,,,0,29.7319944294,-95.3289104144,Relaxed,
'101,HARRIS COUNTY,'04,'101912,HOUSTON ISD,INDEPENDENT,4400 W 18TH ST,HOUSTON,TX,77092-8501,4400 W 18TH ST,HOUSTON,TX,77092-8501,(713) 556-6000,(713) 556-6006,infocenter@houstonisd.org,www.houstonisd.org,DR TERRY B GRIER   ,215225,'101912463,YOUNG WOMEN'S COLLEGE PREP ACADEMY,REGULAR INSTRUCTIONAL,,1906 CLEBURNE ST,HOUSTON,TX,77004-4131,1906 CLEBURNE ST,HOUSTON,TX,77004-4131,(713) 556-7102,(713) 556-7173,DTHOMAS1@houstonisd.org,schools.houstonisd.org/YWCPA,DELESA M O'DELL-THOMAS   ,'06-12,522,Active,2011-08-01,2015-03-14T05:35:00,41,USCGeocoder,16,1,4.01,,f4d9eb6f-03a8-4252-97cc-bf5c197e1891,2,Parcel,Success,LOCATION_TYPE_STREET_ADDRESS,Meters,ArealInterpolation,40062.8067027,ArealInterpolationGeometricCentroid,Parcel,99.4082840237,FeatureClassBased,ReturnAll,,ExactParcelCentroidPoint,,,0,29.7304508258,-95.3745129076,Relaxed,
'101,HARRIS COUNTY,'04,'101912,HOUSTON ISD,INDEPENDENT,4400 W 18TH ST,HOUSTON,TX,77092-8501,4400 W 18TH ST,HOUSTON,TX,77092-8501,(713) 556-6000,(713) 556-6006,infocenter@houstonisd.org,www.houstonisd.org,DR TERRY B GRIER   ,215225,'101912466,EL DAEP,DAEP INSTRUCTIONAL,,6411 LAREDO ST,HOUSTON,TX,77020-4930,6411 LAREDO ST,HOUSTON,TX,77020-4930,(713) 671-3670,(713) 671-3676,ZAGUILAR@HOUSTONISD.ORG,,ZANDRA T AGUILAR   ,'KG-05,-1,Active,2011-06-02,2015-03-14T05:35:00,42,USCGeocoder,47,1,4.01,,98b099c7-78ce-43cb-93fe-14e1e6222a90,2,Parcel,Success,LOCATION_TYPE_STREET_ADDRESS,Meters,ArealInterpolation,10997.5280676,ArealInterpolationGeometricCentroid,Parcel,99.4082840237,FeatureClassBased,ReturnAll,,ExactParcelCentroidPoint,,,0,29.7811725443,-95.3063089338,Relaxed,
'101,HARRIS COUNTY,'04,'101912,HOUSTON ISD,INDEPENDENT,4400 W 18TH ST,HOUSTON,TX,77092-8501,4400 W 18TH ST,HOUSTON,TX,77092-8501,(713) 556-6000,(713) 556-6006,infocenter@houstonisd.org,www.houstonisd.org,DR TERRY B GRIER   ,215225,'101912467,BAYLOR COLLEGE OF MEDICINE ACADEMY AT RYAN,REGULAR INSTRUCTIONAL,,2610 ELGIN ST,HOUSTON,TX,77004-3202,2610 ELGIN ST,HOUSTON,TX,77004-3202,(713) 942-1932,(713) 942-1943,jmalhan@houstonisd.org,www.houstonisd.org,MS JYOTI MALHAN   ,'06-07,493,Active,2013-08-07,2015-03-14T05:35:00,43,USCGeocoder,31,1,4.01,,9ab997a9-c9eb-402d-bb10-c3d24380daa3,3,StreetSegmentInterpolation,Success,LOCATION_TYPE_STREET_ADDRESS,Meters,LinearInterpolation,2307.53321276,LinearInterpolationAddressRange,StreetSegment,100,FeatureClassBased,ReturnAll,,AddressRangeInterpolation,,,0,29.7332898162,-95.3632455888,Exact,
'101,HARRIS COUNTY,'04,'101912,HOUSTON ISD,INDEPENDENT,4400 W 18TH ST,HOUSTON,TX,77092-8501,4400 W 18TH ST,HOUSTON,TX,77092-8501,(713) 556-6000,(713) 556-6006,infocenter@houstonisd.org,www.houstonisd.org,DR TERRY B GRIER   ,215225,'101912468,ENERGY INSTITUTE H S,REGULAR INSTRUCTIONAL,,1808 SAMPSON ST,HOUSTON,TX,77003-5434,1808 SAMPSON ST,HOUSTON,TX,77003-5434,(713) 802-4620,(713) 556-9840,llambrop@houstonisd.org,www.houstonisd.org,MS LORI L LAMBROPOULOS   ,'09-10,352,Active,2013-08-07,2015-03-14T05:35:00,44,USCGeocoder,94,1,4.01,,796afbf2-3af5-410f-8bbb-f99741435cc0,3,StreetSegmentInterpolation,Success,LOCATION_TYPE_STREET_ADDRESS,Meters,LinearInterpolation,1804.4163144,LinearInterpolationAddressRange,StreetSegment,100,FeatureClassBased,ReturnAll,,AddressRangeInterpolation,,,0,29.7389045641,-95.3489498565,Exact,
'101,HARRIS COUNTY,'04,'101912,HOUSTON ISD,INDEPENDENT,4400 W 18TH ST,HOUSTON,TX,77092-8501,4400 W 18TH ST,HOUSTON,TX,77092-8501,(713) 556-6000,(713) 556-6006,infocenter@houstonisd.org,www.houstonisd.org,DR TERRY B GRIER   ,215225,'101912470,FONWOOD EARLY CHILDHOOD CTR,REGULAR INSTRUCTIONAL,,10719 SENECA ST,HOUSTON,TX,77016-2529,10719 SENECA ST,HOUSTON,TX,77016-2529,(713) 633-0781,(713) 636-7940,kagnew@houstonisd.org,www.houstonisd.org,MS KIMBERLY C AGNEW   ,'EE-KG,448,Active,2013-08-07,2015-03-14T05:35:00,45,USCGeocoder,16,1,4.01,,892741c0-27a6-4c47-8925-0baef5ef974d,2,Parcel,Success,LOCATION_TYPE_STREET_ADDRESS,Meters,ArealInterpolation,31445.0933597,ArealInterpolationGeometricCentroid,Parcel,99.4082840237,FeatureClassBased,ReturnAll,,ExactParcelCentroidPoint,,,0,29.8702553806,-95.3031205449,Relaxed,
'101,HARRIS COUNTY,'04,'101912,HOUSTON ISD,INDEPENDENT,4400 W 18TH ST,HOUSTON,TX,77092-8501,4400 W 18TH ST,HOUSTON,TX,77092-8501,(713) 556-6000,(713) 556-6006,infocenter@houstonisd.org,www.houstonisd.org,DR TERRY B GRIER   ,215225,'101912473,HILIARD EL,REGULAR INSTRUCTIONAL,,8115 E HOUSTON RD,HOUSTON,TX,77028-2022,8115 E HOUSTON RD,HOUSTON,TX,77028-2022,(713) 635-3085,(713) 636-7905,mbenfor1@houstonisd.org,www.houstonisd.org,DR MOKYSHA D BENFORD   ,'EE-05,723,Active,2013-08-07,2015-03-14T05:35:00,46,USCGeocoder,31,1,4.01,,83469c8b-60ee-46d5-8990-d437f53014fe,2,Parcel,Success,LOCATION_TYPE_STREET_ADDRESS,Meters,ArealInterpolation,50566.2094294,ArealInterpolationGeometricCentroid,Parcel,99.4082840237,FeatureClassBased,ReturnAll,,ExactParcelCentroidPoint,,,0,29.8382154598,-95.2681686921,Relaxed,
'101,HARRIS COUNTY,'04,'101912,HOUSTON ISD,INDEPENDENT,4400 W 18TH ST,HOUSTON,TX,77092-8501,4400 W 18TH ST,HOUSTON,TX,77092-8501,(713) 556-6000,(713) 556-6006,infocenter@houstonisd.org,www.houstonisd.org,DR TERRY B GRIER   ,215225,'101912475,ELMORE EL,REGULAR INSTRUCTIONAL,,8200 TATE ST,HOUSTON,TX,77028-5532,8200 TATE ST,HOUSTON,TX,77028-5532,(713) 672-7466,(713) 671-3565,mgardea@houstonisd.org,www.houstonisd.org,MS MARGARITA A GARDEA   ,'EE-05,706,Active,2013-08-07,2015-03-14T05:35:00,47,USCGeocoder,31,1,4.01,,eda58d01-8348-4b9d-934e-daf5927436c5,2,Parcel,Success,LOCATION_TYPE_STREET_ADDRESS,Meters,ArealInterpolation,44514.8476441,ArealInterpolationGeometricCentroid,Parcel,99.4082840237,FeatureClassBased,ReturnAll,,ExactParcelCentroidPoint,,,0,29.8088749047,-95.2749262318,Relaxed,
'101,HARRIS COUNTY,'04,'101912,HOUSTON ISD,INDEPENDENT,4400 W 18TH ST,HOUSTON,TX,77092-8501,4400 W 18TH ST,HOUSTON,TX,77092-8501,(713) 556-6000,(713) 556-6006,infocenter@houstonisd.org,www.houstonisd.org,DR TERRY B GRIER   ,215225,'101912476,FOREST BROOK MIDDLE,REGULAR INSTRUCTIONAL,,7525 TIDWELL RD,HOUSTON,TX,77016-4413,7525 TIDWELL RD,HOUSTON,TX,77016-4413,(713) 631-7720,(713) 636-4114,TGENTRY@houstonisd.org,www.houstonisd.org,MS TANNISHA GENTRY   ,'06-08,941,Active,2013-08-07,2015-03-14T05:35:00,48,USCGeocoder,31,1,4.01,,9874b3be-73f6-4beb-85ed-7311e099cf4f,2,Parcel,Success,LOCATION_TYPE_STREET_ADDRESS,Meters,ArealInterpolation,28989.3497229,ArealInterpolationGeometricCentroid,Parcel,99.4082840237,FeatureClassBased,ReturnAll,,ExactParcelCentroidPoint,,,0,29.8504555375,-95.2944296695,Relaxed,
'101,HARRIS COUNTY,'04,'101912,HOUSTON ISD,INDEPENDENT,4400 W 18TH ST,HOUSTON,TX,77092-8501,4400 W 18TH ST,HOUSTON,TX,77092-8501,(713) 556-6000,(713) 556-6006,infocenter@houstonisd.org,www.houstonisd.org,DR TERRY B GRIER   ,215225,'101912477,NORTH FOREST H S,REGULAR INSTRUCTIONAL,,10725 MESA DR,HOUSTON,TX,77078-1401,10725 MESA DR,HOUSTON,TX,77078-1401,(713) 636-4300,(713) 636-8116,RFERNAN1@houstonisd.org,www.houstonisd.org,DR RICHARD FERNANDEZ   ,'09-12,1029,Active,2013-08-07,2015-03-14T05:35:00,49,USCGeocoder,94,1,4.01,,bfd56332-a015-4faf-82b5-e9737fc47091,9,AddressZIPCentroid,Success,LOCATION_TYPE_STREET_ADDRESS,Meters,ArealInterpolation,0,ArealInterpolationGeometricCentroid,USPSZip,100,FeatureClassBased,ReturnAll,,Manual,,,0,29.869396,-95.264643,Exact,
