CountyNumber,CountyName,RegionNumber,DistrictNumber,DistrictName,DistrictType,DistrictStreetAddress,DistrictCity,DistrictState,DistrictZip,DistrictSiteStreetAddress,DistrictSiteCity,DistrictSiteState,DistrictSiteZip,DistrictPhone,DistrictFax,DistrictEmailAddress,DistrictWebPageAddress,DistrictSuperintendent,DistrictEnrollmentasofOct2014,SchoolNumber,SchoolName,InstructionType,CharterType,SchoolStreetAddress,SchoolCity,SchoolState,SchoolZip,SchoolSiteStreetAddress,SchoolSiteCity,SchoolSiteState,SchoolSiteZip,SchoolPhone,SchoolFax,SchoolEmailAddress,SchoolWebPageAddress,SchoolPrincipal,GradeRange,SchoolEnrollmentasofOct2014,SchoolStatus,SchoolStatusDate,UpdateDate,AUTO_UNIQUE_ID_2015-03-23_DannyG_output_07_dg,Source,TimeTaken,UpdatedGeocoding,Version,ErrorMessage,TransactionId,naaccrQualCode,naaccrQualType,FeatureMatchingResultType,MatchedLocationType,RegionSizeUnits,InterpolationType,RegionSize,InterpolationSubType,FeatureMatchingGeographyType,MatchScore,FeatureMatchingHierarchy,TieHandlingStrategyType,FeatureMatchingResultTypeTieBreakingNotes,GeocodeQualityType,FeatureMatchingHierarchyNotes,FeatureMatchingResultTypeNotes,FeatureMatchingResultCount,Latitude,Longitude,MatchType
'071,EL PASO COUNTY,'19,'071902,EL PASO ISD,INDEPENDENT,P O BOX 20100,EL PASO,TX,79998-0100,6531 BOEING DR,EL PASO,TX,79925.0,(915) 230-2577,(915) 230-0575,info@episd.org,www.episd.org,JUAN E CABRERA   ,60852,'071902138,RUSK EL,REGULAR INSTRUCTIONAL,,3601 COPIA ST,EL PASO,TX,79930-4796,3601 COPIA ST,EL PASO,TX,79930-4796,(915) 587-2580,(915) 565-1666,rusk@episd.org,rusk.episd.org,MS REBECCA VEGA   ,'EE-05,348,Active,27941.0,2015-03-14T05:35:08,27,USCGeocoder,125,1,4.01,,1b16377b-52b7-47f7-b633-0d562704e3bd,3,StreetSegmentInterpolation,Success,LOCATION_TYPE_STREET_ADDRESS,Meters,LinearInterpolation,2298.59756719,LinearInterpolationAddressRange,StreetSegment,97.9289940828,FeatureClassBased,ReturnAll,,AddressRangeInterpolation,,,0,31.808704024,-106.453876158,Relaxed
'071,EL PASO COUNTY,'19,'071902,EL PASO ISD,INDEPENDENT,P O BOX 20100,EL PASO,TX,79998-0100,6531 BOEING DR,EL PASO,TX,79925.0,(915) 230-2577,(915) 230-0575,info@episd.org,www.episd.org,JUAN E CABRERA   ,60852,'071902140,SCHUSTER EL,REGULAR INSTRUCTIONAL,,5515 WILL RUTH AVE,EL PASO,TX,79924-5493,5515 WILL RUTH AVE,EL PASO,TX,79924-5493,(915) 231-2760,(915) 759-9315,schuster@episd.org,schuster.episd.org,NANCY K HANSON   ,'EE-05,276,Active,27941.0,2015-03-14T05:35:08,28,USCGeocoder,31,1,4.01,,0c46d877-c23a-43c7-941d-c7b6b6dbad27,3,StreetSegmentInterpolation,Success,LOCATION_TYPE_STREET_ADDRESS,Meters,LinearInterpolation,3761.72698971,LinearInterpolationAddressRange,StreetSegment,100.0,FeatureClassBased,ReturnAll,,AddressRangeInterpolation,,,0,31.8862022437,-106.412267749,Exact
'071,EL PASO COUNTY,'19,'071902,EL PASO ISD,INDEPENDENT,P O BOX 20100,EL PASO,TX,79998-0100,6531 BOEING DR,EL PASO,TX,79925.0,(915) 230-2577,(915) 230-0575,info@episd.org,www.episd.org,JUAN E CABRERA   ,60852,'071902141,STANTON EL,REGULAR INSTRUCTIONAL,,5414 HONDO PASS DR,EL PASO,TX,79924-7299,5414 HONDO PASS DR,EL PASO,TX,79924-7299,(915) 587-3520,(915) 759-9415,stanton@episd.org,stanton.episd.org,DR SARAH CHAVEZ-GIBSON   ,'EE-05,529,Active,27941.0,2015-03-14T05:35:08,29,USCGeocoder,63,1,4.01,,ae352d50-08ef-47ea-b853-3f11fc306c7c,3,StreetSegmentInterpolation,Success,LOCATION_TYPE_STREET_ADDRESS,Meters,LinearInterpolation,3916.16489762,LinearInterpolationAddressRange,StreetSegment,94.0828402367,FeatureClassBased,ReturnAll,,AddressRangeInterpolation,,,0,31.8700020512,-106.414207053,Relaxed
'071,EL PASO COUNTY,'19,'071902,EL PASO ISD,INDEPENDENT,P O BOX 20100,EL PASO,TX,79998-0100,6531 BOEING DR,EL PASO,TX,79925.0,(915) 230-2577,(915) 230-0575,info@episd.org,www.episd.org,JUAN E CABRERA   ,60852,'071902142,COLLINS EL,REGULAR INSTRUCTIONAL,,4860 TROPICANA AVE,EL PASO,TX,79924-3256,4860 TROPICANA AVE,EL PASO,TX,79924-3256,(915) 231-2600,(915) 759-7315,collins@episd.org,collins.episd.org,LETICIA EWING   ,'EE-05,566,Active,28698.0,2015-03-14T05:35:08,30,USCGeocoder,125,1,4.01,,8741048e-f1e3-4d24-9a52-f5e52560bef7,3,StreetSegmentInterpolation,Success,LOCATION_TYPE_STREET_ADDRESS,Meters,LinearInterpolation,1905.32165248,LinearInterpolationAddressRange,StreetSegment,100.0,FeatureClassBased,ReturnAll,,AddressRangeInterpolation,,,0,31.9064459519,-106.430743488,Exact
'071,EL PASO COUNTY,'19,'071902,EL PASO ISD,INDEPENDENT,P O BOX 20100,EL PASO,TX,79998-0100,6531 BOEING DR,EL PASO,TX,79925.0,(915) 230-2577,(915) 230-0575,info@episd.org,www.episd.org,JUAN E CABRERA   ,60852,'071902143,TRAVIS EL,REGULAR INSTRUCTIONAL,,5000 N STEVENS ST,EL PASO,TX,79930-6034,5000 N STEVENS ST,EL PASO,TX,79930-6034,(915) 231-2740,(915) 565-2013,travis@episd.org,travis.episd.org,MS WANDA JOHNSON   ,'PK-05,367,Active,27941.0,2015-03-14T05:35:08,31,USCGeocoder,16,1,4.01,,62180041-38ed-499e-8678-b96c0f0ee96f,3,StreetSegmentInterpolation,Success,LOCATION_TYPE_STREET_ADDRESS,Meters,LinearInterpolation,1866.14272056,LinearInterpolationAddressRange,StreetSegment,100.0,FeatureClassBased,ReturnAll,,AddressRangeInterpolation,,,0,31.8208859402,-106.449090742,Exact
'071,EL PASO COUNTY,'19,'071902,EL PASO ISD,INDEPENDENT,P O BOX 20100,EL PASO,TX,79998-0100,6531 BOEING DR,EL PASO,TX,79925.0,(915) 230-2577,(915) 230-0575,info@episd.org,www.episd.org,JUAN E CABRERA   ,60852,'071902144,VILAS EL,REGULAR INSTRUCTIONAL,,220 LAWTON ST,EL PASO,TX,79902-3698,220 LAWTON ST,EL PASO,TX,79902-3698,(915) 351-3240,(915) 542-0971,vilas@episd.org,vilas.episd.org,MS SANDRA MONTES-URANGA   ,'EE-05,278,Active,27941.0,2015-03-14T05:35:08,32,USCGeocoder,16,1,4.01,,9883334f-8386-436b-993c-a2b102388feb,3,StreetSegmentInterpolation,Success,LOCATION_TYPE_STREET_ADDRESS,Meters,LinearInterpolation,3207.88672754,LinearInterpolationAddressRange,StreetSegment,94.0828402367,FeatureClassBased,ReturnAll,,AddressRangeInterpolation,,,0,31.7611951401,-106.501067798,Relaxed
'071,EL PASO COUNTY,'19,'071902,EL PASO ISD,INDEPENDENT,P O BOX 20100,EL PASO,TX,79998-0100,6531 BOEING DR,EL PASO,TX,79925.0,(915) 230-2577,(915) 230-0575,info@episd.org,www.episd.org,JUAN E CABRERA   ,60852,'071902146,WESTERN HILLS EL,REGULAR INSTRUCTIONAL,,530 THUNDERBIRD DR,EL PASO,TX,79912-3397,530 THUNDERBIRD DR,EL PASO,TX,79912-3397,(915) 832-6950,(915) 585-3303,westernhills@episd.org,westernhills.episd.org,MS SYLVIA HAYNES   ,'EE-05,523,Active,27941.0,2015-03-14T05:35:08,33,USCGeocoder,16,1,4.01,,7fb6fe59-cd4d-4630-972d-1793f95b9d46,3,StreetSegmentInterpolation,Success,LOCATION_TYPE_STREET_ADDRESS,Meters,LinearInterpolation,1666.75321599,LinearInterpolationAddressRange,StreetSegment,100.0,FeatureClassBased,ReturnAll,,AddressRangeInterpolation,,,0,31.8417702925,-106.522922149,Exact
'071,EL PASO COUNTY,'19,'071902,EL PASO ISD,INDEPENDENT,P O BOX 20100,EL PASO,TX,79998-0100,6531 BOEING DR,EL PASO,TX,79925.0,(915) 230-2577,(915) 230-0575,info@episd.org,www.episd.org,JUAN E CABRERA   ,60852,'071902147,ZACH WHITE EL,REGULAR INSTRUCTIONAL,,4256 ROXBURG DR,EL PASO,TX,79922-1299,4256 ROXBURY DR,EL PASO,TX,79922-1299,(915) 584-1141,(915) 585-3619,white@episd.org,white.episd.org,MR JOEL VALENCIA   ,'EE-05,451,Active,27941.0,2015-03-14T05:35:08,34,USCGeocoder,63,1,4.01,,d95adf7b-47dd-42f2-8664-d45c70dc38e2,3,StreetSegmentInterpolation,Success,LOCATION_TYPE_STREET_ADDRESS,Meters,LinearInterpolation,7068.40651052,LinearInterpolationAddressRange,StreetSegment,100.0,FeatureClassBased,ReturnAll,,AddressRangeInterpolation,,,0,31.8199013672,-106.571749411,Exact
'071,EL PASO COUNTY,'19,'071902,EL PASO ISD,INDEPENDENT,P O BOX 20100,EL PASO,TX,79998-0100,6531 BOEING DR,EL PASO,TX,79925.0,(915) 230-2577,(915) 230-0575,info@episd.org,www.episd.org,JUAN E CABRERA   ,60852,'071902148,ZAVALA EL,REGULAR INSTRUCTIONAL,,51 N HAMMETT ST,EL PASO,TX,79905-2596,51 N HAMMETT ST,EL PASO,TX,79905-2596,(915) 496-8160,(915) 542-1760,zavala@episd.org,zavala.episd.org,MS TERESA ZAMARRIPA   ,'EE-05,286,Active,27941.0,2015-03-14T05:35:08,35,USCGeocoder,31,1,4.01,,52701ace-6ca1-4c80-9e15-d2b6bcd46c46,3,StreetSegmentInterpolation,Success,LOCATION_TYPE_STREET_ADDRESS,Meters,LinearInterpolation,1943.11168016,LinearInterpolationAddressRange,StreetSegment,100.0,FeatureClassBased,ReturnAll,,AddressRangeInterpolation,,,0,31.7720914299,-106.446654777,Exact
'071,EL PASO COUNTY,'19,'071902,EL PASO ISD,INDEPENDENT,P O BOX 20100,EL PASO,TX,79998-0100,6531 BOEING DR,EL PASO,TX,79925.0,(915) 230-2577,(915) 230-0575,info@episd.org,www.episd.org,JUAN E CABRERA   ,60852,'071902149,CLENDENIN EL,REGULAR INSTRUCTIONAL,,2701 HARRISON AVE,EL PASO,TX,79930-2402,2701 HARRISON AVE,EL PASO,TX,79930-2402,(915) 231-2640,(915) 566-4459,clendenin@episd.org,clendenin.episd.org,MS MARTHA MARTINEZ   ,'EE-05,491,Active,28733.0,2015-03-14T05:35:08,36,USCGeocoder,47,1,4.01,,09b7a5cb-1485-454b-b5f0-3b53d94985c8,3,StreetSegmentInterpolation,Success,LOCATION_TYPE_STREET_ADDRESS,Meters,LinearInterpolation,6119.8260936,LinearInterpolationAddressRange,StreetSegment,100.0,FeatureClassBased,ReturnAll,,AddressRangeInterpolation,,,0,31.814047412,-106.464314943,Exact
'071,EL PASO COUNTY,'19,'071902,EL PASO ISD,INDEPENDENT,P O BOX 20100,EL PASO,TX,79998-0100,6531 BOEING DR,EL PASO,TX,79925.0,(915) 230-2577,(915) 230-0575,info@episd.org,www.episd.org,JUAN E CABRERA   ,60852,'071902150,LEE EL,REGULAR INSTRUCTIONAL,,7710 PANDORA ST,EL PASO,TX,79904-3899,7710 PANDORA ST,EL PASO,TX,79904-3899,(915) 587-3560,(915) 759-8115,lee@episd.org,lee.episd.org,TERRY MONTES   ,'EE-05,662,Active,28733.0,2015-03-14T05:35:08,37,USCGeocoder,78,1,4.01,,068e6461-7262-471a-b9d8-d3b60b166c82,3,StreetSegmentInterpolation,Success,LOCATION_TYPE_STREET_ADDRESS,Meters,LinearInterpolation,4113.84115883,LinearInterpolationAddressRange,StreetSegment,100.0,FeatureClassBased,ReturnAll,,AddressRangeInterpolation,,,0,31.850258627,-106.426336446,Exact
'071,EL PASO COUNTY,'19,'071902,EL PASO ISD,INDEPENDENT,P O BOX 20100,EL PASO,TX,79998-0100,6531 BOEING DR,EL PASO,TX,79925.0,(915) 230-2577,(915) 230-0575,info@episd.org,www.episd.org,JUAN E CABRERA   ,60852,'071902151,CIELO VISTA EL,REGULAR INSTRUCTIONAL,,9000 BASIL CT,EL PASO,TX,79925-4021,9000 BASIL CT,EL PASO,TX,79925-4021,(915) 626-2000,(915) 599-2965,cielovista@episd.org,cielovista.org,KATHRYN B MCMILLAN   ,'EE-05,382,Active,30497.0,2015-03-14T05:35:08,38,USCGeocoder,16,1,4.01,,ed7e2b6c-d21d-4142-b564-b9158023b4a0,3,StreetSegmentInterpolation,Success,LOCATION_TYPE_STREET_ADDRESS,Meters,LinearInterpolation,2022.56061895,LinearInterpolationAddressRange,StreetSegment,100.0,FeatureClassBased,ReturnAll,,AddressRangeInterpolation,,,0,31.7848768911,-106.367666497,Exact
'071,EL PASO COUNTY,'19,'071902,EL PASO ISD,INDEPENDENT,P O BOX 20100,EL PASO,TX,79998-0100,6531 BOEING DR,EL PASO,TX,79925.0,(915) 230-2577,(915) 230-0575,info@episd.org,www.episd.org,JUAN E CABRERA   ,60852,'071902153,WHITAKER EL,REGULAR INSTRUCTIONAL,,4700 RUTHERFORD DR,EL PASO,TX,79924-6905,4700 RUTHERFORD DR,EL PASO,TX,79924-6905,(915) 231-2820,(915) 751-9436,whitaker@episd.org,whitaker.episd.org,MS TERRI D MATTHEWS   ,'PK-05,507,Active,27941.0,2015-03-14T05:35:08,39,USCGeocoder,16,1,4.01,,fdf95713-915c-47a0-ac5e-f2794e825461,3,StreetSegmentInterpolation,Success,LOCATION_TYPE_STREET_ADDRESS,Meters,LinearInterpolation,10700.4190294,LinearInterpolationAddressRange,StreetSegment,100.0,FeatureClassBased,ReturnAll,,AddressRangeInterpolation,,,0,31.8770185847,-106.432855907,Exact
'071,EL PASO COUNTY,'19,'071902,EL PASO ISD,INDEPENDENT,P O BOX 20100,EL PASO,TX,79998-0100,6531 BOEING DR,EL PASO,TX,79925.0,(915) 230-2577,(915) 230-0575,info@episd.org,www.episd.org,JUAN E CABRERA   ,60852,'071902155,JOHNSON EL,REGULAR INSTRUCTIONAL,,499 CABARET DR,EL PASO,TX,79912-5498,499 CABARET DR,EL PASO,TX,79912-5498,(915) 832-3940,(915) 581-0917,johnson@episd.org,johnson.episd.org,MR ARTURO R GONZALEZ   ,'EE-05,551,Active,27941.0,2015-03-14T05:35:08,40,USCGeocoder,16,1,4.01,,e30dd5dd-a220-412f-86f9-1481d78672e6,3,StreetSegmentInterpolation,Success,LOCATION_TYPE_STREET_ADDRESS,Meters,LinearInterpolation,26308.1185872,LinearInterpolationAddressRange,StreetSegment,100.0,FeatureClassBased,ReturnAll,,AddressRangeInterpolation,,,0,31.8195365548,-106.525598249,Exact
'071,EL PASO COUNTY,'19,'071902,EL PASO ISD,INDEPENDENT,P O BOX 20100,EL PASO,TX,79998-0100,6531 BOEING DR,EL PASO,TX,79925.0,(915) 230-2577,(915) 230-0575,info@episd.org,www.episd.org,JUAN E CABRERA   ,60852,'071902156,RIVERA EL,REGULAR INSTRUCTIONAL,,6445 ESCONDIDO DR,EL PASO,TX,79912-2995,6445 ESCONDIDO DR,EL PASO,TX,79912-2995,(915) 231-2780,(915) 585-2337,rivera@episd.org,rivera.episd.org,SANDRA SANCHEZ   ,'EE-05,394,Active,27941.0,2015-03-14T05:35:08,41,USCGeocoder,63,1,4.01,,82cbbe0c-59d8-4a13-8799-da4886ce41ed,3,StreetSegmentInterpolation,Success,LOCATION_TYPE_STREET_ADDRESS,Meters,LinearInterpolation,5726.14587104,LinearInterpolationAddressRange,StreetSegment,100.0,FeatureClassBased,ReturnAll,,AddressRangeInterpolation,,,0,31.8435252667,-106.5344375,Exact
'071,EL PASO COUNTY,'19,'071902,EL PASO ISD,INDEPENDENT,P O BOX 20100,EL PASO,TX,79998-0100,6531 BOEING DR,EL PASO,TX,79925.0,(915) 230-2577,(915) 230-0575,info@episd.org,www.episd.org,JUAN E CABRERA   ,60852,'071902158,BRADLEY EL,REGULAR INSTRUCTIONAL,,5330 SWEETWATER DR,EL PASO,TX,79924-1238,5330 SWEETWATER DR,EL PASO,TX,79924-1238,(915) 849-2840,(915) 821-0628,bradley@episd.org,bradley.episd.org,MRS KARLA ONICK   ,'EE-05,389,Active,30524.0,2015-03-14T05:35:08,42,USCGeocoder,31,1,4.01,,13e585ca-b8ca-482b-b20c-6d812f038a7c,3,StreetSegmentInterpolation,Success,LOCATION_TYPE_STREET_ADDRESS,Meters,LinearInterpolation,3710.20201502,LinearInterpolationAddressRange,StreetSegment,100.0,FeatureClassBased,ReturnAll,,AddressRangeInterpolation,,,0,31.9263014107,-106.418979192,Exact
'071,EL PASO COUNTY,'19,'071902,EL PASO ISD,INDEPENDENT,P O BOX 20100,EL PASO,TX,79998-0100,6531 BOEING DR,EL PASO,TX,79925.0,(915) 230-2577,(915) 230-0575,info@episd.org,www.episd.org,JUAN E CABRERA   ,60852,'071902159,POLK EL,REGULAR INSTRUCTIONAL,,940 BELVIDERE ST,EL PASO,TX,79912-2425,940 BELVIDERE ST,EL PASO,TX,79912-2425,(915) 832-6970,(915) 584-6124,polk@episd.org,polk.episd.org,MS MICAELA VARELA   ,'EE-05,626,Active,30524.0,2015-03-14T05:35:08,43,USCGeocoder,31,1,4.01,,948554b2-abca-4e46-947e-abb7d79e44af,3,StreetSegmentInterpolation,Success,LOCATION_TYPE_STREET_ADDRESS,Meters,LinearInterpolation,2476.09291416,LinearInterpolationAddressRange,StreetSegment,100.0,FeatureClassBased,ReturnAll,,AddressRangeInterpolation,,,0,31.8523736292,-106.542722437,Exact
'071,EL PASO COUNTY,'19,'071902,EL PASO ISD,INDEPENDENT,P O BOX 20100,EL PASO,TX,79998-0100,6531 BOEING DR,EL PASO,TX,79925.0,(915) 230-2577,(915) 230-0575,info@episd.org,www.episd.org,JUAN E CABRERA   ,60852,'071902160,MITZI BOND EL,REGULAR INSTRUCTIONAL,,250 LINDBERG AVE,EL PASO,TX,79932-2114,250 LINDBERG AVE,EL PASO,TX,79932-2114,(915) 832-6930,(915) 581-1220,bond@episd.org,bond.episd.org,MS HAIDI APPEL   ,'EE-05,565,Active,27941.0,2015-03-14T05:35:08,44,USCGeocoder,31,1,4.01,,63196a5a-1e4a-4865-be67-c76d4ab62650,3,StreetSegmentInterpolation,Success,LOCATION_TYPE_STREET_ADDRESS,Meters,LinearInterpolation,8202.69670077,LinearInterpolationAddressRange,StreetSegment,100.0,FeatureClassBased,ReturnAll,,AddressRangeInterpolation,,,0,31.8487170486,-106.586590667,Exact
'071,EL PASO COUNTY,'19,'071902,EL PASO ISD,INDEPENDENT,P O BOX 20100,EL PASO,TX,79998-0100,6531 BOEING DR,EL PASO,TX,79925.0,(915) 230-2577,(915) 230-0575,info@episd.org,www.episd.org,JUAN E CABRERA   ,60852,'071902161,NIXON EL,REGULAR INSTRUCTIONAL,,11141 LOMA ROJA,EL PASO,TX,79934-0100,11141 LOMA ROJA,EL PASO,TX,79934-0100,(915) 849-5700,(915) 821-6582,nixon@episd.org,nixon.episd.org,DAVID ZAMORA   ,'EE-05,547,Active,27941.0,2015-03-14T05:35:08,45,USCGeocoder,78,1,4.01,,86127203-26be-46a2-8b36-662b56676fb3,3,StreetSegmentInterpolation,Success,LOCATION_TYPE_STREET_ADDRESS,Meters,LinearInterpolation,6631.12267232,LinearInterpolationAddressRange,StreetSegment,97.0414201183,FeatureClassBased,ReturnAll,,AddressRangeInterpolation,,,0,31.9340934332,-106.436005448,Relaxed
'071,EL PASO COUNTY,'19,'071902,EL PASO ISD,INDEPENDENT,P O BOX 20100,EL PASO,TX,79998-0100,6531 BOEING DR,EL PASO,TX,79925.0,(915) 230-2577,(915) 230-0575,info@episd.org,www.episd.org,JUAN E CABRERA   ,60852,'071902162,GREEN EL,REGULAR INSTRUCTIONAL,,5430 BUCKLEY DR,EL PASO,TX,79912-6421,5430 BUCKLEY DR,EL PASO,TX,79912-6421,(915) 231-2700,(915) 833-8794,green@episd.org,green.episd.org,CHARLOTTE J QUINTANA   ,'EE-05,415,Active,27941.0,2015-03-14T05:35:08,46,USCGeocoder,31,1,4.01,,3ae5fccb-bb12-43a5-99ef-9eb54c916f32,3,StreetSegmentInterpolation,Success,LOCATION_TYPE_STREET_ADDRESS,Meters,LinearInterpolation,3723.92295126,LinearInterpolationAddressRange,StreetSegment,100.0,FeatureClassBased,ReturnAll,,AddressRangeInterpolation,,,0,31.8230000423,-106.513325563,Exact
'071,EL PASO COUNTY,'19,'071902,EL PASO ISD,INDEPENDENT,P O BOX 20100,EL PASO,TX,79998-0100,6531 BOEING DR,EL PASO,TX,79925.0,(915) 230-2577,(915) 230-0575,info@episd.org,www.episd.org,JUAN E CABRERA   ,60852,'071902163,GUERRERO EL,REGULAR INSTRUCTIONAL,,7530 LAKEHURST RD,EL PASO,TX,79912-0100,7530 LAKEHURST RD,EL PASO,TX,79912-0100,(915) 231-2680,(915) 581-4418,guerrero@episd.org,guerrero.episd.org,JILL CROSSLEY   ,'EE-05,610,Active,27941.0,2015-03-14T05:35:08,47,USCGeocoder,31,1,4.01,,a7044beb-695a-4e4c-90bc-5f19897a51c8,3,StreetSegmentInterpolation,Success,LOCATION_TYPE_STREET_ADDRESS,Meters,LinearInterpolation,1754.37085661,LinearInterpolationAddressRange,StreetSegment,100.0,FeatureClassBased,ReturnAll,,AddressRangeInterpolation,,,0,31.8543775421,-106.564134191,Exact
'071,EL PASO COUNTY,'19,'071902,EL PASO ISD,INDEPENDENT,P O BOX 20100,EL PASO,TX,79998-0100,6531 BOEING DR,EL PASO,TX,79925.0,(915) 230-2577,(915) 230-0575,info@episd.org,www.episd.org,JUAN E CABRERA   ,60852,'071902165,BARRON EL,REGULAR INSTRUCTIONAL,,11155 WHITEY FORD ST,EL PASO,TX,79934.0,11155 WHITEY FORD ST,EL PASO,TX,79934.0,(915) 849-4220,(915) 822-1460,barron@episd.org,barron.episd.org,NICCOLE DELESTRE   ,'EE-05,489,Active,32654.0,2015-03-14T05:35:08,48,USCGeocoder,31,1,4.01,,41bddd38-d4a4-4687-abdf-cfe72052e65e,3,StreetSegmentInterpolation,Success,LOCATION_TYPE_STREET_ADDRESS,Meters,LinearInterpolation,2225.43765513,LinearInterpolationAddressRange,StreetSegment,100.0,FeatureClassBased,ReturnAll,,AddressRangeInterpolation,,,0,31.9335831587,-106.410500715,Exact
'071,EL PASO COUNTY,'19,'071902,EL PASO ISD,INDEPENDENT,P O BOX 20100,EL PASO,TX,79998-0100,6531 BOEING DR,EL PASO,TX,79925.0,(915) 230-2577,(915) 230-0575,info@episd.org,www.episd.org,JUAN E CABRERA   ,60852,'071902166,KOHLBERG EL,REGULAR INSTRUCTIONAL,,1445 NARDO ODMAN,EL PASO,TX,79912-8460,1445 NARDO GOODMAN,EL PASO,TX,79912-8460,(915) 833-9405,(915) 833-4628,kohlberg@episd.org,kohlberg.episd.org,MS MARY BRODERICK-VARGAS   ,'EE-05,712,Active,27941.0,2015-03-14T05:35:08,49,USCGeocoder,63,1,4.01,,d03e5abe-f16e-42ae-a341-b85a62362558,9,AddressZIPCentroid,Success,LOCATION_TYPE_STREET_ADDRESS,Meters,ArealInterpolation,,ArealInterpolationGeometricCentroid,USPSZip,100.0,FeatureClassBased,ReturnAll,,Manual,,,0,31.8749615,-106.561113,Exact
'071,EL PASO COUNTY,'19,'071902,EL PASO ISD,INDEPENDENT,P O BOX 20100,EL PASO,TX,79998-0100,6531 BOEING DR,EL PASO,TX,79925.0,(915) 230-2577,(915) 230-0575,info@episd.org,www.episd.org,JUAN E CABRERA   ,60852,'071902167,MORENO EL,REGULAR INSTRUCTIONAL,,2300 SAN DIE,EL PASO,TX,79930.0,2300 SAN DIEGO,EL PASO,TX,79930.0,(915) 832-6650,(915) 566-5163,moreno@episd.org,moreno.episd.org,MR FERNANDO VASQUEZ   ,'EE-05,505,Active,27941.0,2015-03-14T05:35:08,50,USCGeocoder,47,1,4.01,,91a48c40-5765-4dd0-99e5-ae9f75dcb0d3,3,StreetSegmentInterpolation,Success,LOCATION_TYPE_STREET_ADDRESS,Meters,LinearInterpolation,3160.75547276,LinearInterpolationAddressRange,StreetSegment,97.0414201183,FeatureClassBased,ReturnAll,,AddressRangeInterpolation,,,0,31.7876767999,-106.470494589,Relaxed
'071,EL PASO COUNTY,'19,'071902,EL PASO ISD,INDEPENDENT,P O BOX 20100,EL PASO,TX,79998-0100,6531 BOEING DR,EL PASO,TX,79925.0,(915) 230-2577,(915) 230-0575,info@episd.org,www.episd.org,JUAN E CABRERA   ,60852,'071902168,TIPPIN EL,REGULAR INSTRUCTIONAL,,6541 BEAR RDG DR,EL PASO,TX,79912.0,6541 BEAR RDG DR,EL PASO,TX,79912.0,(915) 585-4750,(915) 585-4750,tippin@episd.org,tippin.episd.org,MS GINA RODRIGUEZ-NUNEZ   ,'EE-05,576,Active,36825.0,2015-03-14T05:35:08,51,USCGeocoder,31,1,4.01,,a266a8b7-ff41-42e4-8b78-5266a50ca043,9,AddressZIPCentroid,Success,LOCATION_TYPE_STREET_ADDRESS,Meters,ArealInterpolation,,ArealInterpolationGeometricCentroid,USPSZip,100.0,FeatureClassBased,ReturnAll,,Manual,,,0,31.8748152,-106.541153,Exact
'071,EL PASO COUNTY,'19,'071902,EL PASO ISD,INDEPENDENT,P O BOX 20100,EL PASO,TX,79998-0100,6531 BOEING DR,EL PASO,TX,79925.0,(915) 230-2577,(915) 230-0575,info@episd.org,www.episd.org,JUAN E CABRERA   ,60852,'071902169,H R MOYE EL,REGULAR INSTRUCTIONAL,,4825 ALPS DR,EL PASO,TX,79904-2019,4825 ALPS,EL PASO,TX,79904-2109,(915) 774-4000,(915) 774-4000,moye@episd.org,moye.episd.org,MS SANDRA PORTILLO-SANCHEZ   ,'EE-05,593,Active,37280.0,2015-03-14T05:35:08,52,USCGeocoder,78,1,4.01,,e253450f-0322-4a59-b344-7b990b39a1f6,3,StreetSegmentInterpolation,Success,LOCATION_TYPE_STREET_ADDRESS,Meters,LinearInterpolation,5059.58812473,LinearInterpolationAddressRange,StreetSegment,97.0414201183,FeatureClassBased,ReturnAll,,AddressRangeInterpolation,,,0,31.8651507389,-106.430444325,Relaxed
'071,EL PASO COUNTY,'19,'071902,EL PASO ISD,INDEPENDENT,P O BOX 20100,EL PASO,TX,79998-0100,6531 BOEING DR,EL PASO,TX,79925.0,(915) 230-2577,(915) 230-0575,info@episd.org,www.episd.org,JUAN E CABRERA   ,60852,'071902170,E-10 NW EL,REGULAR INSTRUCTIONAL,,6531 BOEING RD,EL PASO,TX,79925.0,6531 BOEING DR,EL PASO,TX,79925.0,(915) 779-3781,(915) 779-3781,info@episd.org,episd.org,    ,'EE-05,0,Under Construction,36615.0,2015-03-14T05:35:08,53,USCGeocoder,109,1,4.01,,a3169daf-02f8-4814-89b6-841cf80922ea,3,StreetSegmentInterpolation,Success,LOCATION_TYPE_STREET_ADDRESS,Meters,LinearInterpolation,3162.71344791,LinearInterpolationAddressRange,StreetSegment,100.0,FeatureClassBased,ReturnAll,,AddressRangeInterpolation,,,0,31.7918578019,-106.400225546,Exact
