CountyNumber,CountyName,CountyName,CountyName,CountyName,CountyName,CountyName,CountyName,CountyName,CountyName,CountyName,CountyName,CountyName,CountyName,CountyName,CountyName,CountyName,CountyName,CountyName,CountyName,SchoolNumber,SchoolName,InstructionType,CharterType,SchoolStreetAddress,SchoolCity,SchoolState,SchoolZip,SchoolSiteStreetAddress,SchoolSiteCity,SchoolSiteState,SchoolSiteZip,SchoolPhone,SchoolFax,SchoolEmailAddress,SchoolWebPageAddress,SchoolPrincipal,GradeRange,SchoolEnrollmentasofOct2014,SchoolStatus,SchoolStatusDate,UpdateDate,AUTO_UNIQUE_ID_2015-03-23_tfry01_output_06_tf,Source,TimeTaken,UpdatedGeocoding,Version,ErrorMessage,TransactionId,naaccrQualCode,naaccrQualType,FeatureMatchingResultType,MatchedLocationType,RegionSizeUnits,InterpolationType,RegionSize,InterpolationSubType,FeatureMatchingGeographyType,MatchScore,FeatureMatchingHierarchy,FeatureMatchingResultTypeTieBreakingNotes,TieHandlingStrategyType,GeocodeQualityType,FeatureMatchingHierarchyNotes,FeatureMatchingResultTypeNotes,FeatureMatchingResultCount,Latitude,Longitude,MatchType
061,DENTON COUNTY,11,061911,NORTHWEST ISD,INDEPENDENT,P O BOX 77070,FORT WORTH,TX,76177-0070,2001 TEXAN DR,JUSTIN,TX,76247,(817) 215-0000,(817) 215-0170,nisd@nisdtx.org,www.nisdtx.org,DR KAREN G RUE,19831,061911118,J C THOMPSON EL,REGULAR INSTRUCTIONAL,,440 WISHBONE LN,HASLET,TX,76052,440 WISHBONE LN,HASLET,TX,76052,(817) 698-3800,(817) 698-3870,lromer@nisdtx.org,www.nisdtx.org/thompson,LEIGH ANNE ROMER,EE-05,528,Active,2011-08-03,2015-03-14T05:35:00,268,USCGeocoder,47,1,4.01,,79315b3d-f0e7-4ebd-9064-f7e4fb135880,9,AddressZIPCentroid,Success,LOCATION_TYPE_STREET_ADDRESS,Meters,ArealInterpolation,0,ArealInterpolationGeometricCentroid,USPSZip,100,FeatureClassBased,,ReturnAll,manual,,,0,33.007512,-97.367127,Exact
061,DENTON COUNTY,11,061911,NORTHWEST ISD,INDEPENDENT,P O BOX 77070,FORT WORTH,TX,76177-0070,2001 TEXAN DR,JUSTIN,TX,76247,(817) 215-0000,(817) 215-0170,nisd@nisdtx.org,www.nisdtx.org,DR KAREN G RUE,19831,061911120,WAYNE A COX EL,REGULAR INSTRUCTIONAL,,1100 LITSEY RD,ROANOKE,TX,76262,1100 LITSEY RD,ROANOKE,TX,76262,(817) 698-7200,(817) 698-7270,dmccune@nisdtx.org,www.nisdtx.org,DR DEBORAH MCCUNE,EE KG-05,342,Active,2013-08-26,2015-03-14T05:35:00,270,USCGeocoder,47,1,4.01,,f076afd6-67ef-4b1d-99af-5fd6cc0e0ed4,9,AddressZIPCentroid,Success,LOCATION_TYPE_STREET_ADDRESS,Meters,ArealInterpolation,0,ArealInterpolationGeometricCentroid,USPSZip,100,FeatureClassBased,,ReturnAll,manual,,,0,33.008807,-97.262975,Exact
061,DENTON COUNTY,11,061912,LAKE DALLAS ISD,INDEPENDENT,P O BOX 548,LAKE DALLAS,TX,75065-0548,104 SWISHER RD,LAKE DALLAS,TX,75065-2629,(940) 497-4039,(940) 497-3737,gstinson@ldisd.net,www.ldisd.net,GAYLE STINSON,4011,061912001,LAKE DALLAS H S,REGULAR INSTRUCTIONAL,,P O BOX 548,LAKE DALLAS,TX,75065-0548,3016 PARK RIDGE,CORINTH,TX,76205-2228,(940) 497-4031,(940) 497-3400,kstrickland@ldisd.net,www.ldisd.net,MS KRISTI STRICKLAND,09-12,1275,Active,,2015-03-14T05:35:00,271,USCGeocoder,31,1,4.01,,909e1567-8c33-4dff-b142-f1f403f55090,9,AddressZIPCentroid,Success,LOCATION_TYPE_STREET_ADDRESS,Meters,ArealInterpolation,0,ArealInterpolationGeometricCentroid,USPSZip,100,FeatureClassBased,,ReturnAll,manual,,,0,33.133275,-97.061659,Exact
061,DENTON COUNTY,11,061912,LAKE DALLAS ISD,INDEPENDENT,P O BOX 548,LAKE DALLAS,TX,75065-0548,104 SWISHER RD,LAKE DALLAS,TX,75065-2629,(940) 497-4039,(940) 497-3737,gstinson@ldisd.net,www.ldisd.net,GAYLE STINSON,4011,061912101,LAKE DALLAS EL,REGULAR INSTRUCTIONAL,,P O BOX 548,LAKE DALLAS,TX,75065-0548,190 FALCON DR,LAKE DALLAS,TX,75065-0548,(940) 497-2222,(940) 497-2807,jperry@ldisd.net,ldisd.net,JENNIFER PERRY,EE-05,721,Active,2009-05-20,2015-03-14T05:35:00,274,USCGeocoder,31,1,4.01,,d73b4b19-b409-4f7e-bf51-4b109c087a4e,9,AddressZIPCentroid,Success,LOCATION_TYPE_STREET_ADDRESS,Meters,ArealInterpolation,0,ArealInterpolationGeometricCentroid,USPSZip,100,FeatureClassBased,,ReturnAll,manual,,,0,33.120318,-97.025546,Exact
061,DENTON COUNTY,11,061912,LAKE DALLAS ISD,INDEPENDENT,P O BOX 548,LAKE DALLAS,TX,75065-0548,104 SWISHER RD,LAKE DALLAS,TX,75065-2629,(940) 497-4039,(940) 497-3737,gstinson@ldisd.net,www.ldisd.net,GAYLE STINSON,4011,061912103,CORINTH EL,REGULAR INSTRUCTIONAL,,P O BOX 548,LAKE DALLAS,TX,75065-0548,3501 CLIFF OAK DR,CORINTH,TX,76205-3599,(940) 497-4010,(940) 497-8479,rcaldwell@ldisd.net,www.ldisd.net,MR RANDALL CALDWELL,EE-05,554,Active,1990-07-01,2015-03-14T05:35:00,275,USCGeocoder,63,1,4.01,,054027fa-6c85-4b29-8d31-42cbb1bb6dfc,9,AddressZIPCentroid,Success,LOCATION_TYPE_STREET_ADDRESS,Meters,ArealInterpolation,0,ArealInterpolationGeometricCentroid,USPSZip,100,FeatureClassBased,,ReturnAll,manual,,,0,33.133095,-97.10538,Exact
061,DENTON COUNTY,11,061914,LITTLE ELM ISD,INDEPENDENT,P O BOX 6000,LITTLE ELM,TX,75068-6924,300 LOBO LN,LITTLE ELM,TX,75068,(972) 292-1847,(972) 292-1107,lstrike@littleelmisd.net,www.littleelmisd.net,DR LOWELL STRIKE,6950,061914042,PRESTWICK K-8 STEM ACADEMY,REGULAR INSTRUCTIONAL,,3101 STONEFIELD DR,THE COLONY,TX,75065,3101 STONEFIELD DR,THE COLONY,TX,75065,(214) 469-1705,(214) 469-1777,cgibson@littleelmisd.net,www.littleelmisd.net,CHRISTINE GIBSON,EE KG-08,667,Active,2014-08-25,2015-03-14T05:35:00,280,USCGeocoder,203,1,4.01,,1f745890-8fda-4ec1-8938-913a1d6496e1,9,AddressZIPCentroid,Success,LOCATION_TYPE_STREET_ADDRESS,Meters,ArealInterpolation,0,ArealInterpolationGeometricCentroid,USPSZip,100,FeatureClassBased,,ReturnAll,manual,,,0,33.120444,-96.918324,Exact
061,DENTON COUNTY,11,061914,LITTLE ELM ISD,INDEPENDENT,P O BOX 6000,LITTLE ELM,TX,75068-6924,300 LOBO LN,LITTLE ELM,TX,75068,(972) 292-1847,(972) 292-1107,lstrike@littleelmisd.net,www.littleelmisd.net,DR LOWELL STRIKE,6950,061914104,CESAR CHAVEZ EL,REGULAR INSTRUCTIONAL,,2600 HART RD,LITTLE ELM,TX,75068,2600 HART RD,LITTLE ELM,TX,75068,(972) 294-1670,(972) 294-0172,jlowman@littleelmisd.net,www.littleelmisd.net,JOHN LOWMAN,EE-05,753,Active,2002-05-30,2015-03-14T05:35:00,282,USCGeocoder,78,1,4.01,,7d94f279-5357-40c2-9456-ee09ad6306dd,9,AddressZIPCentroid,Success,LOCATION_TYPE_STREET_ADDRESS,Meters,ArealInterpolation,0,ArealInterpolationGeometricCentroid,USPSZip,100,FeatureClassBased,,ReturnAll,manual,,,0,33.175599,-96.920789,Exact
061,DENTON COUNTY,11,061914,LITTLE ELM ISD,INDEPENDENT,P O BOX 6000,LITTLE ELM,TX,75068-6924,300 LOBO LN,LITTLE ELM,TX,75068,(972) 292-1847,(972) 292-1107,lstrike@littleelmisd.net,www.littleelmisd.net,DR LOWELL STRIKE,6950,061914105,HACKBERRY EL,REGULAR INSTRUCTIONAL,,7200 SNUG HARBOR,FRISCO,TX,75034,7200 SNUG HARBOR,FRISCO,TX,75034,(972) 547-3505,(972) 547-3916,tswartz@littleelmisd.net,www.littleelmisd.net,MR TOM SWARTZ,EE-05,657,Active,2003-05-12,2015-03-14T05:35:00,283,USCGeocoder,31,1,4.01,,7a3b3c83-e11a-4646-8111-cc8ddc89eb93,9,AddressZIPCentroid,Success,LOCATION_TYPE_STREET_ADDRESS,Meters,ArealInterpolation,0,ArealInterpolationGeometricCentroid,USPSZip,100,FeatureClassBased,,ReturnAll,manual,,,0,33.153379,-96.925145,Exact
061,DENTON COUNTY,11,061914,LITTLE ELM ISD,INDEPENDENT,P O BOX 6000,LITTLE ELM,TX,75068-6924,300 LOBO LN,LITTLE ELM,TX,75068,(972) 292-1847,(972) 292-1107,lstrike@littleelmisd.net,www.littleelmisd.net,DR LOWELL STRIKE,6950,061914107,LAKEVIEW EL,REGULAR INSTRUCTIONAL,,1800 WATERSIDE,LITTLE ELM,TX,75068,1800 WATERSIDE,LITTLE ELM,TX,75068,(972) 547-3575,(469) 362-0709,mtorres@littleelmisd.net,www.littleelmisd.net,MRS MARCIA TORRES,EE-05,-1,Active,2005-10-20,2015-03-14T05:35:00,284,USCGeocoder,31,1,4.01,,277f2c68-680c-4298-9d81-08ab42d78f8a,9,AddressZIPCentroid,Success,LOCATION_TYPE_STREET_ADDRESS,Meters,ArealInterpolation,0,ArealInterpolationGeometricCentroid,USPSZip,100,FeatureClassBased,,ReturnAll,manual,,,0,33.189373,-96.906842,Exact
061,DENTON COUNTY,11,061914,LITTLE ELM ISD,INDEPENDENT,P O BOX 6000,LITTLE ELM,TX,75068-6924,300 LOBO LN,LITTLE ELM,TX,75068,(972) 292-1847,(972) 292-1107,lstrike@littleelmisd.net,www.littleelmisd.net,DR LOWELL STRIKE,6950,061914108,OAK POINT EL,REGULAR INSTRUCTIONAL,,401 SHAHAN PRAIRIE,OAK POINT,TX,75068,401 SHAHAN PRAIRIE,OAK POINT,TX,75068,(972) 547-3585,(469) 362-0018,dclark@littleelmisd.net,www.littleelmisd.net,DEBBIE CLARK,EE-05,617,Active,2008-08-18,2015-03-14T05:35:00,285,USCGeocoder,31,1,4.01,,feeddd6e-d8d3-47bb-a299-4e4cb685c8c4,9,AddressZIPCentroid,Success,LOCATION_TYPE_STREET_ADDRESS,Meters,ArealInterpolation,0,ArealInterpolationGeometricCentroid,USPSZip,100,FeatureClassBased,,ReturnAll,manual,,,0,33.188745,-96.906797,Exact
062,DEWITT COUNTY,03,062901,CUERO ISD,INDEPENDENT,405 PARK HEIGHTS DR,CUERO,TX,77954-2132,405 PARK HEIGHTS DR,CUERO,TX,77954-2132,(361) 275-1914,(361) 275-2981,kstanfill@cueroisd.org,www.cueroisd.org/,JAMES ROBERT HALEY,2174,062901002,G O A L S PROGRAM,ALTERNATIVE INSTRUCTIONAL,,303 DAULE ST,CUERO,TX,77954-2132,303 DAULE ST,CUERO,TX,77954-4566,(361) 275-9636,(361) 275-5313,bbillstein@dlsec.org,www.cueroisd.org,,PK-12,0,Active,1997-07-01,2015-03-14T05:35:00,287,USCGeocoder,78,1,4.01,,5cc6f7e9-44f4-4c0f-a2af-43696e16bb16,9,AddressZIPCentroid,Success,LOCATION_TYPE_STREET_ADDRESS,Meters,ArealInterpolation,0,ArealInterpolationGeometricCentroid,USPSZip,100,FeatureClassBased,,ReturnAll,manual,,,0,29.091699,-97.307895,Exact
062,DEWITT COUNTY,03,062901,CUERO ISD,INDEPENDENT,405 PARK HEIGHTS DR,CUERO,TX,77954-2132,405 PARK HEIGHTS DR,CUERO,TX,77954-2132,(361) 275-1914,(361) 275-2981,kstanfill@cueroisd.org,www.cueroisd.org/,JAMES ROBERT HALEY,2174,062901041,CUERO J H,REGULAR INSTRUCTIONAL,,608 JUNIOR HIGH DR,CUERO,TX,77954-2001,608 JUNIOR HIGH DR,CUERO,TX,77954-2001,(361) 275-1900 ext:3,(361) 275-6912,dgarrison@cueroisd.org,www.cueroisd.org,MR GREGORY CROCKETT,07-08,359,Active,,2015-03-14T05:35:00,288,USCGeocoder,63,1,4.01,,d7fed6e9-8b93-47e5-8947-c124be7d83a2,9,AddressZIPCentroid,Success,LOCATION_TYPE_STREET_ADDRESS,Meters,ArealInterpolation,0,ArealInterpolationGeometricCentroid,USPSZip,100,FeatureClassBased,,ReturnAll,manual,,,0,29.092805,-97.273047,Exact
062,DEWITT COUNTY,03,062902,NORDHEIM ISD,INDEPENDENT,500 N BROADWAY,NORDHEIM,TX,78141,500 N BROADWAY,NORDHEIM,TX,78141,(361) 938-5211,(361) 938-5266,kwilson@nordheimisd.org,www.nordheimisd.org,MR KEVIN WILSON,173,062902001,NORDHEIM SCHOOL,REGULAR INSTRUCTIONAL,,500 N BROADWAY,NORDHEIM,TX,78141,500 N BROADWAY,NORDHEIM,TX,78141,(361) 938-5211,(361) 938-5266,LKARNEI@NORDHEIMISD.ORG,www.nordheimisd.org,LISA KARNEI,EE-12,173,Active,,2015-03-14T05:35:00,292,USCGeocoder,63,1,4.01,,73af7d8d-2f57-4c13-9eaf-9270368e071d,9,AddressZIPCentroid,Success,LOCATION_TYPE_STREET_ADDRESS,Meters,ArealInterpolation,0,ArealInterpolationGeometricCentroid,USPSZip,100,FeatureClassBased,,ReturnAll,manual,,,0,28.923369,-97.612046,Exact
062,DEWITT COUNTY,03,062902,NORDHEIM ISD,INDEPENDENT,500 N BROADWAY,NORDHEIM,TX,78141,500 N BROADWAY,NORDHEIM,TX,78141,(361) 938-5211,(361) 938-5266,kwilson@nordheimisd.org,www.nordheimisd.org,MR KEVIN WILSON,173,062902002,GOALS,ALTERNATIVE INSTRUCTIONAL,,500 N BROADWAY,NORDHEIM,TX,78141,301 DAULE ST,CUERO,TX,77954,(361) 938-5211,(361) 938-5266,kwilson@nordheimisd.org,nordheimisd.org,R J OLIVAREZ,01-12,0,Active,1998-07-01,2015-03-14T05:35:00,293,USCGeocoder,47,1,4.01,,52255acc-f943-4fae-bc28-f1104efe36f3,9,AddressZIPCentroid,Success,LOCATION_TYPE_STREET_ADDRESS,Meters,ArealInterpolation,0,ArealInterpolationGeometricCentroid,USPSZip,100,FeatureClassBased,,ReturnAll,manual,,,0,29.099977,-97.308365,Exact
062,DEWITT COUNTY,03,062903,YOAKUM ISD,INDEPENDENT,P O BOX 737,YOAKUM,TX,77995-0737,315 E GONZALES ST,YOAKUM,TX,77995,(361) 293-3162,(361) 293-6678,tkelley@yoakumisd.net,www.yoakumisd.net,TOM KELLEY,1642,062903102,YOAKUM INT,REGULAR INSTRUCTIONAL,,P O BOX 737,YOAKUM,TX,77995-3999,208 AUBREY ST,YOAKUM,TX,77995-3999,(361) 293-2741,(361) 293-6562,gadamek@yoakumisd.net,www.yoakumisd.net,GABRIEL ADAMEK,03-05,353,Active,,2015-03-14T05:35:00,297,USCGeocoder,47,1,4.01,,4aaea4d1-c8de-4be9-90d1-ed5268409bbe,9,AddressZIPCentroid,Success,LOCATION_TYPE_STREET_ADDRESS,Meters,ArealInterpolation,0,ArealInterpolationGeometricCentroid,USPSZip,100,FeatureClassBased,,ReturnAll,manual,,,0,29.279802,-97.148046,Exact
062,DEWITT COUNTY,03,062904,YORKTOWN ISD,INDEPENDENT,P O BOX 487,YORKTOWN,TX,78164-0487,331 W MAIN,YORKTOWN,TX,78164-0487,(361) 564-2252,(361) 564-2254,aumholtz@yisd.org,www.yisd.org,MR GEORGE ALAN UMHOLTZ,513,062904041,YORKTOWN J H,REGULAR INSTRUCTIONAL,,P O BOX 487,YORKTOWN,TX,78164-0487,408 W 4TH,YORKTOWN,TX,78164-0487,(361) 564-4209,(361) 564-2289,jhybner@yisd.org,www.yisd.org,MR JASON HYBNER,06-08,118,Active,,2015-03-14T05:35:00,301,USCGeocoder,94,1,4.01,,157a73df-5114-4fcf-8204-b5258aebf6f4,9,AddressZIPCentroid,Success,LOCATION_TYPE_STREET_ADDRESS,Meters,ArealInterpolation,0,ArealInterpolationGeometricCentroid,USPSZip,100,FeatureClassBased,,ReturnAll,manual,,,0,28.978458,-97.511067,Exact
062,DEWITT COUNTY,03,062904,YORKTOWN ISD,INDEPENDENT,P O BOX 487,YORKTOWN,TX,78164-0487,331 W MAIN,YORKTOWN,TX,78164-0487,(361) 564-2252,(361) 564-2254,aumholtz@yisd.org,www.yisd.org,MR GEORGE ALAN UMHOLTZ,513,062904102,YORKTOWN EL,REGULAR INSTRUCTIONAL,,P O BOX 487,YORKTOWN,TX,78164-0487,416 W 4TH,YORKTOWN,TX,78164-0487,(361) 564-2227,(361) 564-2270,schapman@yisd.org,www.yisd.org,MS SHARON CHAPMAN,EE-05,250,Active,,2015-03-14T05:35:00,302,USCGeocoder,47,1,4.01,,69f1d5cd-31c4-4edd-bf32-dddd9658c5be,9,AddressZIPCentroid,Success,LOCATION_TYPE_STREET_ADDRESS,Meters,ArealInterpolation,0,ArealInterpolationGeometricCentroid,USPSZip,100,FeatureClassBased,,ReturnAll,manual,,,0,28.980914,-97.505632,Exact
062,DEWITT COUNTY,03,062905,WESTHOFF ISD,INDEPENDENT,P O BOX 38,WESTHOFF,TX,77994-0038,244 LYNCH ST,WESTHOFF,TX,77994-0038,(830) 236-5519,(830) 236-5583,dkennedy@westhoffisd.org,,MR M DAVID KENNEDY,64,062905002,G O A L S PROGRAM,ALTERNATIVE INSTRUCTIONAL,,P O BOX 38,WESTHOFF,TX,77994-0038,301 DAULE ST,CUERO,TX,77954-4566,,,,,,PK-08,0,Active,1998-07-01,2015-03-14T05:35:00,303,USCGeocoder,47,1,4.01,,4aba1594-8b10-4ab5-9ff7-47b56e2619c9,9,AddressZIPCentroid,Success,LOCATION_TYPE_STREET_ADDRESS,Meters,ArealInterpolation,0,ArealInterpolationGeometricCentroid,USPSZip,100,FeatureClassBased,,ReturnAll,manual,,,0,29.10342,-97.2813,Exact
062,DEWITT COUNTY,03,062905,WESTHOFF ISD,INDEPENDENT,P O BOX 38,WESTHOFF,TX,77994-0038,244 LYNCH ST,WESTHOFF,TX,77994-0038,(830) 236-5519,(830) 236-5583,dkennedy@westhoffisd.org,,MR M DAVID KENNEDY,64,062905101,WESTHOFF EL,REGULAR INSTRUCTIONAL,,244 LYNCH AVE,WESTHOFF,TX,77994-0038,244 LYNCH AVE,WESTHOFF,TX,77994-0038,(830) 236-5519,(830) 236-5583,,,,PK-08,64,Active,1978-09-01,2015-03-14T05:35:00,304,USCGeocoder,78,1,4.01,,8abc31e3-9b6f-4a65-9edf-a9b7856d5645,9,AddressZIPCentroid,Success,LOCATION_TYPE_STREET_ADDRESS,Meters,ArealInterpolation,0,ArealInterpolationGeometricCentroid,USPSZip,100,FeatureClassBased,,ReturnAll,manual,,,0,29.191226,-97.471949,Exact
063,DICKENS COUNTY,17,063906,PATTON SPRINGS ISD,INDEPENDENT,P O BOX 32,AFTON,TX,79220-0032,1261 E FM 193,AFTON,TX,79220-0032,(806) 689-2220 ext:2222,(806) 689-2253,larrymc@pattonsprings.net,www.pattonsprings.net,MR LARRY J MCCLENNY,99,063906001,PATTON SPRINGS SCHOOL,REGULAR INSTRUCTIONAL,,P O BOX 32,AFTON,TX,79220-0032,1261 E FM 193,AFTON,TX,79220-0032,(806) 689-2220,(806) 689-2253,larrymc@pattonsprings.net,www.pattonsprings.net,MR BRIAN K WHITE,PK-12,99,Active,,2015-03-14T05:35:00,308,USCGeocoder,141,1,4.01,,e4d8c93b-9d5c-4735-998e-328a63608a5b,9,AddressZIPCentroid,Success,LOCATION_TYPE_STREET_ADDRESS,Meters,ArealInterpolation,0,ArealInterpolationGeometricCentroid,USPSZip,100,FeatureClassBased,,ReturnAll,manual,,,0,33.775723,-100.746109,Exact
064,DIMMIT COUNTY,20,064903,CARRIZO SPRINGS CISD,INDEPENDENT,300 N SEVENTH ST,CARRIZO SPRINGS,TX,78834-3102,300 N SEVENTH ST,CARRIZO SPRINGS,TX,78834-3102,(830) 876-2473,(830) 876-9700,jsalazar@cscisd.net,www.cscisd.net,MR JESSE SALAZAR,2449,064903001,CARRIZO SPRINGS H S,REGULAR INSTRUCTIONAL,,300 N 7TH ST,CARRIZO SPRINGS,TX,78834,286 FM 1557,CARRIZO SPRINGS,TX,78834-9719,(830) 876-5237,(830) 876-3052,micgonzalez@cscisd.net,,MRS MICHELLE GONZALEZ,09-12,661,Active,,2015-03-14T05:35:00,309,USCGeocoder,234,1,4.01,,feef09d1-02b7-4a19-ae9b-3072e0f5d41f,9,AddressZIPCentroid,Success,LOCATION_TYPE_STREET_ADDRESS,Meters,ArealInterpolation,0,ArealInterpolationGeometricCentroid,USPSZip,100,FeatureClassBased,,ReturnAll,manual,,,0,28.440563,-99.749456,Exact
064,DIMMIT COUNTY,20,064903,CARRIZO SPRINGS CISD,INDEPENDENT,300 N SEVENTH ST,CARRIZO SPRINGS,TX,78834-3102,300 N SEVENTH ST,CARRIZO SPRINGS,TX,78834-3102,(830) 876-2473,(830) 876-9700,jsalazar@cscisd.net,www.cscisd.net,MR JESSE SALAZAR,2449,064903101,BIG WELLS EL,REGULAR INSTRUCTIONAL,,300 N 7TH ST,CARRIZO SPRINGS,TX,78834,1312 MISSOURI,BIG WELLS,TX,78830,(830) 457-2201,(830) 457-0024,jsalazar@cscisd.net,www.cscisd.net,MRS ELISA MARTINEZ,EE-02,37,Active,,2015-03-14T05:35:00,311,USCGeocoder,31,1,4.01,,3f16fbae-bcc6-41fb-99c5-f3913df68db5,9,AddressZIPCentroid,Success,LOCATION_TYPE_STREET_ADDRESS,Meters,ArealInterpolation,0,ArealInterpolationGeometricCentroid,USPSZip,100,FeatureClassBased,,ReturnAll,manual,,,0,28.571557,-99.571336,Exact
064,DIMMIT COUNTY,20,064903,CARRIZO SPRINGS CISD,INDEPENDENT,300 N SEVENTH ST,CARRIZO SPRINGS,TX,78834-3102,300 N SEVENTH ST,CARRIZO SPRINGS,TX,78834-3102,(830) 876-2473,(830) 876-9700,jsalazar@cscisd.net,www.cscisd.net,MR JESSE SALAZAR,2449,064903104,ASHERTON EL,REGULAR INSTRUCTIONAL,,300 N 7TH ST,CARRIZO SPRINGS,TX,78834,1295 MAY AVE,ASHERTON,TX,78827,(830) 468-3592,(830) 468-3721,jsalazar@cscisd.net,www.cscisd.net,MRS ELISA MARTINEZ,EE-02,68,Active,1999-07-01,2015-03-14T05:35:00,314,USCGeocoder,47,1,4.01,,f87ecb31-01e4-4d8d-982e-3effd53beb4d,9,AddressZIPCentroid,Success,LOCATION_TYPE_STREET_ADDRESS,Meters,ArealInterpolation,0,ArealInterpolationGeometricCentroid,USPSZip,100,FeatureClassBased,,ReturnAll,manual,,,0,28.438016,-99.764358,Exact
065,DONLEY COUNTY,16,065902,HEDLEY ISD,INDEPENDENT,P O BOX 69,HEDLEY,TX,79237-0069,301 JONES,HEDLEY,TX,79237-0069,(806) 856-5323,(806) 856-5372,bill.wood@hedleyisd.net,www.hedleyisd.net,MR BILL WOOD,112,065902001,HEDLEY SCHOOL,REGULAR INSTRUCTIONAL,,P O BOX 69,HEDLEY,TX,79237-0069,301 JONES,HEDLEY,TX,79237-0069,(806) 856-5323,(806) 856-5372,reida.penman@hedleyisd.net,www.hedleyisd.net,REIDA MULLINO PENMAN,EE-12,112,Active,,2015-03-14T05:35:00,318,USCGeocoder,78,1,4.01,,b5e83706-0e48-44f5-b566-0ba6ef1f81e7,9,AddressZIPCentroid,Success,LOCATION_TYPE_STREET_ADDRESS,Meters,ArealInterpolation,0,ArealInterpolationGeometricCentroid,USPSZip,100,FeatureClassBased,,ReturnAll,manual,,,0,34.871989,-100.65831,Exact
066,DUVAL COUNTY,02,066005,RAMIREZ CSD,COMMON,10492 SCHOOL ST,REALITOS,TX,78376-2644,18 MILES S OF BENAVIDES ON HWY 339,RAMIREZ,TX,78376-2644,(361) 539-4343,(361) 539-4482,leallydia46@yahoo.com,www.ramirezcsd.esc2.net,MRS LYDIA LEAL,35,066005101,RAMIREZ EL,REGULAR INSTRUCTIONAL,,10492 SCHOOL ST,REALITOS,TX,78376-2644,18 MILES SO OF BENAVIDES TX ON HWY 339,RAMIREZ,TX,78376-2644,(361) 539-4343,(361) 539-4482,leallydia46@yahoo.com,www.ramirezcsd.com,MRS LYDIA LEAL,EE-06,35,Active,1988-09-01,2015-03-14T05:35:00,319,USCGeocoder,31,1,4.01,,ec873aa2-58f8-4b82-91b3-a18c7ed8ed8e,9,AddressZIPCentroid,Success,LOCATION_TYPE_STREET_ADDRESS,Meters,ArealInterpolation,0,ArealInterpolationGeometricCentroid,USPSZip,100,FeatureClassBased,,ReturnAll,manual,,,0,27.34563,-98.41142,Exact
066,DUVAL COUNTY,02,066901,BENAVIDES ISD,INDEPENDENT,PO DRAWER P,BENAVIDES,TX,78341-0916,106 W SCHOOL ST,BENAVIDES,TX,78341-0916,(361) 256-3003,(361) 256-3002,dceballos@benavidesisd.net,www.benavidesisd.net,DR DANIEL CEBALLOS,371,066901001,BENAVIDES SECONDARY,REGULAR INSTRUCTIONAL,,P O DRAWER P,BENAVIDES,TX,78341-0916,1025 EAGLE DR,BENAVIDES,TX,78341-0916,(361) 256-3040,(361) 256-3043,mramirez@benavidesisd.net,,MR MARCO RAMIREZ,07-12,179,Active,,2015-03-14T05:35:00,320,USCGeocoder,47,1,4.01,,b73c9c69-c062-442b-a9a0-483b0973fe14,10,POBoxZIPCentroid,Success,LOCATION_TYPE_STREET_ADDRESS,Meters,ArealInterpolation,0,ArealInterpolationGeometricCentroid,USPSZip,100,FeatureClassBased,,ReturnAll,manual,,,0,27.594432,-98.424649,Exact
066,DUVAL COUNTY,02,066903,FREER ISD,INDEPENDENT,P O BOX 240,FREER,TX,78357-0240,905 S NORTON,FREER,TX,78357-0240,(361) 394-6025 ext:15,(361) 394-5055,lcarrillo@freerisd.net,www.freerisd.org,MR STEVE VAN MATRE,778,066903002,FREER H S,REGULAR INSTRUCTIONAL,,P O BOX 240,FREER,TX,78357-0240,905 S NORTON,FREER,TX,78357-0240,(361) 394-6717,(361) 394-5046,ccantu@freerisd.net,www.hs.freerisd.org,CONRAD CANTU,09-12,200,Active,,2015-03-14T05:35:00,325,USCGeocoder,47,1,4.01,,9cc85bad-732f-4382-969b-2aa98167ccec,9,AddressZIPCentroid,Success,LOCATION_TYPE_STREET_ADDRESS,Meters,ArealInterpolation,0,ArealInterpolationGeometricCentroid,USPSZip,100,FeatureClassBased,,ReturnAll,manual,,,0,27.87625,-98.61854,Exact
066,DUVAL COUNTY,02,066903,FREER ISD,INDEPENDENT,P O BOX 240,FREER,TX,78357-0240,905 S NORTON,FREER,TX,78357-0240,(361) 394-6025 ext:15,(361) 394-5055,lcarrillo@freerisd.net,www.freerisd.org,MR STEVE VAN MATRE,778,066903042,FREER J H,REGULAR INSTRUCTIONAL,,P O BOX 240,FREER,TX,78357-0240,615 S NORTON,FREER,TX,78357-0240,(361) 394-7102,(361) 394-5016,rcampos@freerisd.net,www.jh.freerisd.org,ROSALVA CAMPOS,06-08,174,Active,,2015-03-14T05:35:00,326,USCGeocoder,31,1,4.01,,df01bde7-5760-4723-a979-686c097053d3,9,AddressZIPCentroid,Success,LOCATION_TYPE_STREET_ADDRESS,Meters,ArealInterpolation,0,ArealInterpolationGeometricCentroid,USPSZip,100,FeatureClassBased,,ReturnAll,manual,,,0,27.876989,-98.617918,Exact
