"CountyNumber","CountyName","RegionNumber","DistrictNumber","DistrictName","DistrictType","DistrictStreetAddress","DistrictCity","DistrictState","DistrictZip","DistrictSiteStreetAddress","DistrictSiteCity","DistrictSiteState","DistrictSiteZip","DistrictPhone","DistrictFax","DistrictEmailAddress","DistrictWebPageAddress","DistrictSuperintendent","DistrictEnrollmentasofOct2014","SchoolNumber","SchoolName","InstructionType","CharterType","SchoolStreetAddress","SchoolCity","SchoolState","SchoolZip","SchoolSiteStreetAddress","SchoolSiteCity","SchoolSiteState","SchoolSiteZip","SchoolPhone","SchoolFax","SchoolEmailAddress","SchoolWebPageAddress","SchoolPrincipal","GradeRange","SchoolEnrollmentasofOct2014","SchoolStatus","SchoolStatusDate","UpdateDate","AUTO_UNIQUE_ID_2015-03-23_cmcdonald_output_18_cm","Source","TimeTaken","UpdatedGeocoding","Version","ErrorMessage","TransactionId","naaccrQualCode","naaccrQualType","FeatureMatchingResultType","MatchedLocationType","RegionSizeUnits","InterpolationType","RegionSize","InterpolationSubType","FeatureMatchingGeographyType","MatchScore","FeatureMatchingHierarchy","TieHandlingStrategyType","FeatureMatchingResultTypeTieBreakingNotes","GeocodeQualityType","FeatureMatchingHierarchyNotes","FeatureMatchingResultTypeNotes","FeatureMatchingResultCount","Latitude","Longitude","MatchType"
"'240","WEBB COUNTY","'01","'240903","UNITED ISD","INDEPENDENT","201 LINDENWOOD DR","LAREDO","TX","78045-2499","201 LINDENWOOD DR","LAREDO","TX","78045-2499","(956) 473-6201","(956) 728-8691","rsantos@uisd.net","www.uisd.net","MR ROBERTO J SANTOS   ","43421","'240903001","UNITED H S","REGULAR INSTRUCTIONAL","","2811 UNITED AVE","LAREDO","TX","78045","2811 UNITED AVE","LAREDO","TX","78045","(956) 473-5600","(956) 473-1980","aaleman@unitedisd.org","www.uisd.net","MR ALBERTO ALEMAN JR   ","'09-12","4157","Active"," ","3/14/2015 5:35:28 AM",100,"USCGeocoder",47,1,"4.01","","797c4168-7175-403d-8c23-8183d488e3e1","02","Parcel","Success","LOCATION_TYPE_STREET_ADDRESS","Meters","ArealInterpolation","121128.961186647","ArealInterpolationGeometricCentroid","Parcel","99.4082840236686","FeatureClassBased","ReturnAll","","ExactParcelCentroidPoint","","","0",27.6232277482959,-99.4653604859385,"Relaxed"
"'240","WEBB COUNTY","'01","'240903","UNITED ISD","INDEPENDENT","201 LINDENWOOD DR","LAREDO","TX","78045-2499","201 LINDENWOOD DR","LAREDO","TX","78045-2499","(956) 473-6201","(956) 728-8691","rsantos@uisd.net","www.uisd.net","MR ROBERTO J SANTOS   ","43421","'240903002","UNITED SOUTH H S","REGULAR INSTRUCTIONAL","","4001 AVE LOS PRESIDENTES","LAREDO","TX","78046","4001 AVE LOS PRESIDENTES","LAREDO","TX","78046","(956) 473-5400","(956) 473-5599","aramirez5@unitedisd.org","www.uisd.net","ADRIANA RAMIREZ   ","'09-12","3219","Active","06/29/1989","3/14/2015 5:35:28 AM",101,"USCGeocoder",47,1,"4.01","","b625013e-2dd8-4401-8cc1-e9d50743bfcd","02","Parcel","Success","LOCATION_TYPE_STREET_ADDRESS","Meters","ArealInterpolation","197377.719907284","ArealInterpolationGeometricCentroid","Parcel","98.9940828402367","FeatureClassBased","ReturnAll","","ExactParcelCentroidPoint","","","0",27.4765013919779,-99.4500309614835,"Relaxed"
"'240","WEBB COUNTY","'01","'240903","UNITED ISD","INDEPENDENT","201 LINDENWOOD DR","LAREDO","TX","78045-2499","201 LINDENWOOD DR","LAREDO","TX","78045-2499","(956) 473-6201","(956) 728-8691","rsantos@uisd.net","www.uisd.net","MR ROBERTO J SANTOS   ","43421","'240903003","JOHN B ALEXANDER H S","REGULAR INSTRUCTIONAL","","3600 E DEL MAR","LAREDO","TX","78041","3600 E DEL MAR","LAREDO","TX","78041","(956) 473-5800","(956) 473-5999","esandovaljr@unitedisd.org","www.uisd.net","MR ERNESTO SANDOVAL JR   ","'09-12","2707","Active","01/31/1994","3/14/2015 5:35:28 AM",102,"USCGeocoder",63,1,"4.01","","cc24214a-5a96-4a2d-98ec-6910423841bd","09","AddressZIPCentroid","Success","LOCATION_TYPE_STREET_ADDRESS","Meters","ArealInterpolation","0","ArealInterpolationGeometricCentroid","USPSZip","100","FeatureClassBased","ReturnAll","","USPSZipAreaCentroid","","","0",27.549459,-99.488974,"Exact"
"'240","WEBB COUNTY","'01","'240903","UNITED ISD","INDEPENDENT","201 LINDENWOOD DR","LAREDO","TX","78045-2499","201 LINDENWOOD DR","LAREDO","TX","78045-2499","(956) 473-6201","(956) 728-8691","rsantos@uisd.net","www.uisd.net","MR ROBERTO J SANTOS   ","43421","'240903004","UNITED STEP ACADEMY","DAEP INSTRUCTIONAL","","5201 BOB BULLOCK LOOP","LAREDO","TX","78041","5201 BOB BULLOCK LOOP","LAREDO","TX","78041","(956) 764-6500","(956) 764-6599","grodriguez3@unitedisd.org","www.uisd.net","MR GERARDO RODRIGUEZ   ","'01-12","127","Active","07/01/1997","3/14/2015 5:35:28 AM",103,"USCGeocoder",94,1,"4.01","","f4bb3bb9-a8ed-46c9-bdd0-c508683d9078","09","AddressZIPCentroid","Success","LOCATION_TYPE_STREET_ADDRESS","Meters","ArealInterpolation","0","ArealInterpolationGeometricCentroid","USPSZip","100","FeatureClassBased","ReturnAll","","USPSZipAreaCentroid","","","0",27.549459,-99.488974,"Exact"
"'240","WEBB COUNTY","'01","'240903","UNITED ISD","INDEPENDENT","201 LINDENWOOD DR","LAREDO","TX","78045-2499","201 LINDENWOOD DR","LAREDO","TX","78045-2499","(956) 473-6201","(956) 728-8691","rsantos@uisd.net","www.uisd.net","MR ROBERTO J SANTOS   ","43421","'240903006","JUVENILLE JUSTICE ALTERNATIVE PROGRAM","JJAEP INSTRUCTIONAL","","4602 N BARLETT AVE","LAREDO","TX","78041-2429","4602 N BARLETT AVE","LAREDO","TX","78041-2429"," "," ","","","MRS ADRIANA ALEXANDER   ","'06-12","31","Active","08/01/1996","3/14/2015 5:35:28 AM",104,"USCGeocoder",63,1,"4.01","","d8c7fdd0-5b89-40ca-9f17-f10105395953","09","AddressZIPCentroid","Success","LOCATION_TYPE_STREET_ADDRESS","Meters","ArealInterpolation","0","ArealInterpolationGeometricCentroid","USPSZip","100","FeatureClassBased","ReturnAll","","USPSZipAreaCentroid","","","0",27.549459,-99.488974,"Exact"
"'240","WEBB COUNTY","'01","'240903","UNITED ISD","INDEPENDENT","201 LINDENWOOD DR","LAREDO","TX","78045-2499","201 LINDENWOOD DR","LAREDO","TX","78045-2499","(956) 473-6201","(956) 728-8691","rsantos@uisd.net","www.uisd.net","MR ROBERTO J SANTOS   ","43421","'240903009","LYNDON B JOHNSON","REGULAR INSTRUCTIONAL","","5626 CIELITO LINDO BLVD","LAREDO","TX","78046","5626 CIELITO LINDO BLVD","LAREDO","TX","78046","(956) 473-5100","(956) 473-5281","asalazar1@unitedisd.org","www.uisd.net","MR ARMANDO SALAZAR   ","'09-12","2698","Active","05/10/2001","3/14/2015 5:35:28 AM",105,"USCGeocoder",63,1,"4.01","","31391171-7335-4e11-b647-dffe5952daab","09","AddressZIPCentroid","Success","LOCATION_TYPE_STREET_ADDRESS","Meters","ArealInterpolation","0","ArealInterpolationGeometricCentroid","USPSZip","100","FeatureClassBased","ReturnAll","","USPSZipAreaCentroid","","","0",27.43465,-99.473074,"Exact"
"'240","WEBB COUNTY","'01","'240903","UNITED ISD","INDEPENDENT","201 LINDENWOOD DR","LAREDO","TX","78045-2499","201 LINDENWOOD DR","LAREDO","TX","78045-2499","(956) 473-6201","(956) 728-8691","rsantos@uisd.net","www.uisd.net","MR ROBERTO J SANTOS   ","43421","'240903041","UNITED MIDDLE","REGULAR INSTRUCTIONAL","","700 E DEL MAR BLVD","LAREDO","TX","78045","700 E DEL MAR BLVD","LAREDO","TX","78045","(956) 473-7300","(956) 473-7399","rmorales@unitedisd.org","www.uisd.net","MRS REBECCA MORALES   ","'06-08","1073","Active"," ","3/14/2015 5:35:28 AM",106,"USCGeocoder",31,1,"4.01","","61257c5e-31cb-4951-b51c-6715635fdb9b","03","StreetSegmentInterpolation","Success","LOCATION_TYPE_STREET_ADDRESS","Meters","LinearInterpolation","2813.27218019687","LinearInterpolationAddressRange","StreetSegment","96.0059171597633","FeatureClassBased","ReturnAll","","AddressRangeInterpolation","","","0",27.5717959272718,-99.4798562469113,"Relaxed"
"'240","WEBB COUNTY","'01","'240903","UNITED ISD","INDEPENDENT","201 LINDENWOOD DR","LAREDO","TX","78045-2499","201 LINDENWOOD DR","LAREDO","TX","78045-2499","(956) 473-6201","(956) 728-8691","rsantos@uisd.net","www.uisd.net","MR ROBERTO J SANTOS   ","43421","'240903043","UNITED SOUTH MIDDLE","REGULAR INSTRUCTIONAL","","3707 AVE LOS PRESIDENTES","LAREDO","TX","78046","3707 AVE LOS PRESIDENTES","LAREDO","TX","78043","(956) 473-7700","(956) 473-7799","rwilson@unitedisd.org","www.uisd.net","MRS ROYLIN WILSON   ","'06-08","1357","Active","01/26/1990","3/14/2015 5:35:28 AM",107,"USCGeocoder",109,1,"4.01","","b1fa2171-7b7c-46db-ac7a-46ce6000cfab","09","AddressZIPCentroid","Success","LOCATION_TYPE_STREET_ADDRESS","Meters","ArealInterpolation","0","ArealInterpolationGeometricCentroid","USPSZip","100","FeatureClassBased","ReturnAll","","USPSZipAreaCentroid","","","0",27.49191,-99.47171,"Exact"
"'240","WEBB COUNTY","'01","'240903","UNITED ISD","INDEPENDENT","201 LINDENWOOD DR","LAREDO","TX","78045-2499","201 LINDENWOOD DR","LAREDO","TX","78045-2499","(956) 473-6201","(956) 728-8691","rsantos@uisd.net","www.uisd.net","MR ROBERTO J SANTOS   ","43421","'240903044","SALVADOR GARCIA MIDDLE","REGULAR INSTRUCTIONAL","","499 PENA DR","RIO BRAVO","TX","78046","499 PENA DR","RIO BRAVO","TX","78045","(956) 473-5000","(956) 473-5099","clgamez@unitedisd.org","www.uisd.net","MS CLEOTILDE GAMEZ   ","'06-08","483","Active","07/01/1995","3/14/2015 5:35:28 AM",108,"USCGeocoder",109,1,"4.01","","df7f9fe0-0370-42be-9cba-5cd2b9d35a48","09","AddressZIPCentroid","Success","LOCATION_TYPE_STREET_ADDRESS","Meters","ArealInterpolation","0","ArealInterpolationGeometricCentroid","USPSZip","100","FeatureClassBased","ReturnAll","","USPSZipAreaCentroid","","","0",27.594073,-99.51285,"Exact"
"'240","WEBB COUNTY","'01","'240903","UNITED ISD","INDEPENDENT","201 LINDENWOOD DR","LAREDO","TX","78045-2499","201 LINDENWOOD DR","LAREDO","TX","78045-2499","(956) 473-6201","(956) 728-8691","rsantos@uisd.net","www.uisd.net","MR ROBERTO J SANTOS   ","43421","'240903045","GEORGE WASHINGTON MIDDLE","REGULAR INSTRUCTIONAL","","10306 RIVERBANK DR","LAREDO","TX","78045","10306 RIVERBANK DR","LAREDO","TX","78045","(956) 473-7600","(956) 473-7699","dbporter@unitedisd.org","www.uisd.net","MS BETH PORTER   ","'06-08","1308","Active","07/01/1995","3/14/2015 5:35:28 AM",109,"USCGeocoder",31,1,"4.01","","0358f34b-3961-4e02-bef8-b305edfbfa7e","02","Parcel","Success","LOCATION_TYPE_STREET_ADDRESS","Meters","ArealInterpolation","40423.1748214364","ArealInterpolationGeometricCentroid","Parcel","99.4082840236686","FeatureClassBased","ReturnAll","","ExactParcelCentroidPoint","","","0",27.5883281626064,-99.5282656675382,"Relaxed"
"'240","WEBB COUNTY","'01","'240903","UNITED ISD","INDEPENDENT","201 LINDENWOOD DR","LAREDO","TX","78045-2499","201 LINDENWOOD DR","LAREDO","TX","78045-2499","(956) 473-6201","(956) 728-8691","rsantos@uisd.net","www.uisd.net","MR ROBERTO J SANTOS   ","43421","'240903046","CLARK MIDDLE","REGULAR INSTRUCTIONAL","","500 HILLSIDE RD (REAR)","LAREDO","TX","78041-3199","500 HILLSIDE RD","LAREDO","TX","78041-3199","(956) 473-7500","(956) 473-7599","rener@unitedisd.org","www.uisd.net","MR RENE RODRIGUEZ   ","'06-08","788","Active","07/01/1994","3/14/2015 5:35:28 AM",110,"USCGeocoder",16,1,"4.01","","5bea484e-491d-4236-bd29-a30b9ddc6da2","02","Parcel","Success","LOCATION_TYPE_STREET_ADDRESS","Meters","ArealInterpolation","123839.157703519","ArealInterpolationGeometricCentroid","Parcel","95.2662721893491","FeatureClassBased","ReturnAll","","ExactParcelCentroidPoint","","","0",27.5494755748825,-99.4984972585442,"Relaxed"
"'240","WEBB COUNTY","'01","'240903","UNITED ISD","INDEPENDENT","201 LINDENWOOD DR","LAREDO","TX","78045-2499","201 LINDENWOOD DR","LAREDO","TX","78045-2499","(956) 473-6201","(956) 728-8691","rsantos@uisd.net","www.uisd.net","MR ROBERTO J SANTOS   ","43421","'240903047","LOS OBISPOS MIDDLE","REGULAR INSTRUCTIONAL","","4801 S EJIDO AVE","LAREDO","TX","78046","4801 S EJIDO AVE","LAREDO","TX","78046","(956) 473-7800","(956) 473-1899","jcsalazar@unitedisd.org","www.uisd.net","MS JESSICA SALAZAR   ","'06-08","1026","Active","04/01/1996","3/14/2015 5:35:28 AM",111,"USCGeocoder",63,1,"4.01","","5d868e0a-9561-40e8-bf2c-032c2d6f36dd","09","AddressZIPCentroid","Success","LOCATION_TYPE_STREET_ADDRESS","Meters","ArealInterpolation","0","ArealInterpolationGeometricCentroid","USPSZip","100","FeatureClassBased","ReturnAll","","USPSZipAreaCentroid","","","0",27.43465,-99.473074,"Exact"
"'240","WEBB COUNTY","'01","'240903","UNITED ISD","INDEPENDENT","201 LINDENWOOD DR","LAREDO","TX","78045-2499","201 LINDENWOOD DR","LAREDO","TX","78045-2499","(956) 473-6201","(956) 728-8691","rsantos@uisd.net","www.uisd.net","MR ROBERTO J SANTOS   ","43421","'240903048","TRAUTMANN MIDDLE","REGULAR INSTRUCTIONAL","","8501 CURLY LN","LAREDO","TX","78045","8501 CURLY LN","LAREDO","TX","78045","(956) 473-7400","(956) 473-7499","ljacaman@unitedisd.org","www.uisd.net","MS LETICIA MENCHACA   ","'06-08","1821","Active","04/01/1996","3/14/2015 5:35:28 AM",112,"USCGeocoder",16,1,"4.01","","09cd74fc-1280-4f5a-93bf-0f22cc8ed9b8","02","Parcel","Success","LOCATION_TYPE_STREET_ADDRESS","Meters","ArealInterpolation","156063.546109915","ArealInterpolationGeometricCentroid","Parcel","99.4082840236686","FeatureClassBased","ReturnAll","","ExactParcelCentroidPoint","","","0",27.5805614891549,-99.4840321936754,"Relaxed"
"'240","WEBB COUNTY","'01","'240903","UNITED ISD","INDEPENDENT","201 LINDENWOOD DR","LAREDO","TX","78045-2499","201 LINDENWOOD DR","LAREDO","TX","78045-2499","(956) 473-6201","(956) 728-8691","rsantos@uisd.net","www.uisd.net","MR ROBERTO J SANTOS   ","43421","'240903053","ANTONIO GONZALEZ MIDDLE","REGULAR INSTRUCTIONAL","","5208 SANTA CLAUDIA LN","LAREDO","TX","78046","5208 SANTA CLAUDIA LN","LAREDO","TX","78046","(956) 473-7000","(956) 473-7099","pperez1@unitedisd.org","www.uisd.net","MS PATRICIA PEREZ   ","'06-08","1260","Active","07/25/2001","3/14/2015 5:35:28 AM",113,"USCGeocoder",31,1,"4.01","","7f06e6ec-2ecc-435b-9c00-8defc1a74ef0","09","AddressZIPCentroid","Success","LOCATION_TYPE_STREET_ADDRESS","Meters","ArealInterpolation","0","ArealInterpolationGeometricCentroid","USPSZip","100","FeatureClassBased","ReturnAll","","USPSZipAreaCentroid","","","0",27.43465,-99.473074,"Exact"
"'240","WEBB COUNTY","'01","'240903","UNITED ISD","INDEPENDENT","201 LINDENWOOD DR","LAREDO","TX","78045-2499","201 LINDENWOOD DR","LAREDO","TX","78045-2499","(956) 473-6201","(956) 728-8691","rsantos@uisd.net","www.uisd.net","MR ROBERTO J SANTOS   ","43421","'240903054","LAMAR BRUNI VERGARA MIDDLE","REGULAR INSTRUCTIONAL","","5910 SAINT LUKE BLVD","LAREDO","TX","78046","5910 SAINT LUKE BLVD","LAREDO","TX","78046","(956) 473-6600","(956) 473-6699","cflores2@unitedisd.org","www.uisd.net","MRS CLARE FLORES   ","'06-08","877","Active","09/26/2006","3/14/2015 5:35:28 AM",114,"USCGeocoder",16,1,"4.01","","8604a171-67b9-44c4-9fa2-aac2ab46390a","02","Parcel","Success","LOCATION_TYPE_STREET_ADDRESS","Meters","ArealInterpolation","80958.7064425349","ArealInterpolationGeometricCentroid","Parcel","98.4023668639053","FeatureClassBased","ReturnAll","","ExactParcelCentroidPoint","","","0",27.4305901793984,-99.4573904364081,"Relaxed"
"'240","WEBB COUNTY","'01","'240903","UNITED ISD","INDEPENDENT","201 LINDENWOOD DR","LAREDO","TX","78045-2499","201 LINDENWOOD DR","LAREDO","TX","78045-2499","(956) 473-6201","(956) 728-8691","rsantos@uisd.net","www.uisd.net","MR ROBERTO J SANTOS   ","43421","'240903103","NYE EL","REGULAR INSTRUCTIONAL","","101 E DEL MAR BLVD","LAREDO","TX","78041","101 E DEL MAR BLVD","LAREDO","TX","78041","(956) 473-3700","(956) 473-3799","planas@unitedisd.org","www.uisd.net","MS PATRICIA E LANAS   ","'EE-05","822","Active"," ","3/14/2015 5:35:28 AM",115,"USCGeocoder",16,1,"4.01","","723833ef-af3e-4592-9627-99839a9f949c","02","Parcel","Success","LOCATION_TYPE_STREET_ADDRESS","Meters","ArealInterpolation","11442.1444679499","ArealInterpolationGeometricCentroid","Parcel","99.4082840236686","FeatureClassBased","ReturnAll","","ExactParcelCentroidPoint","","","0",27.5673071978581,-99.4971034904188,"Relaxed"
"'240","WEBB COUNTY","'01","'240903","UNITED ISD","INDEPENDENT","201 LINDENWOOD DR","LAREDO","TX","78045-2499","201 LINDENWOOD DR","LAREDO","TX","78045-2499","(956) 473-6201","(956) 728-8691","rsantos@uisd.net","www.uisd.net","MR ROBERTO J SANTOS   ","43421","'240903105","CLARK EL","REGULAR INSTRUCTIONAL","","500 W HILLSIDE RD","LAREDO","TX","78041-3199","500 W HILLSIDE RD","LAREDO","TX","78041-3199","(956) 476-4600","(956) 473-4699","shigareda@unitedisd.org","www.uisd.net","MS SANDRA L HIGAREDA   ","'EE-05","478","Active"," ","3/14/2015 5:35:28 AM",116,"USCGeocoder",0,1,"4.01","","561e67a0-d0cd-4e1d-9ece-a6c31691628c","02","Parcel","Success","LOCATION_TYPE_STREET_ADDRESS","Meters","ArealInterpolation","123839.157703519","ArealInterpolationGeometricCentroid","Parcel","99.4082840236686","FeatureClassBased","ReturnAll","","ExactParcelCentroidPoint","","","0",27.5494755748825,-99.4984972585442,"Relaxed"
"'240","WEBB COUNTY","'01","'240903","UNITED ISD","INDEPENDENT","201 LINDENWOOD DR","LAREDO","TX","78045-2499","201 LINDENWOOD DR","LAREDO","TX","78045-2499","(956) 473-6201","(956) 728-8691","rsantos@uisd.net","www.uisd.net","MR ROBERTO J SANTOS   ","43421","'240903107","SALINAS EL","REGULAR INSTRUCTIONAL","","1000 CENTURY DR W","LAREDO","TX","78046","1000 CENTURY DR W","LAREDO","TX","78046","(956) 473-3200","(956) 473-3299","arodrigueziii@unitedisd.org","www.uisd.net","MR ABRAHAM RODRIGUEZ III   ","'EE-05","848","Active"," ","3/14/2015 5:35:28 AM",117,"USCGeocoder",78,1,"4.01","","edbfd0e5-bed2-4e02-b1d2-12547372bf72","09","AddressZIPCentroid","Success","LOCATION_TYPE_STREET_ADDRESS","Meters","ArealInterpolation","0","ArealInterpolationGeometricCentroid","USPSZip","100","FeatureClassBased","ReturnAll","","USPSZipAreaCentroid","","","0",27.43465,-99.473074,"Exact"
"'240","WEBB COUNTY","'01","'240903","UNITED ISD","INDEPENDENT","201 LINDENWOOD DR","LAREDO","TX","78045-2499","201 LINDENWOOD DR","LAREDO","TX","78045-2499","(956) 473-6201","(956) 728-8691","rsantos@uisd.net","www.uisd.net","MR ROBERTO J SANTOS   ","43421","'240903109","NEWMAN EL","REGULAR INSTRUCTIONAL","","1300 ALTA VISTA","LAREDO","TX","78041","1300 ALTA VISTA","LAREDO","TX","78041","(956) 473-3800","(956) 473-3899","lgarcia2@unitedisd.org","www.uisd.net","MRS LETICIA GARCIA   ","'EE-05","611","Active","07/15/1980","3/14/2015 5:35:28 AM",118,"USCGeocoder",125,1,"4.01","","fd7f4825-33e3-40e0-a62e-9410c9dcef2a","09","AddressZIPCentroid","Success","LOCATION_TYPE_STREET_ADDRESS","Meters","ArealInterpolation","0","ArealInterpolationGeometricCentroid","USPSZip","100","FeatureClassBased","ReturnAll","","USPSZipAreaCentroid","","","0",27.549459,-99.488974,"Exact"
"'240","WEBB COUNTY","'01","'240903","UNITED ISD","INDEPENDENT","201 LINDENWOOD DR","LAREDO","TX","78045-2499","201 LINDENWOOD DR","LAREDO","TX","78045-2499","(956) 473-6201","(956) 728-8691","rsantos@uisd.net","www.uisd.net","MR ROBERTO J SANTOS   ","43421","'240903110","TRAUTMANN EL","REGULAR INSTRUCTIONAL","","810 LINDENWOOD DR","LAREDO","TX","78045","810 LINDENWOOD","LAREDO","TX","78045","(956) 473-3100","(956) 473-3199","zgonzalez@unitedisd.org","www.uisd.net","MS ZAIDA GONZALEZ   ","'EE-05","792","Active"," ","3/14/2015 5:35:28 AM",119,"USCGeocoder",63,1,"4.01","","e5df0e15-919b-4173-8d67-8b46fc26abd5","02","Parcel","Success","LOCATION_TYPE_STREET_ADDRESS","Meters","ArealInterpolation","1500.1913549602","ArealInterpolationGeometricCentroid","Parcel","93.491124260355","FeatureClassBased","ReturnAll","","ExactParcelCentroidPoint","","","0",27.5893933537778,-99.4768301412537,"Relaxed"
"'240","WEBB COUNTY","'01","'240903","UNITED ISD","INDEPENDENT","201 LINDENWOOD DR","LAREDO","TX","78045-2499","201 LINDENWOOD DR","LAREDO","TX","78045-2499","(956) 473-6201","(956) 728-8691","rsantos@uisd.net","www.uisd.net","MR ROBERTO J SANTOS   ","43421","'240903111","SIGIFREDO PEREZ EL","REGULAR INSTRUCTIONAL","","500 SIERRA VISTA DR","LAREDO","TX","78046","500 SIERRA VISTA DR","LAREDO","TX","78043","(956) 473-3600","(956) 473-3699","schernandez@unitedisd.org","www.uisd.net","MRS SALUD CLAUDIA HERNANDEZ   ","'EE-05","1104","Active"," ","3/14/2015 5:35:28 AM",120,"USCGeocoder",47,1,"4.01","","79702c42-7769-4681-8f62-d3556795f7e0","03","StreetSegmentInterpolation","Success","LOCATION_TYPE_STREET_ADDRESS","Meters","LinearInterpolation","5498.11100328644","LinearInterpolationAddressRange","StreetSegment","90.0887573964497","FeatureClassBased","ReturnAll","","AddressRangeInterpolation","","","0",27.4458505410209,-99.4716795203458,"Relaxed"
"'240","WEBB COUNTY","'01","'240903","UNITED ISD","INDEPENDENT","201 LINDENWOOD DR","LAREDO","TX","78045-2499","201 LINDENWOOD DR","LAREDO","TX","78045-2499","(956) 473-6201","(956) 728-8691","rsantos@uisd.net","www.uisd.net","MR ROBERTO J SANTOS   ","43421","'240903112","FINLEY EL","REGULAR INSTRUCTIONAL","","2001 LOWRY RD","LAREDO","TX","78045-8552","2001 LOWRY","LAREDO","TX","78041-8552","(956) 473-4500","(956) 473-4599","jgarza2@unitedisd.org","www.uisd.net","MR JOE GARZA   ","'EE-05","495","Active","06/23/1987","3/14/2015 5:35:28 AM",121,"USCGeocoder",16,1,"4.01","","85878554-0c26-4012-bc44-65c423857af2","02","Parcel","Success","LOCATION_TYPE_STREET_ADDRESS","Meters","ArealInterpolation","38526.552295737","ArealInterpolationGeometricCentroid","Parcel","92.9585798816568","FeatureClassBased","ReturnAll","","ExactParcelCentroidPoint","","","0",27.5852514236185,-99.5152798598808,"Relaxed"
"'240","WEBB COUNTY","'01","'240903","UNITED ISD","INDEPENDENT","201 LINDENWOOD DR","LAREDO","TX","78045-2499","201 LINDENWOOD DR","LAREDO","TX","78045-2499","(956) 473-6201","(956) 728-8691","rsantos@uisd.net","www.uisd.net","MR ROBERTO J SANTOS   ","43421","'240903114","AMPARO GUTIERREZ EL","REGULAR INSTRUCTIONAL","","505 CALLE DEL NORTE","LAREDO","TX","78041","505 CALLE DEL NORTE","LAREDO","TX","78041","(956) 473-4400","(956) 473-4499","ccdovalina@unitedisd.org","www.uisd.net","MS CLAUDIA D GUZMAN   ","'EE-05","580","Active","08/17/1992","3/14/2015 5:35:28 AM",122,"USCGeocoder",78,1,"4.01","","5461cd56-4dfe-4500-bc34-ba48a5dbc379","09","AddressZIPCentroid","Success","LOCATION_TYPE_STREET_ADDRESS","Meters","ArealInterpolation","0","ArealInterpolationGeometricCentroid","USPSZip","100","FeatureClassBased","ReturnAll","","USPSZipAreaCentroid","","","0",27.549459,-99.488974,"Exact"
"'240","WEBB COUNTY","'01","'240903","UNITED ISD","INDEPENDENT","201 LINDENWOOD DR","LAREDO","TX","78045-2499","201 LINDENWOOD DR","LAREDO","TX","78045-2499","(956) 473-6201","(956) 728-8691","rsantos@uisd.net","www.uisd.net","MR ROBERTO J SANTOS   ","43421","'240903115","RUIZ EL","REGULAR INSTRUCTIONAL","","1717 AVE LOS PRESIDENTES","LAREDO","TX","78046","1717 AVE LOS PRESIDENTES","LAREDO","TX","78043","(956) 473-3300","(956) 473-3399","cfox@unitedisd.org","www.uisd.net","MRS CARYN Y FOX   ","'EE-05","928","Active","08/17/1992","3/14/2015 5:35:28 AM",123,"USCGeocoder",47,1,"4.01","","9a3f0775-d65b-415b-b9c8-00405089e5b3","09","AddressZIPCentroid","Success","LOCATION_TYPE_STREET_ADDRESS","Meters","ArealInterpolation","0","ArealInterpolationGeometricCentroid","USPSZip","100","FeatureClassBased","ReturnAll","","USPSZipAreaCentroid","","","0",27.49191,-99.47171,"Exact"
