CountyNumber,CountyName,RegionNumber,DistrictNumber,DistrictName,DistrictType,DistrictStreetAddress,DistrictCity,DistrictState,DistrictZip,DistrictSiteStreetAddress,DistrictSiteCity,DistrictSiteState,DistrictSiteZip,DistrictPhone,DistrictFax,DistrictEmailAddress,DistrictWebPageAddress,DistrictSuperintendent,DistrictEnrollmentasofOct2014,SchoolNumber,SchoolName,InstructionType,CharterType,SchoolStreetAddress,SchoolCity,SchoolState,SchoolZip,SchoolSiteStreetAddress,SchoolSiteCity,SchoolSiteState,SchoolSiteZip,SchoolPhone,SchoolFax,SchoolEmailAddress,SchoolWebPageAddress,SchoolPrincipal,GradeRange,SchoolEnrollmentasofOct2014,SchoolStatus,SchoolStatusDate,UpdateDate,AUTO_UNIQUE_ID_2015-03-23_cmcdonald_output_18_cm,Source,TimeTaken,UpdatedGeocoding,Version,ErrorMessage,TransactionId,naaccrQualCode,naaccrQualType,FeatureMatchingResultType,MatchedLocationType,RegionSizeUnits,InterpolationType,RegionSize,InterpolationSubType,FeatureMatchingGeographyType,MatchScore,FeatureMatchingHierarchy,TieHandlingStrategyType,FeatureMatchingResultTypeTieBreakingNotes,GeocodeQualityType,FeatureMatchingHierarchyNotes,FeatureMatchingResultTypeNotes,FeatureMatchingResultCount,Latitude,Longitude,MatchType
'236,WALKER COUNTY,'06,'236903,WINDHAM SCHOOL DISTRICT,INDEPENDENT,P O BOX 40,HUNTSVILLE,TX,77342-0040,804 BUILDING B FM 2821 W,HUNTSVILLE,TX,77320,(936) 291-5303,(936) 436-4031,superintendent@wsdtx.org,www.wsdtx.org,DR CLINT CARPENTER   ,0,'236903093,TRAVIS COUNTY STATE JAIL,REGULAR INSTRUCTIONAL,,8101 FM 969,AUSTIN,TX,78724,8101 FM 969,AUSTIN,TX,78724,(512) 926-4482,(512) 929-8297,sandra.haak@wsdtx.org,www.wsdtx.org,SANDRA HAAK   ,'UG,0,Active,2000-01-03,2015-03-14T05:35:28,25,USCGeocoder,78,1,4.01,,f14deb81-0c98-48d1-8b22-2f0fa0ca6baa,3,StreetSegmentInterpolation,Success,LOCATION_TYPE_STREET_ADDRESS,Meters,LinearInterpolation,22859.0963568,LinearInterpolationAddressRange,StreetSegment,100,FeatureClassBased,ReturnAll,,AddressRangeInterpolation,,,0,30.278579533,-97.6422536252,Exact
'236,WALKER COUNTY,'06,'236903,WINDHAM SCHOOL DISTRICT,INDEPENDENT,P O BOX 40,HUNTSVILLE,TX,77342-0040,804 BUILDING B FM 2821 W,HUNTSVILLE,TX,77320,(936) 291-5303,(936) 436-4031,superintendent@wsdtx.org,www.wsdtx.org,DR CLINT CARPENTER   ,0,'236903094,HAMILTON UNIT,REGULAR INSTRUCTIONAL,,200 LEE MORRISON LN,BRYAN,TX,77807,200 LEE MORRISON LN,BRYAN,TX,77807,(979) 779-1633,(979) 822-9015,david.johnson@wsdtx.org,www.wsdtx.org,MR DAVID JOHNSON   ,'UG,0,Active,2004-06-17,2015-03-14T05:35:28,26,USCGeocoder,47,1,4.01,,80bceefb-f2b9-404b-8d00-fa0dbcf8e76b,3,StreetSegmentInterpolation,Success,LOCATION_TYPE_STREET_ADDRESS,Meters,LinearInterpolation,17186.8449487,LinearInterpolationAddressRange,StreetSegment,100,FeatureClassBased,ReturnAll,,AddressRangeInterpolation,,,0,30.6852904862,-96.4182009249,Exact
'236,WALKER COUNTY,'06,'236903,WINDHAM SCHOOL DISTRICT,INDEPENDENT,P O BOX 40,HUNTSVILLE,TX,77342-0040,804 BUILDING B FM 2821 W,HUNTSVILLE,TX,77320,(936) 291-5303,(936) 436-4031,superintendent@wsdtx.org,www.wsdtx.org,DR CLINT CARPENTER   ,0,'236903095,BYRD UNIT,REGULAR INSTRUCTIONAL,,21 FM 247,HUNTSVILLE,TX,77320,21 FM 247,HUNTSVILLE,TX,77320,(936) 295-5768,(936) 295-5147,james.griffith@wsdtx.org,www.wsdtx.org,JAMES GRIFFITH   ,'UG,0,Active,2008-01-16,2015-03-14T05:35:28,27,USCGeocoder,78,1,4.01,,91b0f6da-5f28-4ffd-919f-c32c958247f1,9,AddressZIPCentroid,Success,LOCATION_TYPE_STREET_ADDRESS,Meters,ArealInterpolation,0,ArealInterpolationGeometricCentroid,USPSZip,100,FeatureClassBased,ReturnAll,,Manual,,,0,30.737894,-95.549599,Exact
'236,WALKER COUNTY,'06,'236903,WINDHAM SCHOOL DISTRICT,INDEPENDENT,P O BOX 40,HUNTSVILLE,TX,77342-0040,804 BUILDING B FM 2821 W,HUNTSVILLE,TX,77320,(936) 291-5303,(936) 436-4031,superintendent@wsdtx.org,www.wsdtx.org,DR CLINT CARPENTER   ,0,'236903096,GARZA EAST UNIT,REGULAR INSTRUCTIONAL,,4304 HWY 202,BEEVILLE,TX,78102,4304 HWY 202,BEEVILLE,TX,78102,(361) 358-9880,(361) 358-9360,gina.cooper@wsdtx.org,www.wsdtx.org,JOHANNA CANALES   ,'UG,0,Active,2008-01-16,2015-03-14T05:35:28,28,USCGeocoder,94,1,4.01,,cdc9d19a-ddc4-414e-a07a-4e4495df7f46,3,StreetSegmentInterpolation,Success,LOCATION_TYPE_STREET_ADDRESS,Meters,LinearInterpolation,5714.48131474,LinearInterpolationAddressRange,StreetSegment,100,FeatureClassBased,ReturnAll,,AddressRangeInterpolation,,,0,28.3808893425,-97.6638226768,Exact
'236,WALKER COUNTY,'06,'236903,WINDHAM SCHOOL DISTRICT,INDEPENDENT,P O BOX 40,HUNTSVILLE,TX,77342-0040,804 BUILDING B FM 2821 W,HUNTSVILLE,TX,77320,(936) 291-5303,(936) 436-4031,superintendent@wsdtx.org,www.wsdtx.org,DR CLINT CARPENTER   ,0,'236903097,SAN SABA UNIT,REGULAR INSTRUCTIONAL,,206 S WALLACE CREEK RD,SAN SABA,TX,76877,206 S WALLACE CREEK RD,SAN SABA,TX,76877,(325) 372-4255,(325) 372-4258,lonnie.white@wsdtx.org,www.wsdtx.org,AZURE MACH   ,'UG,0,Active,2008-01-16,2015-03-14T05:35:28,29,USCGeocoder,31,1,4.01,,32468f3a-d738-4f1e-9b5f-006e9fce4916,9,AddressZIPCentroid,Success,LOCATION_TYPE_STREET_ADDRESS,Meters,ArealInterpolation,0,ArealInterpolationGeometricCentroid,USPSZip,100,FeatureClassBased,ReturnAll,,Manual,,,0,31.199753,-98.762445,Exact
'236,WALKER COUNTY,'06,'236903,WINDHAM SCHOOL DISTRICT,INDEPENDENT,P O BOX 40,HUNTSVILLE,TX,77342-0040,804 BUILDING B FM 2821 W,HUNTSVILLE,TX,77320,(936) 291-5303,(936) 436-4031,superintendent@wsdtx.org,www.wsdtx.org,DR CLINT CARPENTER   ,0,'236903098,MARLIN UNIT,REGULAR INSTRUCTIONAL,,2893 STATE HWY 6,MARLIN,TX,76661-6588,2893 STATE HWY 6,MARLIN,TX,76661-6588,(254) 883-3853,(254) 883-3858,james.masters@wsdtx.org,www.wsdtx.org,KATHY LACKEY   ,'UG,0,Active,2008-01-16,2015-03-14T05:35:28,30,USCGeocoder,78,1,4.01,,691d3024-085c-4372-ada7-ed32a95bfb8f,9,AddressZIPCentroid,Success,LOCATION_TYPE_STREET_ADDRESS,Meters,ArealInterpolation,0,ArealInterpolationGeometricCentroid,USPSZip,100,FeatureClassBased,ReturnAll,,Manual,,,0,31.294633,-96.875277,Exact
'236,WALKER COUNTY,'06,'236903,WINDHAM SCHOOL DISTRICT,INDEPENDENT,P O BOX 40,HUNTSVILLE,TX,77342-0040,804 BUILDING B FM 2821 W,HUNTSVILLE,TX,77320,(936) 291-5303,(936) 436-4031,superintendent@wsdtx.org,www.wsdtx.org,DR CLINT CARPENTER   ,0,'236903099,VANCE UNIT,REGULAR INSTRUCTIONAL,,2 JESTER RD,RICHMOND,TX,77469,2 JESTER RD,RICHMOND,TX,77469,(281) 277-3030,(281) 277-3043,superintendent@wsdtx.org,www.wsdtx.org,    ,'UG,0,Active,2008-01-16,2015-03-14T05:35:28,31,USCGeocoder,31,1,4.01,,23fdee20-87c7-4905-979f-8ea459891a2b,3,StreetSegmentInterpolation,Success,LOCATION_TYPE_STREET_ADDRESS,Meters,LinearInterpolation,4198.40160136,LinearInterpolationAddressRange,StreetSegment,98.9940828402,FeatureClassBased,ReturnAll,,AddressRangeInterpolation,,,0,29.6261295981,-95.7046374473,Relaxed
'236,WALKER COUNTY,'06,'236903,WINDHAM SCHOOL DISTRICT,INDEPENDENT,P O BOX 40,HUNTSVILLE,TX,77342-0040,804 BUILDING B FM 2821 W,HUNTSVILLE,TX,77320,(936) 291-5303,(936) 436-4031,superintendent@wsdtx.org,www.wsdtx.org,DR CLINT CARPENTER   ,0,'236903100,ROACH BOOT CAMP,REGULAR INSTRUCTIONAL,,15845 FM 164,CHILDRESS,TX,79201,15845 FM 164,CHILDRESS,TX,79201,(940) 937-6364,(940) 937-3182,superintendent@wsdtx.org,www.wsdtx.org,    ,'UG,0,Active,2008-01-16,2015-03-14T05:35:28,32,USCGeocoder,94,1,4.01,,95fd9d40-b04e-41e7-8109-4d9d8c4a676c,9,AddressZIPCentroid,Success,LOCATION_TYPE_STREET_ADDRESS,Meters,ArealInterpolation,0,ArealInterpolationGeometricCentroid,USPSZip,100,FeatureClassBased,ReturnAll,,Manual,,,0,34.420815,-100.202685,Exact
'237,WALLER COUNTY,'04,'237902,HEMPSTEAD ISD,INDEPENDENT,P O BOX 1007,HEMPSTEAD,TX,77445-1007,524 AUSTIN ST,HEMPSTEAD,TX,77445-1007,(979) 826-3304,(979) 826-5510,meadort@hempsteadisd.org,www.hempsteadisd.org,MARCIA LAWTON   ,1490,'237902001,HEMPSTEAD H S,REGULAR INSTRUCTIONAL,,P O BOX 1007,HEMPSTEAD,TX,77445-1007,801 DONAHO,HEMPSTEAD,TX,77445-1007,(979) 826-3331, ,,,ROSE UHEREK   ,'09-12,386,Active, ,2015-03-14T05:35:28,33,USCGeocoder,47,1,4.01,,7075e38d-5d2f-49da-a38f-4ed8ab5d0177,9,AddressZIPCentroid,Success,LOCATION_TYPE_STREET_ADDRESS,Meters,ArealInterpolation,0,ArealInterpolationGeometricCentroid,USPSZip,100,FeatureClassBased,ReturnAll,,Manual,,,0,30.083652,-96.076739,Exact
'237,WALLER COUNTY,'04,'237902,HEMPSTEAD ISD,INDEPENDENT,P O BOX 1007,HEMPSTEAD,TX,77445-1007,524 AUSTIN ST,HEMPSTEAD,TX,77445-1007,(979) 826-3304,(979) 826-5510,meadort@hempsteadisd.org,www.hempsteadisd.org,MARCIA LAWTON   ,1490,'237902041,HEMPSTEAD MIDDLE,REGULAR INSTRUCTIONAL,,P O BOX 1007,HEMPSTEAD,TX,77445-1007,2532 9TH ST,HEMPSTEAD,TX,77445-1007,(979) 826-2530, ,,,AMY LACEY   ,'06-08,348,Active, ,2015-03-14T05:35:28,34,USCGeocoder,94,1,4.01,,da247a97-952d-4e7c-b0c3-9add34c04f13,9,AddressZIPCentroid,Success,LOCATION_TYPE_STREET_ADDRESS,Meters,ArealInterpolation,0,ArealInterpolationGeometricCentroid,USPSZip,100,FeatureClassBased,ReturnAll,,Manual,,,0,30.081888,-96.077243,Exact
'237,WALLER COUNTY,'04,'237902,HEMPSTEAD ISD,INDEPENDENT,P O BOX 1007,HEMPSTEAD,TX,77445-1007,524 AUSTIN ST,HEMPSTEAD,TX,77445-1007,(979) 826-3304,(979) 826-5510,meadort@hempsteadisd.org,www.hempsteadisd.org,MARCIA LAWTON   ,1490,'237902101,HEMPSTEAD EL,REGULAR INSTRUCTIONAL,,P O BOX 1007,HEMPSTEAD,TX,77445-1007,1111 ST BARBE ST,HEMPSTEAD,TX,77445-1007,(979) 826-2452, ,,,CLARA CUMMINGS   ,'03-05,314,Active, ,2015-03-14T05:35:28,35,USCGeocoder,78,1,4.01,,352e3a6b-8da5-4cd8-b758-d3aba8db9a44,9,AddressZIPCentroid,Success,LOCATION_TYPE_STREET_ADDRESS,Meters,ArealInterpolation,0,ArealInterpolationGeometricCentroid,USPSZip,100,FeatureClassBased,ReturnAll,,Manual,,,0,30.092276,-96.081674,Exact
'237,WALLER COUNTY,'04,'237902,HEMPSTEAD ISD,INDEPENDENT,P O BOX 1007,HEMPSTEAD,TX,77445-1007,524 AUSTIN ST,HEMPSTEAD,TX,77445-1007,(979) 826-3304,(979) 826-5510,meadort@hempsteadisd.org,www.hempsteadisd.org,MARCIA LAWTON   ,1490,'237902102,HEMPSTEAD EARLY CHILDHOOD,REGULAR INSTRUCTIONAL,,P O BOX 1007,HEMPSTEAD,TX,77445,1340 13TH ST,HEMPSTEAD,TX,77445,(979) 826-2452, ,,,CLARA CUMMINGS   ,'EE-02,442,Active,2003-09-11,2015-03-14T05:35:28,36,USCGeocoder,78,1,4.01,,640b2262-fbd3-4dfc-8572-d8b8c85b7def,3,StreetSegmentInterpolation,Success,LOCATION_TYPE_STREET_ADDRESS,Meters,LinearInterpolation,2433.80985422,LinearInterpolationAddressRange,StreetSegment,100,FeatureClassBased,ReturnAll,,AddressRangeInterpolation,,,0,30.0923039059,-96.0822836411,Exact
'237,WALLER COUNTY,'04,'237904,WALLER ISD,INDEPENDENT,2214 WALLER ST,WALLER,TX,77484,2214 WALLER ST,WALLER,TX,77484,(936) 931-3685,(936) 372-5349,dtwardow@wallerisd.net,www.wallerisd.net,MR DANNY TWARDOWSKI   ,6250,'237904002,WALLER H S,REGULAR INSTRUCTIONAL,,20950 FIELDS STORE RD,WALLER,TX,77484,20950 FIELDS STORE RD,WALLER,TX,77484,(936) 372-3654,(936) 372-4114,bmerrell@wallerisd.net,www.wallerisd.net,DR BRIAN MERRELL   ,'EE 09-12,1708,Active, ,2015-03-14T05:35:28,37,USCGeocoder,47,1,4.01,,e7d03d38-2a5d-451b-aaf5-f7b946df4198,3,StreetSegmentInterpolation,Success,LOCATION_TYPE_STREET_ADDRESS,Meters,LinearInterpolation,4019.14437568,LinearInterpolationAddressRange,StreetSegment,97.0414201183,FeatureClassBased,ReturnAll,,AddressRangeInterpolation,,,0,30.0794038214,-95.9217290825,Relaxed;Soundex
'237,WALLER COUNTY,'04,'237904,WALLER ISD,INDEPENDENT,2214 WALLER ST,WALLER,TX,77484,2214 WALLER ST,WALLER,TX,77484,(936) 931-3685,(936) 372-5349,dtwardow@wallerisd.net,www.wallerisd.net,MR DANNY TWARDOWSKI   ,6250,'237904041,WALLER J H,REGULAR INSTRUCTIONAL,,2402 WALLER ST,WALLER,TX,77484-8402,2402 WALLER ST,WALLER,TX,77484-8402,(936) 931-1353,(936) 931-4044,emeldahl@wallerisd.net,www.wallerisd.net,MR ERIC MELDAHL   ,'06-08,697,Active,1989-06-26,2015-03-14T05:35:28,38,USCGeocoder,0,1,4.01,,631fd9f0-4e75-41a1-a637-b5369739771e,3,StreetSegmentInterpolation,Success,LOCATION_TYPE_STREET_ADDRESS,Meters,LinearInterpolation,2008.06284724,LinearInterpolationAddressRange,StreetSegment,100,FeatureClassBased,ReturnAll,,AddressRangeInterpolation,,,0,30.0623595437,-95.9268215088,Exact
'237,WALLER COUNTY,'04,'237904,WALLER ISD,INDEPENDENT,2214 WALLER ST,WALLER,TX,77484,2214 WALLER ST,WALLER,TX,77484,(936) 931-3685,(936) 372-5349,dtwardow@wallerisd.net,www.wallerisd.net,MR DANNY TWARDOWSKI   ,6250,'237904043,SCHULTZ J H,REGULAR INSTRUCTIONAL,,19010 STOKES RD,WALLER,TX,77484,19010 STOKES RD,WALLER,TX,77484,(936) 372-9103,(936) 372-9302,bmayes@wallerisd.net,www.wallerisd.net,MR BENNIE MAYES   ,'06-08,694,Active,2009-08-24,2015-03-14T05:35:28,39,USCGeocoder,31,1,4.01,,4d8332b3-b988-4f03-8370-6c1ca7585246,3,StreetSegmentInterpolation,Success,LOCATION_TYPE_STREET_ADDRESS,Meters,LinearInterpolation,2326.44745977,LinearInterpolationAddressRange,StreetSegment,98.9940828402,FeatureClassBased,ReturnAll,,AddressRangeInterpolation,,,0,30.0511060034,-95.9085080917,Relaxed
'237,WALLER COUNTY,'04,'237904,WALLER ISD,INDEPENDENT,2214 WALLER ST,WALLER,TX,77484,2214 WALLER ST,WALLER,TX,77484,(936) 931-3685,(936) 372-5349,dtwardow@wallerisd.net,www.wallerisd.net,MR DANNY TWARDOWSKI   ,6250,'237904101,ROBERTS ROAD EL,REGULAR INSTRUCTIONAL,,24920 ZUBE RD,HOCKLEY,TX,77447-2492,24920 ZUBE RD,HOCKLEY,TX,77447-2492,(281) 256-2343,(281) 373-3164,adavis@wallerisd.net,www.wallerisd.net,MRS ANGIE DAVIS   ,'EE-05,601,Active,1985-09-01,2015-03-14T05:35:28,40,USCGeocoder,31,1,4.01,,7d81d5b3-8e28-42ec-82c6-857d49fa81b9,2,Parcel,Success,LOCATION_TYPE_STREET_ADDRESS,Meters,ArealInterpolation,119921.36879,ArealInterpolationGeometricCentroid,Parcel,98.4023668639,FeatureClassBased,ReturnAll,,ExactParcelCentroidPoint,,,0,30.0245139289,-95.8124005118,Relaxed
'237,WALLER COUNTY,'04,'237904,WALLER ISD,INDEPENDENT,2214 WALLER ST,WALLER,TX,77484,2214 WALLER ST,WALLER,TX,77484,(936) 931-3685,(936) 372-5349,dtwardow@wallerisd.net,www.wallerisd.net,MR DANNY TWARDOWSKI   ,6250,'237904102,I T HOLLEMAN EL,REGULAR INSTRUCTIONAL,,2200 BRAZEAL ST,WALLER,TX,77484-2200,2200 BRAZEAL ST,WALLER,TX,77484-2200,(936) 372-9196,(936) 372-2468,sfletcher@wallerisd.net,www.wallerisd.net,MRS STEPHANIE FLETCHER   ,'EE-05,781,Active, ,2015-03-14T05:35:28,41,USCGeocoder,94,1,4.01,,4460e17b-7510-4067-b27f-4ae33ede9b29,3,StreetSegmentInterpolation,Success,LOCATION_TYPE_STREET_ADDRESS,Meters,LinearInterpolation,7187.92400591,LinearInterpolationAddressRange,StreetSegment,100,FeatureClassBased,ReturnAll,,AddressRangeInterpolation,,,0,30.0664470968,-95.9249322678,Exact
'237,WALLER COUNTY,'04,'237904,WALLER ISD,INDEPENDENT,2214 WALLER ST,WALLER,TX,77484,2214 WALLER ST,WALLER,TX,77484,(936) 931-3685,(936) 372-5349,dtwardow@wallerisd.net,www.wallerisd.net,MR DANNY TWARDOWSKI   ,6250,'237904104,H T JONES EL,REGULAR INSTRUCTIONAL,,2214 WALLER ST,WALLER,TX,77484,UNIVERSITY DR AT OWENS RD,PRAIRIE VIEW,TX,77446-2877,(936) 857-3336,(936) 857-5050,cbates@wallerisd.net,www.wallerisd.net,MRS CAROL BATES   ,'EE-05,315,Active,1985-09-17,2015-03-14T05:35:28,42,USCGeocoder,31,1,4.01,,f2a88204-0d5c-4e9e-9cdb-426ea9194a31,10,POBoxZIPCentroid,Success,LOCATION_TYPE_STREET_ADDRESS,Meters,ArealInterpolation,0,ArealInterpolationGeometricCentroid,USPSZip,100,FeatureClassBased,ReturnAll,,Manual,,,0,30.087829,-95.988934,Exact
'237,WALLER COUNTY,'04,'237904,WALLER ISD,INDEPENDENT,2214 WALLER ST,WALLER,TX,77484,2214 WALLER ST,WALLER,TX,77484,(936) 931-3685,(936) 372-5349,dtwardow@wallerisd.net,www.wallerisd.net,MR DANNY TWARDOWSKI   ,6250,'237904105,WALLER J J A E P,JJAEP INSTRUCTIONAL,,1918 KEY ST,WALLER,TX,77484,1918 KEY ST,WALLER,TX,77484,(936) 931-3685,(936) 372-5576,tmooney@wallerisd.net,wallerisd.net,MR DANNY TWARDOWSKI   ,'06-12,0,Active, ,2015-03-14T05:35:28,43,USCGeocoder,31,1,4.01,,db8be91b-b0c9-4c4a-97e7-a24c30b9371d,3,StreetSegmentInterpolation,Success,LOCATION_TYPE_STREET_ADDRESS,Meters,LinearInterpolation,2064.60355375,LinearInterpolationAddressRange,StreetSegment,100,FeatureClassBased,ReturnAll,,AddressRangeInterpolation,,,0,30.063265685,-95.9267675749,Exact
'237,WALLER COUNTY,'04,'237904,WALLER ISD,INDEPENDENT,2214 WALLER ST,WALLER,TX,77484,2214 WALLER ST,WALLER,TX,77484,(936) 931-3685,(936) 372-5349,dtwardow@wallerisd.net,www.wallerisd.net,MR DANNY TWARDOWSKI   ,6250,'237904106,FIELDS STORE EL,REGULAR INSTRUCTIONAL,,31670 GIBONEY RD,WALLER,TX,77484,31670 GIBONEY RD,WALLER,TX,77484,(936) 931-4050,(936) 372-4100,mcrosby@wallerisd.net,www.wallerisd.net,MS MELISSA CROSBY   ,'EE-05,717,Active,2002-02-13,2015-03-14T05:35:28,44,USCGeocoder,63,1,4.01,,17621baf-084f-4a00-a520-069adddb9b71,9,AddressZIPCentroid,Success,LOCATION_TYPE_STREET_ADDRESS,Meters,ArealInterpolation,0,ArealInterpolationGeometricCentroid,USPSZip,100,FeatureClassBased,ReturnAll,,Manual,,,0,30.166705,-95.931118,Exact
'237,WALLER COUNTY,'04,'237904,WALLER ISD,INDEPENDENT,2214 WALLER ST,WALLER,TX,77484,2214 WALLER ST,WALLER,TX,77484,(936) 931-3685,(936) 372-5349,dtwardow@wallerisd.net,www.wallerisd.net,MR DANNY TWARDOWSKI   ,6250,'237904107,EVELYN TURLINGTON EL,REGULAR INSTRUCTIONAL,,23400 HEGAR RD,HOCKLEY,TX,77447,23400 HEGAR RD,HOCKLEY,TX,77447,(936) 931-3685,(936) 372-5576,mpeper@wallerisd.net,www.wallerisd.net,MINDY PEPER   ,'EE-05,737,Active,2009-08-24,2015-03-14T05:35:28,45,USCGeocoder,31,1,4.01,,2d27a930-abf3-4447-9549-f375156a4336,3,StreetSegmentInterpolation,Success,LOCATION_TYPE_STREET_ADDRESS,Meters,LinearInterpolation,15336.8728609,LinearInterpolationAddressRange,StreetSegment,98.9940828402,FeatureClassBased,ReturnAll,,AddressRangeInterpolation,,,0,30.1199659858,-95.8432954756,Relaxed
'237,WALLER COUNTY,'04,'237905,ROYAL ISD,INDEPENDENT,P O BOX 489,PATTISON,TX,77466-0489,3714 FM 359,PATTISON,TX,77466,(281) 934-2248,(281) 934-2846,cbarrera@royal-isd.net,www.royal-isd.net,MR STACY ACKLEY   ,2202,'237905002,ROYAL H S,REGULAR INSTRUCTIONAL,,P O BOX 469,PATTISON,TX,77466-0469,34499 ROYAL RD,BROOKSHIRE,TX,77423-9418,(281) 934-6600,(281) 934-2866,jgolden@royal-isd.net,,DR OSTROVA DWAYNE MCGARY   ,'09-12,532,Active, ,2015-03-14T05:35:28,46,USCGeocoder,78,1,4.01,,88709876-5618-4fd9-8cdb-826670ea932d,9,AddressZIPCentroid,Success,LOCATION_TYPE_STREET_ADDRESS,Meters,ArealInterpolation,0,ArealInterpolationGeometricCentroid,USPSZip,100,FeatureClassBased,ReturnAll,,Manual,,,0,29.807554,-95.961415,Exact
'237,WALLER COUNTY,'04,'237905,ROYAL ISD,INDEPENDENT,P O BOX 489,PATTISON,TX,77466-0489,3714 FM 359,PATTISON,TX,77466,(281) 934-2248,(281) 934-2846,cbarrera@royal-isd.net,www.royal-isd.net,MR STACY ACKLEY   ,2202,'237905041,ROYAL J H,REGULAR INSTRUCTIONAL,,P O BOX 528,PATTISON,TX,77466-0528,2500 DURKIN RD,BROOKSHIRE,TX,77423-0577,(281) 934-2241,(281) 934-2329,gbates@royal-isd.net,,MR JUSTIN JOHNSTON   ,'06-08,446,Active, ,2015-03-14T05:35:28,47,USCGeocoder,63,1,4.01,,e56a354c-7737-4723-a1fc-8eaa72e789c0,9,AddressZIPCentroid,Success,LOCATION_TYPE_STREET_ADDRESS,Meters,ArealInterpolation,0,ArealInterpolationGeometricCentroid,USPSZip,100,FeatureClassBased,ReturnAll,,Manual,,,0,29.807401,-95.969895,TX
'237,WALLER COUNTY,'04,'237905,ROYAL ISD,INDEPENDENT,P O BOX 489,PATTISON,TX,77466-0489,3714 FM 359,PATTISON,TX,77466,(281) 934-2248,(281) 934-2846,cbarrera@royal-isd.net,www.royal-isd.net,MR STACY ACKLEY   ,2202,'237905105,ROYAL EL,REGULAR INSTRUCTIONAL,,P O BOX 819,PATTISON,TX,77466,2222 DURKIN RD,BROOKSHIRE,TX,77423,(281) 934-3166,(281) 934-3358,rbeaty@royal-isd.net,,MS AUGUSTINA LOZANO   ,'01-05,874,Active,2002-01-16,2015-03-14T05:35:28,48,USCGeocoder,31,1,4.01,,d2323f79-2e68-40a8-a882-0ccc2535b6ec,9,AddressZIPCentroid,Success,LOCATION_TYPE_STREET_ADDRESS,Meters,ArealInterpolation,0,ArealInterpolationGeometricCentroid,USPSZip,100,FeatureClassBased,ReturnAll,,Manual,,,0,29.804464,-95.970878,Exact
'237,WALLER COUNTY,'04,'237905,ROYAL ISD,INDEPENDENT,P O BOX 489,PATTISON,TX,77466-0489,3714 FM 359,PATTISON,TX,77466,(281) 934-2248,(281) 934-2846,cbarrera@royal-isd.net,www.royal-isd.net,MR STACY ACKLEY   ,2202,'237905106,ROYAL EARLY CHILDHOOD CENTER,REGULAR INSTRUCTIONAL,,P O BOX 390,PATTISON,TX,77466,2300 DURKIN RD,BROOKSHIRE,TX,77423,(281) 934-3147,(281) 934-4122,shopkins@royal-isd.net,,MS SUSAN HOPKINS   ,'EE-KG,350,Active,2003-03-04,2015-03-14T05:35:28,49,USCGeocoder,94,1,4.01,,4a53ece6-153c-4eba-9d51-0d50277ef54a,9,AddressZIPCentroid,Success,LOCATION_TYPE_STREET_ADDRESS,Meters,ArealInterpolation,0,ArealInterpolationGeometricCentroid,USPSZip,100,FeatureClassBased,ReturnAll,,Manual,,,0,29.805804,-95.970781,Exact
'237,WALLER COUNTY,'04,'237905,ROYAL ISD,INDEPENDENT,P O BOX 489,PATTISON,TX,77466-0489,3714 FM 359,PATTISON,TX,77466,(281) 934-2248,(281) 934-2846,cbarrera@royal-isd.net,www.royal-isd.net,MR STACY ACKLEY   ,2202,'237905111,ROYAL ACADEMIC ACADEMY,REGULAR INSTRUCTIONAL,CAMPUS CHARTER,P O BOX 489,PATTISON,TX,77466,2500 DURKIN RD,BROOKSHIRE,TX,77423, , ,scardiff@royal-isd.net,,    ,'03-08,0,Under Construction,2013-02-21,2015-03-14T05:35:28,50,USCGeocoder,31,1,4.01,,bf79524a-89db-4d6d-8099-2bbc6604b7a5,10,POBoxZIPCentroid,Success,LOCATION_TYPE_STREET_ADDRESS,Meters,ArealInterpolation,0,ArealInterpolationGeometricCentroid,USPSZip,100,FeatureClassBased,ReturnAll,,Manual,,,0,29.807401,-95.969895,Exact
'238,WARD COUNTY,'18,'238902,MONAHANS-WICKETT-PYOTE ISD,INDEPENDENT,606 S BETTY AVE,MONAHANS,TX,79756-5018,606 S BETTY AVE,MONAHANS,TX,79756-5018,(432) 943-6711,(432) 943-2307,kdriley@mwpisd.esc18.net,www.mwpisd.esc18.net,KELLYE D RILEY   ,2270,'238902001,MONAHANS H S,REGULAR INSTRUCTIONAL,,809 S BETTY ST,MONAHANS,TX,79756-5099,809 S BETTY ST,MONAHANS,TX,79756-5099,(432) 943-2519,(432) 943-3327,pdominguez@mwpisd.esc18.net,www.mwpisd.esc18.net,MRS PATTY DOMINGUEZ   ,'09-12,557,Active, ,2015-03-14T05:35:28,51,USCGeocoder,31,1,4.01,,bed53f09-bdeb-475b-a715-32dd91fdec3c,3,StreetSegmentInterpolation,Success,LOCATION_TYPE_STREET_ADDRESS,Meters,LinearInterpolation,6728.52173017,LinearInterpolationAddressRange,StreetSegment,94.0828402367,FeatureClassBased,ReturnAll,,AddressRangeInterpolation,,,0,31.588016474,-102.893094457,Relaxed
