CountyNumber,CountyName,RegionNumber,DistrictNumber,DistrictName,DistrictType,DistrictStreetAddress,DistrictCity,DistrictState,DistrictZip,DistrictSiteStreetAddress,DistrictSiteCity,DistrictSiteState,DistrictSiteZip,DistrictPhone,DistrictFax,DistrictEmailAddress,DistrictWebPageAddress,DistrictSuperintendent,DistrictEnrollmentasofOct2014,SchoolNumber,SchoolName,InstructionType,CharterType,SchoolStreetAddress,SchoolCity,SchoolState,SchoolZip,SchoolSiteStreetAddress,SchoolSiteCity,SchoolSiteState,SchoolSiteZip,SchoolPhone,SchoolFax,SchoolEmailAddress,SchoolWebPageAddress,SchoolPrincipal,GradeRange,SchoolEnrollmentasofOct2014,SchoolStatus,SchoolStatusDate,UpdateDate,AUTO_UNIQUE_ID_2015-03-23_adschrubbe_output_13_as,Source,TimeTaken,UpdatedGeocoding,Version,ErrorMessage,TransactionId,naaccrQualCode,naaccrQualType,FeatureMatchingResultType,MatchedLocationType,RegionSizeUnits,InterpolationType,RegionSize,InterpolationSubType,FeatureMatchingGeographyType,MatchScore,FeatureMatchingHierarchy,TieHandlingStrategyType,FeatureMatchingResultTypeTieBreakingNotes,GeocodeQualityType,FeatureMatchingHierarchyNotes,FeatureMatchingResultTypeNotes,FeatureMatchingResultCount,Latitude,Longitude,MatchType
'161,MCLENNAN COUNTY,'12,'161909,MCGREGOR ISD,INDEPENDENT,P O BOX 356,MCGREGOR,TX,76657-0356,525 BLUEBONNET PKWY,MCGREGOR,TX,76657-0356,(254) 840-2828,(254) 840-4077,khouchin@mcgregor-isd.org,www.mcgregor-isd.org,MR KEVIN HOUCHIN   ,1373,'161909004,CHALLENGE ACADEMY,JJAEP INSTRUCTIONAL,,1200 CLIFTON ST,WACO,TX,76704-2041,1200 CLIFTON ST,WACO,TX,76704-2041,(254) 753-2423,(254) 754-6029,crankin@mcca.wacoisd.org,mcca.wacoisd.org,MR CHRIS RANKIN   ,'04-12,0,Active,1996-04-01,2015-03-14T05:35:00,282,USCGeocoder,16,1,4.01,,8741fb38-8206-446a-ab3a-2d44d98df8ab,3,StreetSegmentInterpolation,Success,LOCATION_TYPE_STREET_ADDRESS,Meters,LinearInterpolation,2715.694256,LinearInterpolationAddressRange,StreetSegment,88.01775148,FeatureClassBased,ReturnAll,,AddressRangeInterpolation,,,0,31.5843048,-97.12039542,Relaxed
'161,MCLENNAN COUNTY,'12,'161909,MCGREGOR ISD,INDEPENDENT,P O BOX 356,MCGREGOR,TX,76657-0356,525 BLUEBONNET PKWY,MCGREGOR,TX,76657-0356,(254) 840-2828,(254) 840-4077,khouchin@mcgregor-isd.org,www.mcgregor-isd.org,MR KEVIN HOUCHIN   ,1373,'161909041,ISBILL J H,REGULAR INSTRUCTIONAL,,P O BOX 356,MCGREGOR,TX,76657-0356,305 S VAN BUREN ST,MCGREGOR,TX,76657-1540,(254) 840-3251,(254) 840-4077,paulmiller@mcgregor-isd.org,www.mcgregor-isd.org,MR PAUL MILLER   ,'06-08,283,Active, ,2015-03-14T05:35:00,283,USCGeocoder,16,1,4.01,,ce1b65f5-a0ea-4810-afda-f3f8b5b9f2c1,3,StreetSegmentInterpolation,Success,LOCATION_TYPE_STREET_ADDRESS,Meters,LinearInterpolation,1045.937323,LinearInterpolationAddressRange,StreetSegment,94.08284024,FeatureClassBased,ReturnAll,,AddressRangeInterpolation,,,0,31.43752356,-97.41208783,Relaxed
'161,MCLENNAN COUNTY,'12,'161910,MOODY ISD,INDEPENDENT,12084A S LONE STAR PKWY,MOODY,TX,76557-3638,12084A S LONE STAR PKWY,MOODY,TX,76557,(254) 853-2172,(254) 853-2886,chane_rascoe@moodyisd.org,www.moodyisd.org/,CHANE RASCOE   ,696,'161910004,MCLENNAN CO CHALLENGE ACADEMY,JJAEP INSTRUCTIONAL,,12084A S LONE STAR PKWY,MOODY,TX,76557,3805 S 3RD ST,WACO,TX,76706,(254) 754-0803,(254) 754-6029,chris.rankin@wacoisd.org,mcca.wacoisd.org,MR CHRIS RANKIN HERBERT   ,'06-12,-1,Active,1998-01-01,2015-03-14T05:35:00,287,USCGeocoder,31,1,4.01,,a34eb83b-c8bc-4ee9-91f1-bd0102d06a59,3,StreetSegmentInterpolation,Success,LOCATION_TYPE_STREET_ADDRESS,Meters,LinearInterpolation,5245.883828,LinearInterpolationAddressRange,StreetSegment,88.01775148,FeatureClassBased,ReturnAll,,AddressRangeInterpolation,,,0,31.52820865,-97.09449904,Relaxed
'161,MCLENNAN COUNTY,'12,'161912,RIESEL ISD,INDEPENDENT,600 FREDERICK,RIESEL,TX,76682-2931,600 FREDERICK,RIESEL,TX,76682-2931,(254) 896-5000,(254) 896-2981,bgarner@rieselisd.org,www.rieselisd.org,BRIAN GARNER   ,596,'161912001,RIESEL SCHOOL,REGULAR INSTRUCTIONAL,,600 FREDERICK ST,RIESEL,TX,76682,600 FREDERICK ST,RIESEL,TX,76682,(254) 896-3171,(254) 896-2981,senglish@rieselisd.org,www.rieselisd.org,STEPHEN ENGLISH   ,'07-12,300,Active, ,2015-03-14T05:35:00,291,USCGeocoder,16,1,4.01,,4647bbfc-94ae-49b3-b33e-54d5bea839bb,3,StreetSegmentInterpolation,Success,LOCATION_TYPE_STREET_ADDRESS,Meters,LinearInterpolation,3929.037312,LinearInterpolationAddressRange,StreetSegment,94.9704142,FeatureClassBased,ReturnAll,,AddressRangeInterpolation,,,0,31.47525725,-96.93245864,Relaxed;Soundex
'161,MCLENNAN COUNTY,'12,'161914,WACO ISD,INDEPENDENT,P O BOX 27,WACO,TX,76703-0027,501 FRANKLIN AVE,WACO,TX,76701-0027,(254) 755-9420,(254) 755-9690,sheryl.davis@wacoisd.org,www.wacoisd.org,DR BONNY CAIN   ,14978,'161914002,WACO H S,REGULAR INSTRUCTIONAL,,2020 N 42ND ST,WACO,TX,76710-3012,2020 N 42ND ST,WACO,TX,76710-3012,(254) 776-1150,(254) 741-4815,samuel.sexton@wacoisd.org,wacohigh.wacoisd.org/cms/One.aspx,MR EDWARD LOVE   ,'09-12,1799,Active, ,2015-03-14T05:35:00,295,USCGeocoder,94,1,4.01,,01a02b73-30bc-4cbe-a08d-024fbeea8a2e,3,StreetSegmentInterpolation,Success,LOCATION_TYPE_STREET_ADDRESS,Meters,LinearInterpolation,8300.819223,LinearInterpolationAddressRange,StreetSegment,92.01183432,FeatureClassBased,ReturnAll,,AddressRangeInterpolation,,,0,31.54415071,-97.18495716,Relaxed
'161,MCLENNAN COUNTY,'12,'161914,WACO ISD,INDEPENDENT,P O BOX 27,WACO,TX,76703-0027,501 FRANKLIN AVE,WACO,TX,76701-0027,(254) 755-9420,(254) 755-9690,sheryl.davis@wacoisd.org,www.wacoisd.org,DR BONNY CAIN   ,14978,'161914004,CHALLENGE ACADEMY,JJAEP INSTRUCTIONAL,,2015 ALEXANDER AVE,WACO,TX,76708,2015 ALEXANDER AVE,WACO,TX,76708,(254) 754-0803,(254) 754-6029,chris.rankin@wacoisd.org,mcca.wacoisd.org,MR CHRISTOPHER RANKIN   ,'01-12,20,Active,1996-04-01,2015-03-14T05:35:00,297,USCGeocoder,16,1,4.01,,888f0861-e7b9-464f-90ac-53cc6a95078e,3,StreetSegmentInterpolation,Success,LOCATION_TYPE_STREET_ADDRESS,Meters,LinearInterpolation,2785.696121,LinearInterpolationAddressRange,StreetSegment,96.00591716,FeatureClassBased,ReturnAll,,AddressRangeInterpolation,,,0,31.56852799,-97.16626396,Relaxed
'161,MCLENNAN COUNTY,'12,'161914,WACO ISD,INDEPENDENT,P O BOX 27,WACO,TX,76703-0027,501 FRANKLIN AVE,WACO,TX,76701-0027,(254) 755-9420,(254) 755-9690,sheryl.davis@wacoisd.org,www.wacoisd.org,DR BONNY CAIN   ,14978,'161914005,G L WILEY OPPORTUNITY CENTER,DAEP INSTRUCTIONAL,,1030 E LIVE OAK ST,WACO,TX,76704,1030 E LIVE OAK ST,WACO,TX,76704,(254) 757-3829,(254) 750-3772,joseph.alexander@wacoisd.org,,MR LARRY HAWKINS   ,'06-12,77,Active, ,2015-03-14T05:35:00,298,USCGeocoder,16,1,4.01,,e78b27d5-3f58-4bb0-8ce4-cf3619347ff7,3,StreetSegmentInterpolation,Success,LOCATION_TYPE_STREET_ADDRESS,Meters,LinearInterpolation,4285.0892,LinearInterpolationAddressRange,StreetSegment,93.93491124,FeatureClassBased,ReturnAll,,AddressRangeInterpolation,,,0,31.57299166,-97.12508355,Relaxed
'161,MCLENNAN COUNTY,'12,'161914,WACO ISD,INDEPENDENT,P O BOX 27,WACO,TX,76703-0027,501 FRANKLIN AVE,WACO,TX,76701-0027,(254) 755-9420,(254) 755-9690,sheryl.davis@wacoisd.org,www.wacoisd.org,DR BONNY CAIN   ,14978,'161914007,BRAZOS H S,ALTERNATIVE INSTRUCTIONAL,,500 N UNIVERSITY PARKS DR,WACO,TX,76701,500 N UNIVERSITY PARKS DR,WACO,TX,76701,(254) 754-6283,(254) 753-2975,robin.wilson@wacoisd.org,,MR KEITH HANNAH   ,'06-12,199,Active,1994-05-24,2015-03-14T05:35:00,299,USCGeocoder,31,1,4.01,,ac6c8329-a6f0-4c60-9c3d-3f0f52e45330,3,StreetSegmentInterpolation,Success,LOCATION_TYPE_STREET_ADDRESS,Meters,LinearInterpolation,6890.596332,LinearInterpolationAddressRange,StreetSegment,100,FeatureClassBased,ReturnAll,,AddressRangeInterpolation,,,0,31.56254109,-97.13179302,Exact
'161,MCLENNAN COUNTY,'12,'161914,WACO ISD,INDEPENDENT,P O BOX 27,WACO,TX,76703-0027,501 FRANKLIN AVE,WACO,TX,76701-0027,(254) 755-9420,(254) 755-9690,sheryl.davis@wacoisd.org,www.wacoisd.org,DR BONNY CAIN   ,14978,'161914043,CESAR CHAVEZ MIDDLE,REGULAR INSTRUCTIONAL,,700 S 15TH ST,WACO,TX,76706,700 S 15TH ST,WACO,TX,76706,(254) 750-3736,(254) 750-3739,beau.sanchez@wacoisd.org,cesarchavez.wacoisd.org/cms/One.aspx,MR JOHN TURPIN   ,'06-08,910,Active,2001-07-12,2015-03-14T05:35:00,300,USCGeocoder,63,1,4.01,,26faed7d-afcb-4ca4-8321-834918375bf3,3,StreetSegmentInterpolation,Success,LOCATION_TYPE_STREET_ADDRESS,Meters,LinearInterpolation,2047.141624,LinearInterpolationAddressRange,StreetSegment,96.00591716,FeatureClassBased,ReturnAll,,AddressRangeInterpolation,,,0,31.54391333,-97.13505874,Relaxed
'161,MCLENNAN COUNTY,'12,'161914,WACO ISD,INDEPENDENT,P O BOX 27,WACO,TX,76703-0027,501 FRANKLIN AVE,WACO,TX,76701-0027,(254) 755-9420,(254) 755-9690,sheryl.davis@wacoisd.org,www.wacoisd.org,DR BONNY CAIN   ,14978,'161914044,TENNYSON MIDDLE,REGULAR INSTRUCTIONAL,,6100 TENNYSON DR,WACO,TX,76710-4361,6100 TENNYSON DR,WACO,TX,76710-4361,(254) 772-1440,(254) 741-4970,keith.hannah@wacoisd.org,tennyson.wacoisd.org/cms/One.aspx,MS LISA HALL   ,'06-08,902,Active, ,2015-03-14T05:35:00,301,USCGeocoder,0,1,4.01,,ed936f4a-df85-4674-a40c-9e0e5a132042,3,StreetSegmentInterpolation,Success,LOCATION_TYPE_STREET_ADDRESS,Meters,LinearInterpolation,2140.996293,LinearInterpolationAddressRange,StreetSegment,92.01183432,FeatureClassBased,ReturnAll,,AddressRangeInterpolation,,,0,31.52545684,-97.1954055,Relaxed
'161,MCLENNAN COUNTY,'12,'161914,WACO ISD,INDEPENDENT,P O BOX 27,WACO,TX,76703-0027,501 FRANKLIN AVE,WACO,TX,76701-0027,(254) 755-9420,(254) 755-9690,sheryl.davis@wacoisd.org,www.wacoisd.org,DR BONNY CAIN   ,14978,'161914050,INDIAN SPRING MIDDLE,REGULAR INSTRUCTIONAL,,500 N UNIVERSITY PARKS DR,WACO,TX,76701,500 N UNIVERSITY PARKS DR,WACO,TX,76701,(254) 754-5491,(254) 000-0000,susan.thames@wacoisd.org,,MR JOHN JENKINS   ,'06-08,579,Active,2012-07-03,2015-03-14T05:35:00,303,USCGeocoder,31,1,4.01,,17a38fe7-4d91-4afe-8752-68c84c6301d5,3,StreetSegmentInterpolation,Success,LOCATION_TYPE_STREET_ADDRESS,Meters,LinearInterpolation,6890.596332,LinearInterpolationAddressRange,StreetSegment,100,FeatureClassBased,ReturnAll,,AddressRangeInterpolation,,,0,31.56254109,-97.13179302,Exact
'161,MCLENNAN COUNTY,'12,'161914,WACO ISD,INDEPENDENT,P O BOX 27,WACO,TX,76703-0027,501 FRANKLIN AVE,WACO,TX,76701-0027,(254) 755-9420,(254) 755-9690,sheryl.davis@wacoisd.org,www.wacoisd.org,DR BONNY CAIN   ,14978,'161914101,ALTA VISTA EL,REGULAR INSTRUCTIONAL,,3637 ALTA VISTA DR,WACO,TX,76706-3726,3637 ALTA VISTA DR,WACO,TX,76706-3726,(254) 662-3050,(254) 662-7353,lorraine.randazzo@wacoisd.org,altavista.wacoisd.org/cms/One.aspx,MS KARMEN LOGAN   ,'EE-05,520,Active, ,2015-03-14T05:35:00,304,USCGeocoder,94,1,4.01,,d93a06fd-c2ed-4b16-9881-41d130f82c6f,3,StreetSegmentInterpolation,Success,LOCATION_TYPE_STREET_ADDRESS,Meters,LinearInterpolation,51146.30048,LinearInterpolationAddressRange,StreetSegment,96.00591716,FeatureClassBased,ReturnAll,,AddressRangeInterpolation,,,0,31.51189283,-97.13596656,Relaxed
'161,MCLENNAN COUNTY,'12,'161914,WACO ISD,INDEPENDENT,P O BOX 27,WACO,TX,76703-0027,501 FRANKLIN AVE,WACO,TX,76701-0027,(254) 755-9420,(254) 755-9690,sheryl.davis@wacoisd.org,www.wacoisd.org,DR BONNY CAIN   ,14978,'161914103,BELL'S HILL EL,REGULAR INSTRUCTIONAL,,2100 ROSS,WACO,TX,76706,2100 ROSS,WACO,TX,76706,(254) 754-4171,(254) 750-3559,bevil.cohn@wacoisd.org,bellshill.wacoisd.org/cms/One.aspx,MS BEVIL COHN   ,'EE-05,816,Active, ,2015-03-14T05:35:00,305,USCGeocoder,16,1,4.01,,7ae97fc3-0bfb-4eb2-b9f1-2f770051c628,3,StreetSegmentInterpolation,Success,LOCATION_TYPE_STREET_ADDRESS,Meters,LinearInterpolation,4885.317506,LinearInterpolationAddressRange,StreetSegment,93.04733728,FeatureClassBased,ReturnAll,,AddressRangeInterpolation,,,0,31.53826558,-97.13950956,Relaxed
'161,MCLENNAN COUNTY,'12,'161914,WACO ISD,INDEPENDENT,P O BOX 27,WACO,TX,76703-0027,501 FRANKLIN AVE,WACO,TX,76701-0027,(254) 755-9420,(254) 755-9690,sheryl.davis@wacoisd.org,www.wacoisd.org,DR BONNY CAIN   ,14978,'161914104,BROOK AVENUE EL,REGULAR INSTRUCTIONAL,,720 BROOK AVE,WACO,TX,76708,720 BROOK AVE,WACO,TX,76708,(254) 750-3562,(254) 750-3545,dara.delony@wacoisd.org,brookavenue.wacoisd.org/cms/One.aspx,MS DARA DELONY   ,'EE-05,391,Active,1999-04-12,2015-03-14T05:35:00,306,USCGeocoder,16,1,4.01,,1b78e3a7-801d-4065-a022-0ef4fb935b02,3,StreetSegmentInterpolation,Success,LOCATION_TYPE_STREET_ADDRESS,Meters,LinearInterpolation,1421.396099,LinearInterpolationAddressRange,StreetSegment,96.00591716,FeatureClassBased,ReturnAll,,AddressRangeInterpolation,,,0,31.56707808,-97.15111794,Relaxed
'161,MCLENNAN COUNTY,'12,'161914,WACO ISD,INDEPENDENT,P O BOX 27,WACO,TX,76703-0027,501 FRANKLIN AVE,WACO,TX,76701-0027,(254) 755-9420,(254) 755-9690,sheryl.davis@wacoisd.org,www.wacoisd.org,DR BONNY CAIN   ,14978,'161914105,CEDAR RIDGE EL,REGULAR INSTRUCTIONAL,,2115 MERIDIAN AVE,WACO,TX,76708-1617,2115 MERIDIAN AVE,WACO,TX,76708-1617,(254) 756-1241,(254) 750-3531,andrea.nolan@wacoisd.org,cedarridge.wacoisd.org/cms/One.aspx,MS HELEN SMITH   ,'EE-05,627,Active, ,2015-03-14T05:35:00,307,USCGeocoder,31,1,4.01,,49a387ec-34ef-4709-aaa0-fdfb591e930c,3,StreetSegmentInterpolation,Success,LOCATION_TYPE_STREET_ADDRESS,Meters,LinearInterpolation,2203.044616,LinearInterpolationAddressRange,StreetSegment,96.00591716,FeatureClassBased,ReturnAll,,AddressRangeInterpolation,,,0,31.58037249,-97.1766132,Relaxed
'161,MCLENNAN COUNTY,'12,'161914,WACO ISD,INDEPENDENT,P O BOX 27,WACO,TX,76703-0027,501 FRANKLIN AVE,WACO,TX,76701-0027,(254) 755-9420,(254) 755-9690,sheryl.davis@wacoisd.org,www.wacoisd.org,DR BONNY CAIN   ,14978,'161914106,CRESTVIEW EL,REGULAR INSTRUCTIONAL,,1120 N NEW RD,WACO,TX,76710-4860,1120 N NEW RD,WACO,TX,76710-4860,(254) 776-1704,(254) 741-4910,brandon.cope@wacoisd.org,crestview.wacoisd.org/cms/One.aspx,MS KRYSTAL WILSON   ,'EE-05,703,Active, ,2015-03-14T05:35:00,308,USCGeocoder,31,1,4.01,,661609a9-e7ce-4d89-9f44-ad76a1540eed,3,StreetSegmentInterpolation,Success,LOCATION_TYPE_STREET_ADDRESS,Meters,LinearInterpolation,714.1013997,LinearInterpolationAddressRange,StreetSegment,92.01183432,FeatureClassBased,ReturnAll,,AddressRangeInterpolation,,,0,31.53656247,-97.17802117,Relaxed
'161,MCLENNAN COUNTY,'12,'161914,WACO ISD,INDEPENDENT,P O BOX 27,WACO,TX,76703-0027,501 FRANKLIN AVE,WACO,TX,76701-0027,(254) 755-9420,(254) 755-9690,sheryl.davis@wacoisd.org,www.wacoisd.org,DR BONNY CAIN   ,14978,'161914107,DEAN HIGHLAND EL,REGULAR INSTRUCTIONAL,,3300 MAPLE,WACO,TX,76707,3300 MAPLE,WACO,TX,76707,(254) 752-3751,(254) 750-3458,yolanda.williams@wacoisd.org,deanhighland.wacoisd.org/cms/One.aspx,MS THIA ALLEN   ,'EE-05,762,Active, ,2015-03-14T05:35:00,309,USCGeocoder,16,1,4.01,,bfda2a77-0d28-4bdb-a803-47d5aae2c2c0,3,StreetSegmentInterpolation,Success,LOCATION_TYPE_STREET_ADDRESS,Meters,LinearInterpolation,3097.853413,LinearInterpolationAddressRange,StreetSegment,93.04733728,FeatureClassBased,ReturnAll,,AddressRangeInterpolation,,,0,31.55222005,-97.1742249,Relaxed
'161,MCLENNAN COUNTY,'12,'161914,WACO ISD,INDEPENDENT,P O BOX 27,WACO,TX,76703-0027,501 FRANKLIN AVE,WACO,TX,76701-0027,(254) 755-9420,(254) 755-9690,sheryl.davis@wacoisd.org,www.wacoisd.org,DR BONNY CAIN   ,14978,'161914109,HILLCREST PDS MAGNET,REGULAR INSTRUCTIONAL,,4225 PINE AVE,WACO,TX,76710-2022,4225 PINE AVE,WACO,TX,76710-2022,(254) 772-4286,(254) 741-4938,larry.carpenter@wacoisd.org,hillcrest.wacoisd.org/cms/One.aspx,AMY MATHEWS-PEREZ   ,'PK-05,436,Active,1993-05-27,2015-03-14T05:35:00,310,USCGeocoder,31,1,4.01,,15fbda04-eb69-4a43-be5a-726f01f48dff,3,StreetSegmentInterpolation,Success,LOCATION_TYPE_STREET_ADDRESS,Meters,LinearInterpolation,2467.944351,LinearInterpolationAddressRange,StreetSegment,92.01183432,FeatureClassBased,ReturnAll,,AddressRangeInterpolation,,,0,31.55010608,-97.18880907,Relaxed
'161,MCLENNAN COUNTY,'12,'161914,WACO ISD,INDEPENDENT,P O BOX 27,WACO,TX,76703-0027,501 FRANKLIN AVE,WACO,TX,76701-0027,(254) 755-9420,(254) 755-9690,sheryl.davis@wacoisd.org,www.wacoisd.org,DR BONNY CAIN   ,14978,'161914110,J H HINES EL,REGULAR INSTRUCTIONAL,,301 GARRISON ST,WACO,TX,76704,301 GARRISON ST,WACO,TX,76704,(254) 753-1362,(254) 750-3799,robert.hall@wacoisd.org,jhhines.wacoisd.org/cms/One.aspx,MR ROBERT HALL   ,'EE-05,527,Active, ,2015-03-14T05:35:00,311,USCGeocoder,47,1,4.01,,8db52ecf-6463-49ed-9a8c-7d8d2e38a09f,3,StreetSegmentInterpolation,Success,LOCATION_TYPE_STREET_ADDRESS,Meters,LinearInterpolation,2230.821706,LinearInterpolationAddressRange,StreetSegment,96.00591716,FeatureClassBased,ReturnAll,,AddressRangeInterpolation,,,0,31.57229524,-97.12093988,Relaxed
'161,MCLENNAN COUNTY,'12,'161914,WACO ISD,INDEPENDENT,P O BOX 27,WACO,TX,76703-0027,501 FRANKLIN AVE,WACO,TX,76701-0027,(254) 755-9420,(254) 755-9690,sheryl.davis@wacoisd.org,www.wacoisd.org,DR BONNY CAIN   ,14978,'161914112,KENDRICK EL,REGULAR INSTRUCTIONAL,,1801 KENDRICK LN,WACO,TX,76711-1997,1801 KENDRICK LN,WACO,TX,76711-1997,(254) 752-3316,(254) 750-3472,julie.sapaugh@wacoisd.org,kendrick.wacoisd.org/cms/One.aspx,MS JULIE SAPAUGH   ,'PK-05,520,Active, ,2015-03-14T05:35:00,312,USCGeocoder,16,1,4.01,,c1c93ab8-6f7e-40db-b7fb-c6562af61aeb,3,StreetSegmentInterpolation,Success,LOCATION_TYPE_STREET_ADDRESS,Meters,LinearInterpolation,4722.619602,LinearInterpolationAddressRange,StreetSegment,92.01183432,FeatureClassBased,ReturnAll,,AddressRangeInterpolation,,,0,31.51514371,-97.1493512,Relaxed
'161,MCLENNAN COUNTY,'12,'161914,WACO ISD,INDEPENDENT,P O BOX 27,WACO,TX,76703-0027,501 FRANKLIN AVE,WACO,TX,76701-0027,(254) 755-9420,(254) 755-9690,sheryl.davis@wacoisd.org,www.wacoisd.org,DR BONNY CAIN   ,14978,'161914120,PARKDALE EL,REGULAR INSTRUCTIONAL,,6400 EDMOND,WACO,TX,76710-4315,6400 EDMOND,WACO,TX,76710-4315,(254) 772-2170,(254) 741-4979,marsha.henry@wacoisd.org,parkdale.wacoisd.org/cms/One.aspx,MS MARSHA HENRY   ,'EE-05,627,Active, ,2015-03-14T05:35:00,314,USCGeocoder,16,1,4.01,,8598f11b-38a8-45b3-a919-0805739a0624,3,StreetSegmentInterpolation,Success,LOCATION_TYPE_STREET_ADDRESS,Meters,LinearInterpolation,2123.870666,LinearInterpolationAddressRange,StreetSegment,89.05325444,FeatureClassBased,ReturnAll,,AddressRangeInterpolation,,,0,31.52588181,-97.19909757,Relaxed
'161,MCLENNAN COUNTY,'12,'161914,WACO ISD,INDEPENDENT,P O BOX 27,WACO,TX,76703-0027,501 FRANKLIN AVE,WACO,TX,76701-0027,(254) 755-9420,(254) 755-9690,sheryl.davis@wacoisd.org,www.wacoisd.org,DR BONNY CAIN   ,14978,'161914121,PROVIDENT HEIGHTS EL,REGULAR INSTRUCTIONAL,,2415 BOSQUE BLVD,WACO,TX,76707-1415,2415 BOSQUE BLVD,WACO,TX,76707-1415,(254) 750-3930,(254) 750-3934,debbie.sims@wacoisd.org,providentheights.wacoisd.org/cms/One.aspx,MS DEBBIE SIMS   ,'PK-05,404,Active, ,2015-03-14T05:35:00,315,USCGeocoder,31,1,4.01,,04e89637-5d34-4852-93ef-3599dcfcf8fd,3,StreetSegmentInterpolation,Success,LOCATION_TYPE_STREET_ADDRESS,Meters,LinearInterpolation,2800.456078,LinearInterpolationAddressRange,StreetSegment,96.00591716,FeatureClassBased,ReturnAll,,AddressRangeInterpolation,,,0,31.55052096,-97.15923857,Relaxed
'161,MCLENNAN COUNTY,'12,'161914,WACO ISD,INDEPENDENT,P O BOX 27,WACO,TX,76703-0027,501 FRANKLIN AVE,WACO,TX,76701-0027,(254) 755-9420,(254) 755-9690,sheryl.davis@wacoisd.org,www.wacoisd.org,DR BONNY CAIN   ,14978,'161914127,LAKE AIR MONTESSORI SCHOOL,REGULAR INSTRUCTIONAL,,4601 COBBS DR,WACO,TX,76710,4601 COBBS DR,WACO,TX,76710,(254) 772-1910,(254) 741-4945,jessica.hicks@wacoisd.org,lakeair.wacoisd.org/cms/One.aspx,MS STEPHANIE TANKERSLEY   ,'EE-08,683,Active,1989-07-10,2015-03-14T05:35:00,316,USCGeocoder,16,1,4.01,,fdf377ff-f509-4628-b1fb-d8ab2bba3766,3,StreetSegmentInterpolation,Success,LOCATION_TYPE_STREET_ADDRESS,Meters,LinearInterpolation,6952.021525,LinearInterpolationAddressRange,StreetSegment,92.01183432,FeatureClassBased,ReturnAll,,AddressRangeInterpolation,,,0,31.54616104,-97.19205743,Relaxed
'161,MCLENNAN COUNTY,'12,'161914,WACO ISD,INDEPENDENT,P O BOX 27,WACO,TX,76703-0027,501 FRANKLIN AVE,WACO,TX,76701-0027,(254) 755-9420,(254) 755-9690,sheryl.davis@wacoisd.org,www.wacoisd.org,DR BONNY CAIN   ,14978,'161914129,WEST AVENUE EL,REGULAR INSTRUCTIONAL,,1101 N 15TH ST,WACO,TX,76707,1101 N 15TH ST,WACO,TX,76707-0027,(254) 750-3900,(254) 750-3904,andreiafoster@wacoisd.org,westavenue.wacoisd.org/cms/One.aspx,MR JOSEPH ALEXANDER   ,'EE-05,365,Active,2001-05-18,2015-03-14T05:35:00,317,USCGeocoder,63,1,4.01,,ca9e6fe3-a3f9-4484-928f-aa094d53eeef,3,StreetSegmentInterpolation,Success,LOCATION_TYPE_STREET_ADDRESS,Meters,LinearInterpolation,734.1687131,LinearInterpolationAddressRange,StreetSegment,96.00591716,FeatureClassBased,ReturnAll,,AddressRangeInterpolation,,,0,31.5568001,-97.14927187,Relaxed
'161,MCLENNAN COUNTY,'12,'161914,WACO ISD,INDEPENDENT,P O BOX 27,WACO,TX,76703-0027,501 FRANKLIN AVE,WACO,TX,76701-0027,(254) 755-9420,(254) 755-9690,sheryl.davis@wacoisd.org,www.wacoisd.org,DR BONNY CAIN   ,14978,'161914130,SOUTH WACO EL,REGULAR INSTRUCTIONAL,,2104 GURLEY LN,WACO,TX,76706-2832,2104 GURLEY LN,WACO,TX,76706-2832,(254) 753-6802,(254) 750-3527,twana.lee@wacoisd.org,southwaco.wacoisd.org/cms/One.aspx,MS TWANA LEE   ,'EE-05,555,Active,1988-07-26,2015-03-14T05:35:00,318,USCGeocoder,31,1,4.01,,5218ed0c-c0dd-46a3-bcd8-b40a3592ab08,3,StreetSegmentInterpolation,Success,LOCATION_TYPE_STREET_ADDRESS,Meters,LinearInterpolation,2999.618212,LinearInterpolationAddressRange,StreetSegment,90.0887574,FeatureClassBased,ReturnAll,,AddressRangeInterpolation,,,0,31.53533279,-97.13617839,Relaxed
'161,MCLENNAN COUNTY,'12,'161918,AXTELL ISD,INDEPENDENT,308 OTTAWA,AXTELL,TX,76624-0429,308 OTTAWA,AXTELL,TX,76624-0429,(254) 863-5301,(254) 863-5651,jrproctor@axtellisd.net,www.axtellisd.net,DR JR PROCTOR   ,782,'161918199,WACO CTR FOR YOUTH,ALTERNATIVE INSTRUCTIONAL,,308 OTTAWA,AXTELL,TX,76624,3501 N 19TH ST,WACO,TX,76708-0117,(254) 745-5339,(254) 753-1918,kjohnson@axtellisd.net,,MRS KELLYE JOHNSON   ,'07-12,78,Active,1987-07-22,2015-03-14T05:35:00,330,USCGeocoder,47,1,4.01,,3f13e797-cc00-4dfa-b2b0-ea323c28504a,3,StreetSegmentInterpolation,Success,LOCATION_TYPE_STREET_ADDRESS,Meters,LinearInterpolation,3698.683868,LinearInterpolationAddressRange,StreetSegment,88.01775148,FeatureClassBased,ReturnAll,,AddressRangeInterpolation,,,0,31.57661255,-97.17001093,Relaxed
